team_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Air Force 2014,-4.921252027293383,-0.06692490516262016,4.737530503514349,-2.584922942250437,4.222249652881964,1.3819483931287915,1.9220335197265652,1.2908027661775954,2.1763727592439412,-0.9415723697152285,1.1800765763525425,-0.677398742673189,-1.0715373145177245,-1.9264122329855276,0.3885757576265637
Air Force 2015,-6.115121160144671,-1.2370845966313793,8.23658296295078,-0.11122738390058698,5.989630395105683,0.9819703766095889,2.994280476044989,-0.03094363763073346,1.1301578677154347,-0.2604364103817718,-1.1373852070583081,-2.436301223350455,0.2528899199552048,-1.492083020000604,0.7110979305161269
Air Force 2016,-7.081029979283721,-1.6692841449495885,8.173821293856479,-2.7263156915428794,7.053621955993829,1.6924542308039832,4.8745160329346096,-1.3784214620632198,3.767415107006784,0.9496358967644466,-0.2931741506345134,-1.0408628745415838,1.0762381201900655,-0.32664964289118475,1.6312039378802015
Air Force 2017,-0.7264817473049291,-2.736258320605711,10.79695930333788,3.531591748635771,5.413897945309543,2.056928470069699,0.8124186670245894,0.5027558865656201,2.0242552821005235,-0.9455549797407077,-0.6170529117509993,-0.4262036286496135,1.3072565101817537,-1.2727500211341054,0.22313767230096465
Air Force 2018,-4.070971768348668,-0.6826664522238027,6.332183482347311,-3.257078458458807,4.779343563363401,2.6990283898598975,1.4072757860595484,-1.7675743042612404,1.5767483392155246,-0.9506770884969914,0.34697981082997426,0.5076386402557794,-0.17453426850448975,-1.7943157190292385,0.2495471013125317
Air Force 2019,-8.880179067118215,-3.185454773623914,7.827290586191809,-2.770646049008678,1.3046555890664533,6.1283607789244146,4.689899236892661,-1.142104734973291,2.4817368232144457,0.14640852528228762,-1.3558535368332005,-0.7286031941202078,1.5004242210710883,-0.5399310147115656,0.3845905626415926
Air Force 2021,-7.294873233886749,-0.7959174104649475,9.934574097911085,-0.8419141752347191,3.3995795609932102,3.85000391212815,3.6280241462870677,-0.250605830473624,0.5786726921865425,1.687200689155847,-0.23515296569190033,-1.4171784731291697,0.5497523895310247,-0.9761219532239593,-0.4052241205745634
Air Force 2022,-8.244386722823439,0.5234589727966695,10.998997705206218,-0.03268983483464542,1.193943946069818,5.631074891343981,3.2193777891203594,-1.0870864369544464,0.7893619691333416,0.8893963989262915,-1.777854314258432,0.07585266589104706,0.787509753902475,1.7852090964183513,-0.4611792147509829
Air Force 2023,-7.386866102056999,0.5503428641499882,8.642779208237389,-2.0724057122100223,0.14034195972889388,4.984323869226209,2.796103243803126,-1.2375892324756708,0.886082313926486,-0.29893258016356933,-1.1805897898873416,-1.1548173548075005,0.9900368587169105,-0.8866149541861201,-0.4345005110797003
Akron 2014,0.9139543674655469,2.799821787112813,-2.8376887022563895,-0.05651645810842716,-0.6715459967752326,-2.416566916342302,-2.4261409849197313,0.8809444686860461,0.5134146585230945,0.5125303350857247,-1.4808785558890998,1.2077853326712966,0.23354627979086323,1.4646852405804311,-0.44508669045670374
Akron 2015,-2.7510408649276292,4.753459879841209,-0.7967041083187255,-4.115497033730363,-0.38611660585657376,-0.8559842077932144,1.7775032014593855,0.5935222479152877,0.04650182044660327,0.9143332841044045,0.06102287999819756,1.4098523323431211,1.4086753616879655,0.42490175630335525,0.1928393426697697
Akron 2016,5.207588227412765,-1.3078286244711408,-0.8512561085829187,0.7168759145328446,-1.4036386405336678,-1.5349915632869722,2.8751912740131145,-0.676278271423495,-0.45199016168193784,0.5808806904854281,-0.48380112588035995,0.20911602519375033,0.5762142804433018,0.20652511363393014,0.055650301890946566
Akron 2017,4.411219151731602,1.772009231706908,-1.068694333148007,0.020908657868598843,-1.1994672288912525,0.34284141888804315,1.5810301156844002,1.8433348325578052,0.001455364828821635,0.6679266644378276,0.06928705248328629,0.47932662942814025,-1.0570687244820243,1.491916268095512,-0.6131158602693336
Akron 2018,4.292263691285137,5.765908907080028,-0.8922603949525106,1.8325833590860807,-1.6881848430344266,-0.8886846774781224,2.612181893350723,0.9694116112186155,0.45256025213289086,0.24936093535956844,-1.7027535358203982,-0.08035245986204652,0.06627908307399735,0.7289693172485765,-0.1821589527168884
Akron 2019,10.53021818378517,6.146459662098506,-1.4533978409520762,0.3937393795767384,-1.218570101368325,0.9332386712279556,2.2088845622820377,-2.5196106570955195,0.586035522125388,-1.051677315016787,-1.7417603986234758,1.0428794808088266,0.18841938449225815,-0.14438044243749815,-0.053306987691167526
Akron 2021,9.292992495414538,-4.119382488002772,1.9923078007501787,1.7578589710772434,-0.720495206231107,2.8710238754273654,-0.8407238368877389,-0.21634423569356692,-2.35603402952332,0.5909940148539032,0.21971954995426754,0.8238842326649322,0.16078778745532563,0.38905170591494526,0.555393698043502
Akron 2022,4.646804820818467,0.06571665536802636,-2.637672054310261,-0.1784203458534986,1.0137144035534689,2.4669916188442023,-2.103327602382103,-1.992688435731904,1.1832648906579375,-0.07178388286156086,-0.9243078993325297,0.2058445053613867,-0.27232048131166253,-0.637421942612462,0.6107036902409387
Akron 2023,3.0335376239621854,5.4385407451775905,-1.6750807458944819,1.7105601773909234,0.467576636316195,1.2864859518551104,-2.881386160877896,-0.36317290184205425,-0.1786741316773382,1.7984554698124802,-0.9997795720925331,-0.7478115800273281,-0.7452846938314414,-1.153898454905448,-0.7756060459496
Alabama 2014,-8.578818294173953,-1.1708842326423161,-1.568508308706704,-1.0245364734067204,0.8247492523142155,0.6111508610742936,-1.1097964170038253,-0.35732829983810316,0.9735426337130643,-1.2105018351934316,-0.4717887765211582,-0.3189368372845411,1.180603718634499,-0.2270890542643507,0.8862058032168438
