team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_ppa,d_success_rate,d_explosiveness,d_power_success,d_stuff_rate,d_standard_downs_rate,d_line_yards,d_open_field_yards,d_second_level_yards,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa
UAB 2018,17.0,299.2142857142857,17.285714285714285,181.0,28.142857142857142,15.285714285714286,1.0,118.21428571428571,34.357142857142854,0.8571428571428571,1.4285714285714286,0.2596685082872928,0.5497142857142857,0.3950823585581284,0.5431472081218275,3.440748440748441,6.431472081218274,0.0133688899341715,0.3560864618885097,1.282106362505915,0.5957446808510638,0.2307692307692307,0.626848691695108,2.415151515151515,1.4825174825174825,1.0606060606060606,0.3473193473193473,1.1284513292401543,0.0128607318966394,0.3456221198156682,1.5840179698288912,0.0338935257660682
UAB 2019,21.571428571428573,301.85714285714283,17.071428571428573,183.64285714285714,30.071428571428573,15.5,1.5714285714285714,118.21428571428571,34.07142857142857,0.9285714285714286,1.4285714285714286,0.27956989247311825,0.5311804008908686,0.3916232844297208,0.515439429928741,3.469601677148847,6.10688836104513,0.0385413170995402,0.3407821229050279,1.3544809870276506,0.5348837209302325,0.2645011600928074,0.6089385474860335,2.388399071925754,1.508120649651972,1.025522041763341,0.3364269141531322,1.2302385442201496,0.0274219133523709,0.328159645232816,1.5863921866370625,0.0543715933401272
UAB 2020,21.444444444444443,314.1111111111111,15.88888888888889,175.33333333333334,31.555555555555557,16.555555555555557,1.6666666666666667,138.77777777777777,34.55555555555556,0.5555555555555556,1.5555555555555556,0.28205128205128205,0.5226890756302521,0.441811107180757,0.5246478873239437,4.016077170418006,5.556338028169014,0.0661417919315907,0.3338983050847458,1.3974075394843395,0.6521739130434783,0.2352941176470588,0.6338983050847458,2.842560553633218,1.4117647058823528,1.0588235294117647,0.3391003460207612,1.192410987384548,0.095589390793084,0.3289036544850498,1.6003334193406986,0.0378681837223829
UAB 2021,23.23076923076923,328.6923076923077,18.153846153846153,217.30769230769232,30.923076923076923,18.076923076923077,1.8461538461538463,111.38461538461539,34.53846153846154,1.2307692307692308,1.5384615384615385,0.34594594594594597,0.5276145710928319,0.3388719868944536,0.5845771144278606,3.224944320712695,7.0273631840796025,0.1278084901397065,0.3849765258215962,1.303014407376937,0.7115384615384616,0.1886792452830188,0.6514084507042254,2.6346698113207547,0.7688679245283019,0.8820754716981132,0.3891509433962264,0.8691869966637125,0.0165972758965153,0.3853427895981087,1.742164853804434,0.2620371873964052
UAB 2022,23.153846153846153,360.61538461538464,19.46153846153846,194.15384615384616,31.23076923076923,17.846153846153847,1.2307692307692308,166.46153846153845,36.38461538461539,1.7692307692307692,1.3846153846153846,0.40740740740740744,0.5381114903299204,0.46160409556313986,0.5714285714285715,4.575052854122621,6.216748768472907,0.1504460817082618,0.4296205630354957,1.2312770160493762,0.7777777777777778,0.1253071253071253,0.6952264381884945,3.2805896805896806,1.307125307125307,0.9754299754299754,0.4692874692874693,0.9906671868321192,0.2348400338213549,0.4010025062656641,1.5185049996774769,0.1293342881444304
UAB 2023,36.916666666666664,435.0833333333333,23.333333333333332,238.0,32.416666666666664,20.083333333333332,2.0,197.08333333333334,38.083333333333336,2.5833333333333335,1.6666666666666667,0.4875,0.5401891252955083,0.4529783566366597,0.6195372750642674,5.175054704595186,7.341902313624679,0.2813407644549246,0.4879807692307692,1.2475307754976934,0.8524590163934426,0.1150234741784037,0.7115384615384616,3.530281690140845,1.8028169014084507,1.3051643192488265,0.539906103286385,1.0419201661339246,0.3494015449096824,0.4422110552763819,1.5162264581889822,0.2718730003864613
UCF 2005,28.692307692307693,420.46153846153845,21.53846153846154,255.53846153846155,32.23076923076923,19.076923076923077,1.7692307692307692,178.92307692307693,36.69230769230769,1.9230769230769231,2.769230769230769,0.3823529411764706,0.5323660714285714,0.42553969996341023,0.5918854415274463,4.876310272536688,7.928400954653937,0.1533335947697769,0.4232121922626026,1.0881586173144435,0.6333333333333333,0.2071428571428571,0.6588511137162955,3.057857142857143,1.380952380952381,1.2523809523809524,0.4357142857142857,0.8664986741097441,0.0941072844058281,0.3928571428571428,1.4409903445712435,0.2256569053666574
UCF 2006,28.75,398.0833333333333,20.916666666666668,261.9166666666667,32.666666666666664,20.333333333333332,1.8333333333333333,149.25,33.333333333333336,1.3333333333333333,1.0,0.48,0.5050505050505051,0.3749214988486498,0.6224489795918368,4.4775,8.017857142857144,0.0978426116960768,0.441890166028097,0.934520744543247,0.7142857142857143,0.2288828337874659,0.6743295019157088,2.693460490463216,1.005449591280654,1.114441416893733,0.3978201634877384,0.8389876542466421,0.0215571324449489,0.457070707070707,1.1247829894764791,0.1805285941654001
UCF 2007,26.571428571428573,366.42857142857144,19.428571428571427,252.28571428571428,37.714285714285715,20.714285714285715,1.8571428571428572,133.14285714285714,35.5,1.0714285714285714,2.0,0.3826086956521739,0.48487804878048774,0.3633528265107212,0.5492424242424243,3.7505030181086516,6.689393939393939,3.877858011694067e-05,0.4007134363852556,0.8935316952928913,0.5813953488372093,0.2430939226519337,0.6456599286563615,2.693646408839779,0.7541436464088398,1.033149171270718,0.4198895027624309,0.6832978053643664,-0.0353246337878892,0.3624454148471616,1.2456291341162171,0.0567920373750648
UCF 2008,24.083333333333332,333.75,16.833333333333332,221.5,33.166666666666664,17.333333333333332,1.1666666666666667,126.08333333333333,37.416666666666664,1.4166666666666667,2.1666666666666665,0.35353535353535354,0.5301062573789846,0.37777777777777777,0.5226130653266332,3.3697104677060135,6.678391959798995,-0.0312239302503275,0.3456937799043062,0.9397232539284144,0.5882352941176471,0.2871287128712871,0.6124401913875598,2.261138613861386,0.806930693069307,0.9133663366336634,0.3366336633663366,0.7813174616281622,-0.0678889232493187,0.3301204819277108,1.2599992662740724,0.025314403586468
UCF 2009,22.53846153846154,350.53846153846155,18.846153846153847,290.15384615384613,35.0,21.615384615384617,1.5384615384615385,82.76923076923077,32.0,0.9230769230769231,2.1538461538461537,0.4232804232804233,0.47761194029850745,0.23612025455343427,0.6175824175824176,2.5865384615384617,8.290109890109889,0.0507162273584526,0.3811764705882353,1.028483874626698,0.5666666666666667,0.2704918032786885,0.6517647058823529,2.256830601092896,0.5273224043715847,0.8060109289617486,0.319672131147541,0.7824042885318778,-0.1099794591406356,0.4156118143459915,1.2557363721921202,0.1878773565425836
