team_id,0,1,2,3,4
Air Force 2014,6.645185670378294,1.2130082190996052,-0.0454268869879793,1.9671049952282675,-1.525747313014269
Air Force 2015,7.90164510366028,1.3964440066674364,1.9072348987173944,2.355899707914425,0.523078335816429
Air Force 2016,8.604622941340631,2.103571727608371,1.3007254609671406,3.1774190360069396,-0.4197453009016163
Air Force 2017,8.465791284882572,0.9167100668791822,1.621482353269509,1.9866717529505793,-1.5054014154027002
Air Force 2018,7.17243604913387,0.6250168926473811,0.0872988960356889,1.6668069332948168,-0.8476002586306445
Air Force 2019,8.415352624047138,2.4922500570936683,0.32853755946910684,3.91541285507652,-0.21791014182778604
Air Force 2021,9.91593096961326,1.3227086467222475,-0.2737227600301018,2.196743333883202,-0.6700582969966729
Air Force 2022,10.218980300638933,0.2643581324236763,-0.3998650868099119,2.1138765528679864,-0.29375132932876286
Air Force 2023,8.592074088041594,-0.17375807594778991,-0.1426134711622368,2.56468132538544,-0.16783638656279917
Akron 2014,-3.121136299306428,-2.0429135274480226,1.5433817575869677,-1.6033804058565853,-0.1499041882534735
Akron 2015,1.1519426271640594,-2.109909816173121,0.10327648736146605,0.07760100647073162,0.06907494402559419
Akron 2016,-1.790258047047223,-1.037390305748845,0.6345135795933801,0.671425094144562,1.3175811684730045
Akron 2017,-1.3858786539768349,-2.446140637922355,-1.4797731534797247,0.3741167024617896,-0.11808880841119908
Akron 2018,-1.9094830256903002,-4.864082909532984,0.4414493154886138,0.9566833711126375,0.8553110151796243
Akron 2019,-3.817285720337393,-7.033458060456701,-0.7207822579840091,1.371284449136909,0.488078225435584
Akron 2021,-1.0796542049819957,-1.6442724329030642,-2.109303091784282,1.0981303031356766,-0.3872039454253572
Akron 2022,-3.811829946338442,-1.809712141523262,-0.7975140040555936,0.09319287766063415,-0.7945212217288712
Akron 2023,-3.1443128759682737,-4.403378993046991,-0.5263630894379256,-0.08568231518873602,-0.6648835141202264
Alabama 2014,0.3947805681657303,3.6697579829301588,0.6398534835716134,0.32350689114287795,-0.3601358032548594
Alabama 2015,1.0359698590453787,1.387925430274012,-0.6760100113789275,-0.3695142240463781,-0.3844999771517944
Alabama 2016,2.400985723258223,2.138256705053044,0.013487292441019642,-0.8477861188514211,0.3510806791818513
Alabama 2017,3.7148799447417433,2.4592814167051267,-1.4575112924111142,-0.7879307243094003,0.6782854123854126
Alabama 2018,-0.030339502020974064,6.107353313488207,-0.8405995339820544,1.8796808202997164,1.1869124988246116
Alabama 2019,-1.2690707080308516,6.367585828872618,-1.8328838231486944,1.6264884294274626,1.4087090435719885
Alabama 2020,-0.9704958506297274,8.022557480401902,-1.4495540149443917,1.4228290345778873,-0.4541635639590784
Alabama 2021,-2.390573454544443,4.449453575580797,-1.5677889226565296,0.7552778092733186,-0.3546919998209397
Alabama 2022,-0.44405209455007405,3.735585476898413,-0.2512695797302323,-0.5132757160327969,1.035592089483704
Alabama 2023,1.9466010623892294,1.480392724524349,-2.260078740252201,1.464361267187837,0.08429751627702543
Appalachian State 2014,2.3393649325352492,2.343179707819016,1.7122763764903997,-0.15404592176629148,-0.46794210380193046
Appalachian State 2015,3.4193304461973715,2.3276566958893805,1.13695358818054,0.5652464284238764,1.1209276879024648
Appalachian State 2016,3.260004815029159,0.4642230989544632,-0.26634332418534207,-1.5042375447467429,0.24548436011986513
Appalachian State 2017,2.0388399794353185,1.614677273963356,-0.7666010662131161,-0.5728437253163556,0.9188776356296088
Appalachian State 2018,2.763471428030968,1.5103312321279692,0.5330376781733653,-0.3728370267537575,1.1098534383913836
Appalachian State 2019,2.7900376764491703,2.36789780430032,-1.3806236743487799,-0.8123117469608333,0.28844536043398117
Appalachian State 2020,3.265105208734754,2.3019598769224214,1.1910438270983403,-0.3585105886575054,-0.5968122631395597
Appalachian State 2021,0.35420486786022576,1.2277084939823244,0.8770486079387043,0.6411074656611921,0.8422768985669635
Appalachian State 2022,0.9616230570981328,2.5263472500461606,-1.033434041337636,-0.4029306887851526,0.7491499665206588
Appalachian State 2023,-0.9309076561146206,1.963481679173581,0.06704385195215151,0.3644807425841986,0.15104704716662185
Arizona 2014,-0.9631893883834054,1.6858446247715788,0.34906762311367184,-1.1642611491028618,-0.32448200866482074
Arizona 2015,0.36614990444436984,2.739643241385341,1.1785539090171233,-1.214870466469088,0.41939519575585776
