team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt
Akron 2023,16.25,278.5833333333333,16.666666666666668,197.58333333333334,35.416666666666664,21.5,0.8333333333333334,81.0,28.833333333333332,1.0,1.75,1.25,0.3333333333333333,0.4487678339818417,0.2907568052647323,0.6070588235294118,2.809248554913295,5.578823529411765
Alabama 2014,36.92857142857143,484.5,24.285714285714285,277.85714285714283,32.214285714285715,20.714285714285715,2.2857142857142856,206.64285714285714,40.5,2.5,1.5714285714285714,0.7142857142857143,0.5125628140703518,0.5569744597249509,0.42650744508329647,0.6430155210643016,5.102292768959436,8.625277161862527
Alabama 2015,35.06666666666667,427.06666666666666,21.933333333333334,227.13333333333333,29.733333333333334,20.066666666666666,1.4666666666666666,199.93333333333334,42.8,2.2,1.1333333333333333,0.6666666666666666,0.3720930232558139,0.5900735294117647,0.46815485482360286,0.6748878923766816,4.6713395638629285,7.6390134529147975
Alabama 2016,38.8,455.26666666666665,21.0,210.26666666666668,27.8,17.666666666666668,1.7333333333333334,245.0,42.6,2.2,1.2666666666666666,0.6,0.4354066985645933,0.6051136363636364,0.5381461414555572,0.6354916067146283,5.751173708920188,7.563549160671463
Alabama 2017,37.07142857142857,444.07142857142856,22.214285714285715,193.42857142857142,23.714285714285715,14.571428571428571,2.0,250.64285714285714,43.714285714285715,2.5714285714285716,0.7142857142857143,0.21428571428571427,0.4067796610169492,0.6483050847457628,0.5644201383303844,0.6144578313253012,5.733660130718954,8.156626506024095
Alabama 2018,45.6,521.8666666666667,24.8,323.6,29.2,20.066666666666666,3.466666666666667,198.26666666666668,38.13333333333333,2.2,1.0666666666666667,0.5333333333333333,0.5212121212121212,0.5663366336633664,0.3799182422074604,0.6872146118721462,5.1993006993007,11.082191780821919
Alabama 2019,47.23076923076923,510.7692307692308,24.46153846153846,342.2307692307692,31.23076923076923,22.076923076923077,3.769230769230769,168.53846153846155,33.53846153846154,2.076923076923077,0.7692307692307693,0.46153846153846156,0.5228758169934641,0.517814726840855,0.32996987951807233,0.7068965517241379,5.025229357798165,10.958128078817735
Alabama 2020,48.46153846153846,541.0769230769231,28.076923076923077,358.15384615384613,32.69230769230769,24.923076923076923,3.230769230769231,182.92307692307693,36.53846153846154,2.8461538461538463,0.9230769230769231,0.3076923076923077,0.6000000000000001,0.5277777777777778,0.3380722206425931,0.7623529411764706,5.0063157894736845,10.955294117647059
Alabama 2021,39.86666666666667,488.2,24.466666666666665,338.2,38.06666666666667,25.333333333333332,3.2,150.0,36.53333333333333,1.4,0.8666666666666667,0.4666666666666667,0.52,0.4897229669347632,0.3072511265874642,0.6654991243432573,4.105839416058394,8.884413309982486
Alabama 2022,41.07692307692308,477.2307692307692,23.846153846153847,281.53846153846155,33.69230769230769,21.53846153846154,2.8461538461538463,195.69230769230768,35.23076923076923,2.0,1.2307692307692308,0.6153846153846154,0.45679012345679015,0.5111607142857142,0.41005802707930367,0.6392694063926941,5.554585152838428,8.356164383561644
Alabama 2023,34.0,393.07142857142856,19.785714285714285,220.42857142857142,23.214285714285715,14.857142857142858,1.6428571428571428,172.64285714285714,40.07142857142857,2.2857142857142856,0.7857142857142857,0.42857142857142855,0.4505494505494505,0.6331828442437923,0.439214973650736,0.64,4.308377896613191,9.495384615384614
Appalachian State 2014,35.666666666666664,461.5,23.583333333333332,219.75,28.333333333333332,17.083333333333332,1.75,241.75,44.75,2.75,1.75,0.9166666666666666,0.4883720930232558,0.6123147092360319,0.5238353196099675,0.6029411764705882,5.402234636871508,7.7558823529411764
Appalachian State 2015,36.69230769230769,467.3076923076923,22.46153846153846,195.84615384615384,22.846153846153847,13.846153846153847,2.5384615384615383,271.46153846153845,46.53846153846154,1.9230769230769231,1.6923076923076923,0.6923076923076923,0.4294117647058823,0.6707317073170732,0.5809053497942387,0.6060606060606061,5.833057851239669,8.572390572390573
Appalachian State 2016,29.23076923076923,429.9230769230769,22.153846153846153,179.0,25.692307692307693,15.615384615384615,1.2307692307692308,250.92307692307693,44.46153846153846,2.230769230769231,1.0,0.6153846153846154,0.33714285714285713,0.6337719298245613,0.583646448380748,0.6077844311377245,5.6435986159169556,6.9670658682634725
Appalachian State 2017,33.46153846153846,439.61538461538464,20.923076923076923,216.23076923076923,27.384615384615383,16.53846153846154,2.1538461538461537,223.3846153846154,40.69230769230769,2.076923076923077,1.0769230769230769,0.46153846153846156,0.4011299435028249,0.5977401129943503,0.5081364829396325,0.603932584269663,5.489603024574669,7.896067415730338
Appalachian State 2018,37.30769230769231,430.38461538461536,20.307692307692307,190.6153846153846,24.53846153846154,15.076923076923077,2.076923076923077,239.76923076923077,41.46153846153846,2.3846153846153846,1.3076923076923077,0.9230769230769231,0.4176470588235294,0.6282051282051282,0.5571045576407507,0.6144200626959248,5.782931354359926,7.768025078369905
Appalachian State 2019,38.785714285714285,432.5,21.0,201.07142857142858,26.357142857142858,16.428571428571427,2.142857142857143,231.42857142857142,42.785714285714285,2.5,0.6428571428571429,0.42857142857142855,0.4444444444444445,0.6188016528925621,0.5350949628406275,0.6233062330623306,5.409015025041736,7.628726287262873
Appalachian State 2020,33.833333333333336,452.0,23.416666666666668,187.0,25.0,15.833333333333334,1.75,265.0,45.416666666666664,2.3333333333333335,1.4166666666666667,0.9166666666666666,0.5123456790123457,0.6449704142011835,0.5862831858407079,0.6333333333333333,5.8348623853211015,7.48
Appalachian State 2021,34.5,441.2857142857143,22.642857142857142,249.07142857142858,29.5,18.214285714285715,2.0714285714285716,192.21428571428572,40.5,1.8571428571428572,1.8571428571428572,0.8571428571428571,0.36170212765957444,0.5785714285714286,0.43557785691162193,0.6174334140435835,4.746031746031746,8.443099273607748
Appalachian State 2022,34.916666666666664,455.3333333333333,23.0,250.41666666666666,29.833333333333332,18.833333333333332,2.3333333333333335,204.91666666666666,39.5,2.25,0.9166666666666666,0.5,0.391025641025641,0.5697115384615385,0.45003660322108346,0.6312849162011173,5.187763713080169,8.393854748603353
Appalachian State 2023,33.214285714285715,444.92857142857144,23.714285714285715,273.35714285714283,33.642857142857146,21.357142857142858,2.4285714285714284,171.57142857142858,38.142857142857146,1.6428571428571428,1.5714285714285714,0.7142857142857143,0.417989417989418,0.5313432835820896,0.38561566864665275,0.6348195329087049,4.49812734082397,8.125265392781316
Arizona 2014,34.5,463.64285714285717,24.714285714285715,281.7857142857143,40.285714285714285,22.857142857142858,2.0714285714285716,181.85714285714286,41.07142857142857,1.8571428571428572,1.2857142857142858,0.7142857142857143,0.3803418803418803,0.504828797190518,0.39223540286550607,0.5673758865248227,4.4278260869565225,6.99468085106383
Arizona 2015,37.38461538461539,494.9230769230769,24.615384615384617,272.9230769230769,35.84615384615385,21.0,2.076923076923077,222.0,40.46153846153846,2.3846153846153846,1.5384615384615385,0.7692307692307693,0.40740740740740744,0.530241935483871,0.44855455393223503,0.5858369098712446,5.486692015209126,7.613733905579399
Arizona 2016,24.75,413.0833333333333,20.416666666666668,178.08333333333334,25.5,13.083333333333334,1.0833333333333333,235.0,42.416666666666664,2.1666666666666665,1.75,1.0,0.3630573248407643,0.6245398773006136,0.5688924752874723,0.5130718954248367,5.540275049115914,6.983660130718954
Arizona 2017,41.30769230769231,489.53846153846155,23.53846153846154,180.23076923076923,22.692307692307693,14.076923076923077,1.4615384615384615,309.3076923076923,47.15384615384615,3.6923076923076925,1.6923076923076923,1.0,0.4176470588235294,0.6751101321585904,0.6318353236957889,0.6203389830508474,6.559543230016313,7.942372881355932
Arizona 2018,31.333333333333332,457.6666666666667,22.0,255.25,32.416666666666664,18.0,2.4166666666666665,202.41666666666666,41.083333333333336,1.1666666666666667,1.5833333333333333,0.8333333333333334,0.4451219512195122,0.5589569160997733,0.44227967953386743,0.5552699228791774,4.926977687626774,7.874035989717224
Arizona 2019,26.916666666666668,440.0833333333333,22.416666666666668,266.0833333333333,35.166666666666664,21.75,1.9166666666666667,174.0,37.583333333333336,1.5833333333333333,1.5,1.0,0.44086021505376344,0.5166093928980527,0.3953796629426245,0.6184834123222749,4.62971175166297,7.5663507109004735
Arizona 2021,17.166666666666668,356.0,20.666666666666668,226.33333333333334,37.0,22.333333333333332,1.0,129.66666666666666,35.5,0.5,1.9166666666666667,1.5,0.3210526315789473,0.4896551724137931,0.36423220973782766,0.6036036036036035,3.652582159624413,6.117117117117117
Arizona 2022,30.833333333333332,462.4166666666667,24.083333333333332,318.4166666666667,38.25,23.583333333333332,2.1666666666666665,144.0,29.333333333333332,1.5833333333333333,1.75,1.0833333333333333,0.4217687074829932,0.4340320591861899,0.3114074608037484,0.616557734204793,4.909090909090909,8.324618736383442
Arizona 2023,34.61538461538461,448.0,23.0,308.3076923076923,35.69230769230769,25.53846153846154,2.769230769230769,139.69230769230768,30.615384615384617,1.3076923076923077,1.0769230769230769,0.8461538461538461,0.49079754601227,0.4617169373549884,0.31181318681318676,0.7155172413793104,4.562814070351759,8.637931034482758
Arizona State 2014,36.92307692307692,442.3076923076923,23.153846153846153,273.53846153846155,35.92307692307692,21.615384615384617,2.6153846153846154,168.76923076923077,39.07692307692308,1.5384615384615385,1.0,0.6923076923076923,0.38190954773869346,0.5210256410256411,0.38156521739130433,0.6017130620985012,4.318897637795275,7.61456102783726
Arizona State 2015,34.61538461538461,477.38461538461536,23.46153846153846,299.0,41.07692307692308,24.615384615384617,2.3076923076923075,178.3846153846154,41.23076923076923,1.4615384615384615,1.4615384615384615,0.6923076923076923,0.408695652173913,0.5009345794392522,0.3736706413148566,0.599250936329588,4.326492537313433,7.279026217228464
Arizona State 2016,33.333333333333336,390.75,20.333333333333332,259.25,35.416666666666664,21.416666666666668,1.3333333333333333,131.5,39.583333333333336,2.25,1.75,1.1666666666666667,0.3794871794871795,0.5277777777777778,0.3365323096609085,0.6047058823529412,3.3221052631578947,7.32
Arizona State 2017,31.846153846153847,430.7692307692308,21.692307692307693,255.69230769230768,32.0,20.307692307692307,1.6153846153846154,175.07692307692307,43.46153846153846,2.076923076923077,1.1538461538461537,0.6923076923076923,0.4407582938388626,0.5759429153924567,0.4064285714285714,0.6346153846153846,4.028318584070797,7.990384615384615
Arizona State 2018,29.923076923076923,416.61538461538464,21.307692307692307,232.53846153846155,30.384615384615383,18.923076923076923,1.5384615384615385,184.07692307692307,38.53846153846154,2.0,0.8461538461538461,0.5384615384615384,0.4198895027624309,0.5591517857142858,0.44183899556868533,0.6227848101265823,4.776447105788423,7.653164556962026
Arizona State 2019,24.76923076923077,372.0769230769231,17.923076923076923,248.84615384615384,29.46153846153846,17.923076923076923,1.6153846153846154,123.23076923076923,35.30769230769231,1.0,1.0769230769230769,0.3076923076923077,0.3850267379679144,0.5451306413301662,0.3311970229481083,0.608355091383812,3.4901960784313726,8.446475195822455
Arizona State 2021,28.384615384615383,388.0,20.0,194.6153846153846,24.076923076923077,15.846153846153847,0.9230769230769231,193.3846153846154,38.07692307692308,2.6153846153846154,1.6923076923076923,0.7692307692307693,0.4466666666666667,0.6126237623762376,0.4984139571768438,0.65814696485623,5.078787878787878,8.083067092651758
Arizona State 2022,26.083333333333332,387.1666666666667,21.166666666666668,251.91666666666666,33.583333333333336,22.5,1.5,135.25,32.083333333333336,1.75,1.5,0.8333333333333334,0.39072847682119205,0.4885786802030457,0.3493327593628928,0.6699751861042184,4.2155844155844155,7.5012406947890815
Arizona State 2023,17.75,321.5,18.833333333333332,210.33333333333334,36.666666666666664,20.25,0.6666666666666666,111.16666666666667,31.166666666666668,1.4166666666666667,1.6666666666666667,1.1666666666666667,0.3063583815028902,0.4594594594594595,0.34577501296008295,0.5522727272727274,3.5668449197860963,5.736363636363637
Arkansas 2014,31.923076923076923,406.0,22.153846153846153,188.0,27.615384615384617,15.307692307692308,1.6153846153846154,218.0,42.84615384615385,2.4615384615384617,1.3076923076923077,0.46153846153846156,0.46808510638297873,0.6080786026200873,0.5369458128078818,0.5543175487465181,5.087971274685817,6.807799442896935
Arkansas 2015,35.92307692307692,465.46153846153845,23.384615384615383,268.15384615384613,28.76923076923077,18.923076923076923,2.3846153846153846,197.30769230769232,39.38461538461539,2.3846153846153846,0.8461538461538461,0.6153846153846154,0.4658385093167702,0.5778781038374717,0.4238968765493307,0.6577540106951871,5.009765625,9.320855614973262
Arkansas 2016,30.307692307692307,428.38461538461536,22.153846153846153,264.15384615384613,31.23076923076923,19.0,2.0,164.23076923076923,39.76923076923077,1.6153846153846154,1.9230769230769231,1.1538461538461537,0.39772727272727276,0.5601300108342362,0.3833722391811816,0.6083743842364532,4.129593810444875,8.458128078817733
Arkansas 2017,28.75,373.4166666666667,19.833333333333332,205.41666666666666,28.333333333333332,16.0,1.5,168.0,38.5,2.0,1.5,0.75,0.41818181818181815,0.5760598503740649,0.44989957598750274,0.5647058823529412,4.363636363636363,7.25
Arkansas 2018,21.666666666666668,335.0833333333333,18.25,191.75,30.833333333333332,16.833333333333332,1.4166666666666667,143.33333333333334,36.666666666666664,0.9166666666666666,2.1666666666666665,1.5,0.3095238095238095,0.5432098765432098,0.42775428997761755,0.5459459459459459,3.9090909090909096,6.218918918918919
Arkansas 2019,21.416666666666668,340.0833333333333,18.25,192.91666666666666,33.916666666666664,16.833333333333332,1.1666666666666667,147.16666666666666,31.333333333333332,1.1666666666666667,1.75,1.25,0.33132530120481923,0.48020434227330777,0.4327370742465082,0.4963144963144963,4.696808510638298,5.687960687960688
Arkansas 2020,25.7,389.9,20.6,238.6,28.3,18.2,2.0,151.3,39.4,1.1,1.3,0.6,0.3333333333333333,0.5819793205317577,0.38804821749166457,0.6431095406360423,3.84010152284264,8.431095406360424
Arkansas 2021,30.923076923076923,441.6923076923077,21.846153846153847,213.92307692307693,24.153846153846153,15.76923076923077,1.6923076923076923,227.76923076923077,45.23076923076923,2.0,0.8461538461538461,0.38461538461538464,0.3699421965317919,0.6518847006651884,0.5156739811912225,0.6528662420382166,5.035714285714286,8.856687898089172
Arkansas 2022,32.53846153846154,471.2307692307692,23.923076923076923,233.92307692307693,27.384615384615383,17.692307692307693,2.0,237.30769230769232,46.61538461538461,2.076923076923077,1.3846153846153846,0.5384615384615384,0.4587628865979381,0.6299376299376299,0.5035912504080967,0.6460674157303371,5.090759075907592,8.542134831460675
Arkansas 2023,26.583333333333332,326.5,17.333333333333332,187.5,26.916666666666668,17.25,1.8333333333333333,139.0,39.333333333333336,0.75,1.5,0.6666666666666666,0.38285714285714284,0.5937106918238995,0.42572741194486985,0.6408668730650154,3.5338983050847457,6.96594427244582
Arkansas State 2014,36.69230769230769,476.46153846153845,23.384615384615383,260.0769230769231,34.46153846153846,21.23076923076923,1.9230769230769231,216.3846153846154,44.30769230769231,2.6923076923076925,1.6923076923076923,0.6153846153846154,0.37681159420289856,0.5625,0.45414917662253795,0.6160714285714286,4.883680555555555,7.546875000000001
Arkansas State 2015,40.0,438.46153846153845,22.307692307692307,207.15384615384616,28.076923076923077,15.923076923076923,1.7692307692307692,231.30769230769232,46.76923076923077,2.6923076923076925,2.0,1.1538461538461537,0.3854166666666667,0.6248715313463515,0.5275438596491229,0.5671232876712329,4.9457236842105265,7.378082191780822
Arkansas State 2016,27.307692307692307,379.38461538461536,18.615384615384617,242.15384615384616,30.923076923076923,17.76923076923077,1.6153846153846154,137.23076923076923,39.76923076923077,1.4615384615384615,1.3076923076923077,0.6923076923076923,0.29411764705882354,0.5625680087051143,0.36171938361719386,0.5746268656716418,3.4506769825918764,7.830845771144279
Arkansas State 2017,37.833333333333336,494.75,26.666666666666668,342.1666666666667,42.666666666666664,26.416666666666668,3.1666666666666665,152.58333333333334,38.583333333333336,1.4166666666666667,2.0833333333333335,1.4166666666666667,0.4444444444444445,0.47487179487179493,0.30840491830891026,0.6191406250000001,3.9546436285097193,8.019531250000002
Arkansas State 2018,30.307692307692307,467.15384615384613,23.076923076923077,281.46153846153845,36.30769230769231,23.307692307692307,2.1538461538461537,185.69230769230768,39.07692307692308,1.3846153846153846,1.2307692307692308,0.7692307692307693,0.39800995024875624,0.5183673469387755,0.39749711839288654,0.6419491525423728,4.751968503937007,7.752118644067797
Arkansas State 2019,33.69230769230769,439.9230769230769,22.076923076923077,312.6923076923077,36.07692307692308,22.923076923076923,2.8461538461538463,127.23076923076923,35.07692307692308,1.0,1.6923076923076923,0.8461538461538461,0.40414507772020725,0.492972972972973,0.2892114005945095,0.6353944562899786,3.62719298245614,8.667377398720681
Arkansas State 2020,32.90909090909091,489.54545454545456,24.454545454545453,364.3636363636364,42.18181818181818,25.09090909090909,3.5454545454545454,125.18181818181819,34.90909090909091,0.6363636363636364,1.4545454545454546,0.8181818181818182,0.3988439306358382,0.45283018867924524,0.25571030640668524,0.5948275862068966,3.5859375000000004,8.63793103448276
Arkansas State 2021,25.25,394.3333333333333,21.416666666666668,313.0833333333333,43.75,25.833333333333332,2.25,81.25,29.083333333333332,0.3333333333333333,1.8333333333333333,1.4166666666666667,0.3240223463687151,0.39931350114416475,0.20604395604395606,0.5904761904761905,2.793696275071633,7.156190476190476
Arkansas State 2022,25.0,314.9166666666667,17.166666666666668,226.75,33.0,20.583333333333332,1.3333333333333333,88.16666666666667,31.75,1.3333333333333333,0.75,0.4166666666666667,0.2934131736526946,0.49034749034749037,0.27996824556761046,0.6237373737373737,2.7769028871391077,6.871212121212121
Arkansas State 2023,27.076923076923077,373.61538461538464,19.76923076923077,225.46153846153845,28.46153846153846,16.0,1.3076923076923077,148.15384615384616,35.30769230769231,1.5384615384615385,1.0,0.6923076923076923,0.35502958579881655,0.5536791314837153,0.3965410747374923,0.5621621621621622,4.196078431372549,7.921621621621622
Army 2014,24.916666666666668,358.75,18.0,62.25,8.75,4.166666666666667,0.25,296.5,55.416666666666664,2.75,1.0833333333333333,0.16666666666666666,0.40909090909090906,0.8636363636363638,0.8264808362369338,0.4761904761904762,5.3503759398496245,7.114285714285714
Army 2015,22.083333333333332,338.25,16.166666666666668,94.0,9.0,4.083333333333333,0.8333333333333334,244.25,51.333333333333336,2.0,1.8333333333333333,0.75,0.43749999999999994,0.850828729281768,0.7220990391722099,0.45370370370370366,4.758116883116883,10.444444444444445
Army 2016,29.923076923076923,397.6923076923077,21.23076923076923,71.15384615384616,8.615384615384615,3.923076923076923,0.5384615384615384,326.53846153846155,57.46153846153846,3.4615384615384617,1.6923076923076923,0.7692307692307693,0.50625,0.8696158323632129,0.821083172147002,0.45535714285714285,5.68273092369478,8.258928571428573
Army 2017,30.692307692307693,390.0769230769231,20.76923076923077,27.76923076923077,5.0,1.5384615384615385,0.15384615384615385,362.3076923076923,60.38461538461539,3.8461538461538463,0.7692307692307693,0.46153846153846156,0.5515151515151515,0.9235294117647059,0.9288108854269375,0.3076923076923077,6.0,5.553846153846154
Army 2018,32.76923076923077,392.3076923076923,21.76923076923077,80.07692307692308,7.461538461538462,4.0,0.5384615384615384,312.2307692307692,63.23076923076923,3.6153846153846154,0.5384615384615384,0.15384615384615385,0.5692307692307692,0.8944504896626768,0.7958823529411765,0.5360824742268041,4.937956204379562,10.731958762886599
Army 2019,28.46153846153846,379.15384615384613,20.923076923076923,82.0,9.692307692307692,4.538461538461538,0.46153846153846156,297.15384615384613,57.15384615384615,3.4615384615384617,1.3846153846153846,0.5384615384615384,0.45238095238095233,0.855005753739931,0.783728951105701,0.46825396825396826,5.199192462987886,8.46031746031746
Army 2020,26.75,317.5,19.333333333333332,44.75,6.333333333333333,2.9166666666666665,0.3333333333333333,272.75,59.666666666666664,3.0,1.1666666666666667,0.5,0.4523809523809524,0.904040404040404,0.8590551181102363,0.4605263157894737,4.57122905027933,7.065789473684211
Army 2021,32.84615384615385,375.46153846153845,20.076923076923077,94.84615384615384,8.461538461538462,4.615384615384615,0.8461538461538461,280.61538461538464,58.30769230769231,3.5384615384615383,0.6153846153846154,0.23076923076923078,0.4606741573033708,0.8732718894009216,0.7473878303626307,0.5454545454545454,4.812664907651715,11.209090909090909
Army 2022,28.583333333333332,365.9166666666667,17.583333333333332,77.0,8.666666666666666,3.5,0.4166666666666667,288.9166666666667,53.75,3.1666666666666665,1.0,0.3333333333333333,0.440251572327044,0.8611481975967957,0.7895695741289,0.40384615384615385,5.3751937984496125,8.884615384615385
Army 2023,20.5,311.5833333333333,16.25,102.83333333333333,13.666666666666666,6.916666666666667,0.5833333333333334,208.75,47.75,1.5833333333333333,1.8333333333333333,0.9166666666666666,0.37820512820512825,0.7774762550881954,0.6699652313452795,0.5060975609756098,4.371727748691099,7.524390243902439
Auburn 2014,35.46153846153846,485.0,24.153846153846153,229.53846153846155,25.53846153846154,16.0,1.7692307692307692,255.46153846153845,46.69230769230769,2.4615384615384617,1.5384615384615385,0.5384615384615384,0.5251396648044693,0.6464323748668798,0.5267248215701824,0.6265060240963854,5.4711696869851725,8.987951807228916
Auburn 2015,27.46153846153846,370.0,19.76923076923077,173.6153846153846,23.53846153846154,13.76923076923077,0.8461538461538461,196.3846153846154,45.15384615384615,2.1538461538461537,1.3076923076923077,0.9230769230769231,0.4134078212290503,0.6573348264277715,0.5307692307692308,0.5849673202614379,4.349233390119251,7.375816993464052
Auburn 2016,31.23076923076923,440.7692307692308,22.0,169.46153846153845,22.23076923076923,13.692307692307692,0.9230769230769231,271.3076923076923,49.61538461538461,2.5384615384615383,1.0769230769230769,0.46153846153846156,0.4153005464480874,0.6905781584582441,0.6155322862129146,0.615916955017301,5.468217054263566,7.622837370242214
Auburn 2017,33.857142857142854,451.64285714285717,22.285714285714285,233.35714285714286,27.285714285714285,18.214285714285715,1.5,218.28571428571428,45.857142857142854,2.4285714285714284,1.4285714285714286,0.42857142857142855,0.4523809523809524,0.626953125,0.4833148821761821,0.6675392670157069,4.760124610591901,8.552356020942408
Auburn 2018,30.923076923076923,389.9230769230769,19.076923076923077,222.46153846153845,29.384615384615383,17.923076923076923,1.6153846153846154,167.46153846153845,39.38461538461539,1.9230769230769231,1.0,0.38461538461538464,0.3719512195121952,0.5727069351230425,0.4294732688893273,0.6099476439790577,4.251953124999999,7.570680628272251
Auburn 2019,33.23076923076923,405.7692307692308,21.307692307692307,206.46153846153845,30.46153846153846,17.53846153846154,1.5384615384615385,199.30769230769232,42.15384615384615,2.3846153846153846,1.3076923076923077,0.46153846153846156,0.4021164021164021,0.5805084745762712,0.4911848341232228,0.5757575757575758,4.728102189781023,6.777777777777778
