team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt
North Carolina 2020,1.8410917027755007,2.1805404065475535,1.9049834660824765,1.1841731310248436,-0.2500247093001885,0.291738093747643,1.3815453345074513,1.3285172904960743,0.44810065782757125,1.7646865589297231,-0.97029071772022,-0.5560834008860979,0.9751008175646309,0.33696010182495845,0.13433661509232533,1.5913343266359574,1.7176583304440458,2.4201599414563733
North Carolina 2021,0.9189336415525969,1.071898068316319,1.0434012771719587,0.40702791659728327,-0.30330989622002025,-0.13634473325216953,0.4970134436480593,0.861105136286053,0.19048117106231985,0.844817131606324,-0.9857052579458991,-0.47546327018452156,0.5606794388714794,0.26339494986976775,0.27279256624703413,0.45085305610178955,1.2649624495980336,1.1524564595285263
North Carolina 2022,0.8039919139442779,0.980613200318184,1.294643211493436,1.3179178753234957,0.8801821501046599,1.1546158478221809,1.5801137181697644,-0.33592869718667123,-0.3293581504461348,-0.05153683667271739,-1.1706797406540483,-1.080114250446344,1.1293976607042,-0.6783930104201316,-0.8480676378453305,1.0806363895423376,-0.19726833679774308,0.7500487139130516
North Carolina 2023,0.8197373560824037,1.4396911701925288,1.2832231235697327,1.1352542748243704,0.5716889626740564,0.7250414430279425,0.4970134436480593,0.45713673707960795,-0.002733444011618426,0.6124290657562023,-0.43078180982145076,0.008257514024936366,1.552393500521698,-0.3575253648238302,-0.292910563173986,0.7106535327693686,0.8152988494553531,0.9178878857123142
North Texas 2014,-0.2365193873502074,-1.2135996385446257,-1.0683633147195464,-0.9941868041026811,-0.5538437575272981,-0.7601971457701902,-0.8929652419881288,-0.3412187595572318,0.1690128804985496,0.0024103928996324765,0.8332104886842365,0.7539937230145171,-0.2043667237028724,0.4249385379701384,0.4112980487497167,-0.8555157891124869,-0.6047189047499038,-1.0100707203151353
North Texas 2015,-1.9559216688335537,-1.3155579956303993,-0.7508214255076794,-1.1953097630026217,0.35761338715403074,-0.6244635664775662,-1.0193269406823275,-0.2301274497754594,-0.33334511869369016,-1.7598657731304583,1.4343775574857216,0.22996287345427113,-1.3031217949322982,-0.38816336764248516,0.6534460942318366,-2.3271335723912316,-0.013608077786967997,-2.3422659862121566
North Texas 2016,-0.580032449996987,-0.9652051390451767,-0.8218797503662799,-0.39833552445816595,0.4482916877018149,0.23953287094278936,-0.7860438046314994,-0.7376774898040694,-0.9301635963665228,0.14765293405595914,0.3091161210111468,0.49197829823439426,-0.8835583591935514,-0.7413087558244439,-0.3077798686480528,-0.25684715064521624,-0.37841460285067513,-1.2147246545897854
North Texas 2017,0.9575099747910049,0.8518236966308917,1.1956691161546715,1.0119843603771075,0.8176822316122256,0.9073868283963303,0.9302535534567411,-0.13394449758344873,-0.22171000776208172,0.38004099990608053,1.062226514894327,0.7165629480459282,0.6078624486364973,-0.5939595183326153,-0.5934958415378203,0.6251949477526586,0.048909729356608,0.4041530996647302
North Texas 2018,0.8307591655790912,0.9431085646290269,1.3098699953917075,1.2764543586457806,1.0652780625630218,1.179226881430184,0.730296579698888,-0.33370909059762444,-0.49221046886559505,0.6124290657562023,-0.43078180982145076,-0.47546327018452156,-0.510333734820831,-0.8539527870807614,-0.8305329855398621,0.7490373817766887,-0.048409451758607266,0.45491544452993354
North Texas 2019,0.25303265112768886,0.27418744050961363,0.05746701975889,0.8768232572129622,0.9287931978209979,0.9534392927991837,1.6342687318958495,-0.6980575121895914,-0.8915206733517347,-1.2563582971218612,0.232043419882751,0.49197829823439426,-0.49937481640980536,-0.9854200622262954,-0.9218633373477775,0.5038335843414204,-0.33973686908020223,0.07755526593557847
North Texas 2020,0.7998980989883646,1.793366961087632,1.3738224877644467,0.8711578217509923,0.31143289182351064,-0.08152924930707131,1.7100857511123686,1.2147328580529257,1.0006944569390346,0.07793651430092216,0.03165439694892268,0.17755978849824672,1.1992959896445343,0.21094610074191295,0.2221126196474412,-0.8120618430940656,1.0231265342932203,0.905178358487493
North Texas 2021,-0.19426911761290336,0.47253153192545844,0.7502856871302355,-0.5892171192537762,-0.1686946871593931,-0.6531764390202368,-1.1359685087077418,1.2930405785144827,1.8134839376834022,1.0772051974564465,-0.06083284440515169,0.7338386903391231,0.27938405341192013,0.79180122887576,1.0853074339752666,-1.4058424514686738,0.4803200011843251,-0.7968872383514829
North Texas 2022,0.7118810774362411,0.9334670427183714,0.30490225810579946,0.513021365762165,-0.1093998926922118,-0.3433011522285597,1.146873608361082,0.5614582467647897,-0.006413722393979144,-0.05153683667271739,0.2034164166064899,0.9411475978574622,0.530269126929904,0.050193353496534254,0.05529807805589401,-0.6335431987744411,0.9875304724809987,0.9985113814769878
North Texas 2023,0.8142264513340595,1.5151279708298775,1.3565020210801628,1.240827485644545,1.0381680551827575,0.9704059902107629,1.6342687318958495,0.4263211989350132,-0.1519380634298278,-0.24934334510466635,0.232043419882751,-0.2940679761059748,0.37166362068290176,-0.6776771919639104,-0.3549662914161412,0.3237375408161435,0.9140591554837834,0.4405598192612569
