team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_success_rate,d_explosiveness,d_standard_downs_rate,d_power_success,d_stuff_rate,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa,d_points_per_opportunity
UNLV 2017,0.6794551427486588,1.1944227792515807,1.3672317382659027,-0.23514163945711825,-0.6794897788318023,-0.3039924525485015,-0.5589464255164948,1.8222336005138795,1.4485442999996985,1.646863498400503,0.1969394473909322,-0.8942202648635389,0.8972430355127383,1.307576634329035,1.6018915334570936,0.5336159028191143,1.5196208234003288,0.37265645486257143,1.858014083351156,-1.3872060501673407,1.310410791755727,0.29939646184309987,-0.7860307734922317,2.0062601593459632,-0.42264186282660615,1.371245131888796,0.8428609962248029,-0.7295344119502378,0.6189203349027907,0.8916794908060349
UNLV 2018,1.511480563919833,1.1665518910014003,0.40084762867130724,1.1106121273119842,0.052364516490541684,0.04092738053111833,1.8014016469986058,0.685024946939556,0.027348493649535115,0.5872127546782184,-0.012922289528541011,-0.09450997514033765,0.49591508526511646,-0.010380220155000746,0.0799809792923701,0.0062259308955111906,1.023901646488874,1.3061785076095145,0.7205371203660308,1.3352780848072392,-0.3732570863064594,0.6513882719532744,-0.11244007480543755,0.016686753252779987,0.9878721385042244,0.7009139429256961,0.9197176549580526,1.696467597618396,1.630216985026034,1.4662192230549504
UNLV 2019,0.8685518293784712,0.9069125636181469,0.5255423524899644,0.8483249632968779,0.8070892585417077,0.6366980013050132,-0.5589464255164948,0.5448759931539869,-0.400957091825858,1.1170381265393605,-0.8523692372064343,-0.36108007171473816,0.01573761792794474,-0.7654359929006259,0.09223818037354715,-0.028428078410970562,1.1474813998812,0.23384846777815685,0.7639437250567644,-0.28044814594665285,0.1454907433803847,0.12402285024850936,0.2825809112041106,0.6145338126974692,0.3633367566393939,0.6954042727731333,0.45429087697184434,-0.3305970844080193,0.2816644398342949,-0.017512828510012367
UNLV 2021,0.8433389378278299,0.3318921323512811,0.4631949905806338,0.3065916619198798,-0.7938420124759198,0.4485599105343102,1.2567059379566596,0.202512120334957,0.027348493649535115,-0.07506896014820964,-0.2227840264480142,-0.36108007171473816,0.3690417136288197,0.5669531847781123,0.0739295040855248,2.3383379422054613,0.33102094016282363,1.244622311691485,0.7517856401611929,0.02951638150582683,0.7094201676997309,-1.1888042059021247,-0.36288565671350553,-0.029826392822246195,0.69531917829074,0.44825448526462003,1.9434394831424533,-1.149185413431572,1.5519723421552358,1.2635310055508087
UNLV 2022,0.18780375751114678,-0.14778052332286515,0.15145818103399172,-0.019428831668993105,-0.42791486481474633,-0.053141664854233134,0.3488797562200826,-0.18590069444218862,0.49459095053178154,-0.07506896014820964,0.6166629212298791,1.2383405077316643,-0.3364688115447689,0.5982530712245179,-0.11112488726759799,0.6102550228168461,-0.49484604850247665,0.3881219883328528,0.7318485747504041,-0.7412020693735187,1.4868566675574921,1.0531456940191706,-2.2278379734220124,1.4898581543307055,-1.666956649302407,0.4331700303992442,0.0982046007741747,0.658395121157393,0.6471221740903724,0.1565011205477881
UNLV 2023,0.198609282461422,0.43457435222036406,-0.10238464959684626,0.776187238614484,-0.8167124592047418,-0.46077419485742105,0.5823207743809159,-0.04088943001508062,-0.02549440325976949,0.019542713398422947,1.06636664320018,1.1240961806283496,-0.43370718372663936,0.5499416444915891,-0.3789022293446922,0.44721518657999265,0.014849704210316629,1.920029341078722,-0.12985460664353435,1.7404385991804512,-0.019857002166681913,0.8365648734984723,-1.3574400256196333,-0.3189115549481817,-0.4882573611903736,-0.23259458379618814,0.6275221629831568,2.5284914652275456,2.2300671856448773,0.9459449032448637
USC 2014,-0.31839352669788884,0.3012003039948072,1.0794746832997697,1.3887383436471994,2.9305222740562966,2.2744642017320293,-0.1120166129692569,-0.7232410238464161,-0.7289253548297424,-0.1463916063602866,0.6650925528266806,0.6846949225386786,-0.7108365444449771,-2.1468868632023277,-1.3121317092566873,-0.157060070877507,-0.5708416197158823,-0.8412228454176198,0.07542208349905279,-0.9369211996292443,0.29674840008929465,0.4531183753493259,-0.0507180457414436,-0.04105944241102587,-1.0145441904406214,-0.6244413097150443,0.1632173333953154,-1.2566464794213483,-0.3197399387280271,-0.8632265230433812
USC 2015,-0.2336117155495777,0.17556369148937012,0.6190633953539575,0.7110531765226155,0.32027546388532874,0.6949312198768975,0.4266934289403609,-0.3412086166984408,-0.07555609506857852,-0.6616613361373316,0.3468406880476989,0.438630218008463,-0.49577422980017727,-0.24880218022007294,-0.6315877969538473,0.8165338192499075,-0.3894861796430743,0.5360295200238124,0.40128581409371455,-0.7132331127108703,0.226670700313014,-0.1881116473975726,-0.3123990449962183,-0.15702907502511831,-1.154562811245208,-0.978325220271988,0.7244625379022613,-0.12312255809040341,0.1038394788184004,-0.15311058334958755
USC 2016,-0.45803415682452003,-0.41644685904625955,-0.5031891190139604,0.006215348277848385,0.6294034801100808,0.19047304242578111,0.5583781058516012,-0.5735434600227105,-0.8187796734609442,-0.6354611803859562,0.08393697366506174,0.6846949225386786,-0.6912854249318139,-0.9460137639190623,-0.5151965249788154,-0.5710143021095822,-0.27715566455166013,-0.5809070990657826,-0.9001027256842034,0.9831234315195481,-0.6427328461978283,0.25294203743187677,-0.7350274984074366,-0.6850550592704362,-0.0030611173454335007,-0.045261173564566874,-0.9166537251205915,1.1385970241125305,-0.2105463420906087,-0.5139755760678113
USC 2017,-0.16877856584792797,0.08503569356397582,-0.07566435163570613,0.2845301247597306,0.6731337848443155,-0.11137488342611616,-0.04018860738130771,-0.11639825409546822,-0.3592390153185141,-0.32105931136945415,0.7066036656239394,0.8956075264217207,-0.6048093193928203,-0.6558147693140625,-0.20540878940812424,-1.1724180797520993,0.12169102991951408,-0.29522060232267877,-0.4425700713680879,0.5830993011684914,-0.8517660916287321,-0.8273747068845102,-0.510440744976692,0.16391466159390955,0.28017140454107603,0.164057684627617,-1.0712671565117249,0.765537879164497,-0.8817664590037572,-0.3324495494277351
