team_id,0,1,2,3,4,5,6,7
Air Force 2014,-2.529505541773798,1.4816899034416617,3.4476865540553203,0.4220936122446607,-0.3914078594768819,-0.2844356935606393,-0.5324457861264962,0.24326285592510463
Air Force 2015,-2.526254810374831,-1.4564830276887286,5.211654087031442,-0.03212731966488529,0.6017655410108517,-0.3841889253428737,-1.4420186568036466,0.9654417292627291
Air Force 2016,-2.8474267427819644,1.057421149744142,5.547689765845664,-1.2688060234501601,-1.444621454381923,-1.7983804710557463,-0.06027701303556033,1.4588008603303135
Air Force 2017,3.2139572096971287,-5.567272089227796,4.220431333671289,-1.1850666250407091,1.1556396384095078,0.0037070606001443807,-0.8933484359074971,0.9148294631850823
Air Force 2018,-1.3649502644549552,1.5822808767488035,4.111406314169606,-3.1049747161485746,-0.527929127649247,0.2851811470235769,-0.3586401704676561,0.7271163287864073
Air Force 2019,-3.346497721771516,1.7129885041500286,-0.3553063323864829,-3.37014913381974,1.00275762538043,-0.3824256213415199,-0.22440880707701624,0.29926984422358766
Air Force 2021,-3.128532090809894,-1.190457672160435,1.932183712175848,-2.213981998353085,2.0650060356395863,-1.475847562928211,-1.2203864070256143,1.6690474323348203
Air Force 2022,-4.515407210187255,-2.355096719940846,-0.17937826277652882,-4.3521655463888065,2.719054449286015,0.17821763474173113,1.5089474850578057,-0.4791354935137658
Air Force 2023,-4.363256860700502,0.17933220658220012,-0.5516638944309347,-3.704118931166461,1.4641846255281428,0.36156415897544963,-0.8380925949950314,0.5629653854887344
Akron 2014,-1.7511733174243007,0.3144971540673237,-0.19607643848781042,1.3661451632887498,-0.21653036410432655,0.8292002495995543,1.5956229071801544,-0.7002850512936515
Akron 2015,-4.9811984782747025,3.4883588211166527,-0.723245117048733,0.13743930581360062,-0.449526353110199,0.11648010452216823,0.40354895925936635,0.6975477385378239
Akron 2016,4.547586652325515,-0.37571770680496497,-1.5726563905687838,0.5522677800836074,-0.8890244986883519,0.029433866251478286,-0.2839871988974477,-0.6713191802659911
Akron 2017,2.395402437756992,-0.1375671216794452,-1.6125655024186736,1.6560126511190296,0.24365098080263722,0.29390358683080614,1.213425540050218,-0.12879687944105603
Akron 2018,-0.17059287855187277,-2.541458242770879,-2.225672131858375,1.5154582886756094,-1.0030041499336717,1.4263136144925865,0.09313428874402638,-0.1107763463124322
Akron 2019,4.416989210431182,-1.719249746972516,-1.3709373514938006,-2.591404803370143,-2.1917742036664567,2.546102259725657,-0.3906130675746822,-0.22999265933953558
Akron 2021,10.098259252531006,-1.950571390579336,-0.8758986201420945,-1.504637644790187,2.293359868340392,-0.1649604847730188,0.5527838291175756,0.04629004352733456
Akron 2022,3.038701527697289,0.2704158232849574,1.2609140740853668,-2.2538367631709777,-0.45172305361022214,0.18962465392831457,-0.006010541917165525,-0.5918796558631669
Akron 2023,-1.1820900407041457,-2.3528148949869148,0.8590150341246878,-0.6545654998437849,0.9057961861960044,-0.5661503463806793,-1.3119550513278093,-0.5106409500187347
Alabama 2014,-6.316601875467676,1.8653049358072493,0.8637251444493224,-0.08247354348238112,-0.5030685414183388,0.17625113548611882,-0.35604162576634296,-0.40944097798258366
Alabama 2015,-9.270020544115026,0.2936538169042553,1.9515439464251203,0.36471954767565157,-0.1258970906121615,-0.9111701431280576,-0.25723240878770887,-0.03744655619280757
Alabama 2016,-10.513101362384006,1.1838554494414448,0.4588335071067423,-0.08503131091503917,-0.9837423247328916,0.5677144767812039,-0.3115359976294355,0.8128489959240578
Alabama 2017,-8.337304120675938,-1.6421677112592965,-1.3461722132028764,-0.7359110932359595,-0.6139025519658502,0.19314160360864516,-0.7404567977554036,0.681014218853597
Alabama 2018,-5.191470484058583,-1.0172429595416113,1.3714848849226031,0.37928807722717534,0.47145228414360113,-0.5964293909151615,-0.3897445913646662,-0.6579307878172659
Alabama 2019,-4.030144049501944,-1.3350112859776084,-2.1736770284384095,0.4099608774540446,0.04232953711971281,-0.550504455027061,0.7570188286298313,0.2747596790997246
Alabama 2020,-3.6091586210478646,1.913321432603483,-1.0953803667213042,0.30045428319710893,0.10886771076792637,-0.6467577773167779,-0.13656573975370023,0.5517277997194568
Alabama 2021,-5.272060322160324,2.0373826457961552,-0.48643368479821675,-1.7328855006680033,0.07134825722477195,0.40246625905572225,-0.11619700616108039,-0.36106994763584793
Alabama 2022,-4.756013607286486,-1.1867773262557435,-1.8518302112445828,0.8667788411915053,0.6877582407062945,0.48428384622799003,-0.5255172137418697,-1.222027592342767
Alabama 2023,-4.069682351767425,-1.0860400853512164,-0.0552380034468572,-0.6802745808891975,1.55276701262336,-0.09072447622734198,-0.898559899074598,-0.12466175786699452
Appalachian State 2014,-2.0051569674141563,-1.3542873644879785,0.38672687527654537,0.7262731343918278,0.8777415523270868,1.2482414763824232,0.13797642027028545,-0.20371333281525691
Appalachian State 2015,-4.701969207768449,-1.8561359522196632,-1.3348575737110502,-0.6193240726500892,-0.7468596775862977,0.8415686057791871,-0.06567508393446662,0.7542334317568118
Appalachian State 2016,-4.594209358465859,-0.0690114886404255,-2.0223222968980044,0.9521335830924832,1.5141843731589322,-0.045452961620027786,0.4928931795942425,-0.6779069100553615
Appalachian State 2017,-3.247601766974916,-1.1842854197568182,0.6471400654842439,0.10503523699751907,0.5881903978846906,0.12609569591306255,0.6781679366932589,0.9093280206565366
Appalachian State 2018,-6.252094971980792,-2.7912012391494785,-1.653316088389,0.07685276862779937,0.05977047776306694,1.2273041921427947,0.29791065959946555,0.046781327378265805
Appalachian State 2019,-4.374562788024067,-0.2603396669953106,1.2503946220234186,1.1067185363433303,0.6332522022136092,-0.032114961046782166,-0.6965063229759091,0.3417837923778122
Appalachian State 2020,-3.3531890561825914,-3.6292589205604346,0.8337592026836868,1.1868189642208111,0.4711495379705081,-1.6620463017938247,-0.298602392603196,-0.11045861555197545
Appalachian State 2021,-3.823751784480745,0.32512044058506984,1.8124755546524032,0.6463342930278754,0.21325368767396202,0.9729761395943525,0.1467620053646936,0.3107492869563967
Appalachian State 2022,-0.6919614005759844,0.4689355437568795,-0.009888349425685472,-1.5937994905024235,0.4947114769623851,-0.3452750624657361,-0.08325879066662505,0.9162556280755343
Appalachian State 2023,1.1970139236310007,-1.6278310627479637,-1.4965776502331511,0.6999162401694003,2.326569095132357,-0.026100261197219716,0.20108547539836172,0.9419127854572925
Arizona 2014,0.5000102406016935,3.726409709210311,-0.8505028246421447,1.2587149783816982,-1.7574776328342028,1.3790744677683493,0.06251695371433522,-0.25997098815637315
Arizona 2015,3.5773710834134613,1.3334791433896869,-0.16584444940927964,-0.0041002437857053185,-1.9071193323465123,-0.4912849821107777,-1.6425139382246055,0.39036691401742146
Arizona 2016,4.833941390383884,3.0955776911117945,-0.3586096569669296,0.5682514790909732,-0.6586606236742821,0.7728319615670465,-0.6629114431278775,-1.1294452797967591
Arizona 2017,3.303412624154745,2.7980855436891305,-0.9244429887219998,1.857183753270193,-0.6695548377739095,-0.36927886650876546,-0.1304495442377157,0.9832041353868662
Arizona 2018,1.0956470959803888,2.959823732777771,0.1582843429081878,1.272338156031509,-0.43171616561679815,0.45050433025258846,-1.4345713672446612,-0.3358623575228149
Arizona 2019,4.6084536057942405,3.2741337631453233,-1.2831949678526875,0.16832227980856782,-0.09363662295185719,0.12637069403046344,0.982968484163798,-1.3562493575660186
Arizona 2021,1.6206865189039485,-2.905120476518928,2.4443391623808974,-2.502296151430125,-0.10616579380821918,-0.5251293741598756,-0.8436125331438981,-1.6811028379653419
Arizona 2022,7.316084312728175,1.9837223634847287,-2.950267251133916,0.14648164038760242,1.9773509768933135,0.4023407437398145,0.34875808020491467,0.08697391268203353
Arizona 2023,-1.9287607521018884,1.6019025139798369,-0.2505333448406707,-0.3852653020748539,1.1201878947210793,-0.44035125355326493,0.15570535868106522,0.35433472009216777
Arizona State 2014,-1.7559476696375018,1.4308691530502504,1.2944255287229836,1.7550363887728595,-1.2009725792749677,0.23357275989351617,-0.12113190543484481,0.970861113027867
Arizona State 2015,-0.31743324326617367,5.358732566440854,4.326579411103983,1.8212111187045097,-0.5656682720031778,-1.727195274080151,-0.11718052551995894,-0.35940418918877803
Arizona State 2016,3.485371540036041,6.428755058095003,3.7121139349385075,2.7478307030719757,1.113970964767732,0.3334439202608667,-0.07205022616009174,-0.3125717234810459
