team_id,0,1,2,3,4,5,6,7,8,9
Air Force 2014,4.85642321743514,-2.727697632818661,4.309548346039907,-1.4048364115773668,-0.6648286149212005,0.5386782929267865,0.5103362156353172,0.5923729210358604,-0.2634398980526212,0.6072166372775157
Air Force 2015,5.488261729350923,-4.617502170391157,4.76356261540774,1.1429490166921346,-0.7505586770494355,2.195261685288948,-0.0667996027131037,0.8253097281039691,-1.1651698031747473,1.2508095030195985
Air Force 2016,6.427365584540597,-3.551016063188409,5.905692619126945,-0.5878854163283971,-0.28969851250044754,2.3912332140732677,1.4996430544986041,-0.8466087933267302,-1.9025727035644426,1.7659850230102685
Air Force 2017,2.3121033570715985,-7.256633993900098,6.505964016434957,4.6183573055805915,-2.517771284379817,1.8389302092833328,0.8648051811086376,0.4770049955700445,0.06509725235305028,0.8770236937782814
Air Force 2018,4.535692124356115,-4.16657069419378,4.636807949454833,-1.459420108966188,-2.6040884413576877,1.312637359204478,0.5273019639370086,-0.7476846271539873,-1.7916877468632537,0.29850496657000836
Air Force 2019,7.574268018082422,-3.4291040460282147,5.110677960604237,-1.421112577900777,-3.187234433641453,0.8290632426243959,0.17315226122868405,1.5306631535139672,-2.01230518943706,2.6883585886491788
Air Force 2021,8.299055133125696,-5.919803591574551,4.800461428242594,0.017532518880258394,-2.605939923752499,0.9219368620212308,0.45660352372199353,-0.27717293241235913,-0.6553341360857947,1.276236753598654
Air Force 2022,9.7163143986829,-7.568203103280781,2.836195903972071,0.902743430375642,-2.85167303879223,0.7717005587098317,0.23561020166022092,-0.03737788417160067,-1.0228027112133493,1.1727492687271195
Air Force 2023,7.676756751217136,-5.91759525316285,2.8174514810129145,-1.2801685572104327,-2.565223806925336,0.3419579293151618,-0.24749587541607254,1.3593598740902806,-1.74567058197955,1.4788511989453172
Akron 2014,-1.2871743889216083,1.010929236791532,-3.512240963013686,-0.6081205983633386,2.4547420988785116,1.473594215407149,-0.5850932762475224,-0.8091397378598988,0.6098279043044418,-0.9510969156777085
Akron 2015,3.0088510411132714,-0.5499640472484308,-1.715898939626556,-4.113482741112869,1.4686506641357802,0.992587706767752,0.11354789339885385,-1.0407190306172278,0.3563107186875629,0.625073929098368
Akron 2016,-4.639463014352819,0.41734378228143015,0.5525740966068382,0.5251772147258719,1.009986123783413,-0.48440534002381297,-1.563904001222048,-0.16120631107231254,-0.22790579558626822,1.154877366194704
Akron 2017,-2.532944133705102,-0.4659983472582872,-1.2859880000014923,-0.9241590589428487,1.5541489508575992,-1.4987196294163134,1.6665518335345302,-0.5617558948358469,0.4639357826554393,0.5258148889516473
Akron 2018,-3.465458212018742,-2.866140346380541,-3.494415221653784,0.4430637600763812,2.0434359920527805,-0.46092184087380683,-0.4531072036051121,0.437627559321711,0.01606126247725144,1.510843084428614
Akron 2019,-8.103364255606504,-4.002251374085544,-3.7635795537343837,-0.09356329306899104,-0.7276706840378747,-1.1321979507086264,-0.7009452417054801,-0.5648960696859705,-1.6800170321746957,1.1228858108503585
Akron 2021,-5.7039251832450075,-1.8887949110855617,1.6234751671495817,1.1340781756584717,-3.107582640064414,-1.6654360567129654,1.7155946614861641,-0.8650654770443897,0.33610759752855507,1.0758174340907778
Akron 2022,-4.1375369472667,0.549104812369114,-2.274668506695396,0.019806163276312582,-1.6434388037924539,-0.03743626623949021,0.037483019536526704,-0.6126157628673827,-0.36788958393828014,-0.4698441953040304
Akron 2023,-2.466992092820162,-2.2128737869124566,-5.058396769532722,0.25234696742180207,-1.3745186404206315,0.594769660607639,-1.0053637300416798,-0.5780540435812904,0.7167130191313323,-0.09388318594765141
Alabama 2014,5.078105135003662,2.8320641774426862,-0.1790744578978298,-0.2094980701930413,-1.193448330906958,1.074240203994688,-0.4901097894703698,1.3292070623422803,0.06641208402809827,-0.15786441145636945
Alabama 2015,6.697626432222919,0.7421054728149685,-2.670793066947776,-0.48932916696494,0.07594306135829983,0.8386635920351093,0.3096897266402257,-0.7307894843200915,0.2887922941047604,-0.6185212655626509
Alabama 2016,7.654317256221625,0.6998220201321248,-1.5477238750823323,-0.8135189136894512,0.6777425118017775,0.2958796534422069,-1.0082046232604462,0.25834342929198245,-0.8191228947318225,-0.9738858789180657
Alabama 2017,7.489390553341237,-0.8753580133134806,-0.5952932883250032,1.5584853108856225,0.8153858092246515,-2.010957536327493,-0.44919923558071856,0.2701850699738439,-0.5623880398887796,-0.72159825069936
Alabama 2018,5.134254619666714,3.938054009865769,0.2982286291830735,2.954278691004297,-1.5676894965823422,-0.314312705289564,-0.4835819849986547,-0.0605747662706824,-1.1140497750712441,1.2067961062590211
Alabama 2019,4.3904632702015896,5.13383621634008,-0.34798876051065786,3.403877883528901,0.11793926156496748,-1.8815048931270029,0.5849528705742985,-0.8173447516684565,-1.003057701929808,1.8465082432050588
Alabama 2020,4.774901259354455,7.011331481440803,1.6307953576961671,1.305403693870665,-1.5691243567261532,-1.4201914639575415,0.17813880153905967,0.5772334737797872,-0.5247018423506651,1.21559085755263
Alabama 2021,3.9504641337081736,5.083617212279602,-1.820248741082443,-0.1734704863117749,-2.379252237775809,-0.17745149474624272,-0.05786681598409582,-1.2746963944534015,-1.3364684017908317,0.21146925206982461
Alabama 2022,3.612798511551489,2.7676080727625982,-0.9165229617266151,2.249862958187203,-0.5276577811644111,-0.424024783869939,-2.8907263204609968,-0.29814626853696835,0.983893196553731,0.28479673186470894
