id,school,season,team_id
38,Colorado,2021,Colorado 2021
36,Colorado State,2021,Colorado State 2021
41,Connecticut,2021,Connecticut 2021
150,Duke,2021,Duke 2021
151,East Carolina,2021,East Carolina 2021
2199,Eastern Michigan,2021,Eastern Michigan 2021
57,Florida,2021,Florida 2021
2226,Florida Atlantic,2021,Florida Atlantic 2021
2229,Florida International,2021,Florida International 2021
52,Florida State,2021,Florida State 2021
278,Fresno State,2021,Fresno State 2021
61,Georgia,2021,Georgia 2021
290,Georgia Southern,2021,Georgia Southern 2021
2247,Georgia State,2021,Georgia State 2021
59,Georgia Tech,2021,Georgia Tech 2021
62,Hawai'i,2021,Hawai'i 2021
248,Houston,2021,Houston 2021
356,Illinois,2021,Illinois 2021
84,Indiana,2021,Indiana 2021
2294,Iowa,2021,Iowa 2021
66,Iowa State,2021,Iowa State 2021
2305,Kansas,2021,Kansas 2021
2306,Kansas State,2021,Kansas State 2021
2309,Kent State,2021,Kent State 2021
96,Kentucky,2021,Kentucky 2021
2335,Liberty,2021,Liberty 2021
309,Louisiana,2021,Louisiana 2021
2433,Louisiana Monroe,2021,Louisiana Monroe 2021
2348,Louisiana Tech,2021,Louisiana Tech 2021
97,Louisville,2021,Louisville 2021
99,LSU,2021,LSU 2021
276,Marshall,2021,Marshall 2021
120,Maryland,2021,Maryland 2021
235,Memphis,2021,Memphis 2021
2390,Miami,2021,Miami 2021
193,Miami (OH),2021,Miami (OH) 2021
130,Michigan,2021,Michigan 2021
127,Michigan State,2021,Michigan State 2021
2393,Middle Tennessee,2021,Middle Tennessee 2021
135,Minnesota,2021,Minnesota 2021
344,Mississippi State,2021,Mississippi State 2021
142,Missouri,2021,Missouri 2021
2426,Navy,2021,Navy 2021
152,NC State,2021,NC State 2021
158,Nebraska,2021,Nebraska 2021
2440,Nevada,2021,Nevada 2021
167,New Mexico,2021,New Mexico 2021
166,New Mexico State,2021,New Mexico State 2021
153,North Carolina,2021,North Carolina 2021
2459,Northern Illinois,2021,Northern Illinois 2021
249,North Texas,2021,North Texas 2021
77,Northwestern,2021,Northwestern 2021
87,Notre Dame,2021,Notre Dame 2021
195,Ohio,2021,Ohio 2021
194,Ohio State,2021,Ohio State 2021
201,Oklahoma,2021,Oklahoma 2021
197,Oklahoma State,2021,Oklahoma State 2021
295,Old Dominion,2021,Old Dominion 2021
145,Ole Miss,2021,Ole Miss 2021
2483,Oregon,2021,Oregon 2021
204,Oregon State,2021,Oregon State 2021
213,Penn State,2021,Penn State 2021
221,Pittsburgh,2021,Pittsburgh 2021
2509,Purdue,2021,Purdue 2021
242,Rice,2021,Rice 2021
164,Rutgers,2021,Rutgers 2021
21,San Diego State,2021,San Diego State 2021
23,San José State,2021,San José State 2021
2567,SMU,2021,SMU 2021
6,South Alabama,2021,South Alabama 2021
2579,South Carolina,2021,South Carolina 2021
2572,Southern Mississippi,2021,Southern Mississippi 2021
58,South Florida,2021,South Florida 2021
24,Stanford,2021,Stanford 2021
183,Syracuse,2021,Syracuse 2021
2628,TCU,2021,TCU 2021
218,Temple,2021,Temple 2021
2633,Tennessee,2021,Tennessee 2021
251,Texas,2021,Texas 2021
245,Texas A&M,2021,Texas A&M 2021
326,Texas State,2021,Texas State 2021
2641,Texas Tech,2021,Texas Tech 2021
2649,Toledo,2021,Toledo 2021
2653,Troy,2021,Troy 2021
2655,Tulane,2021,Tulane 2021
202,Tulsa,2021,Tulsa 2021
5,UAB,2021,UAB 2021
2116,UCF,2021,UCF 2021
26,UCLA,2021,UCLA 2021
113,UMass,2021,UMass 2021
2439,UNLV,2021,UNLV 2021
30,USC,2021,USC 2021
254,Utah,2021,Utah 2021
328,Utah State,2021,Utah State 2021
2638,UTEP,2021,UTEP 2021
2636,UT San Antonio,2021,UT San Antonio 2021
238,Vanderbilt,2021,Vanderbilt 2021
258,Virginia,2021,Virginia 2021
259,Virginia Tech,2021,Virginia Tech 2021
154,Wake Forest,2021,Wake Forest 2021
264,Washington,2021,Washington 2021
265,Washington State,2021,Washington State 2021
98,Western Kentucky,2021,Western Kentucky 2021
2711,Western Michigan,2021,Western Michigan 2021
277,West Virginia,2021,West Virginia 2021
275,Wisconsin,2021,Wisconsin 2021
2751,Wyoming,2021,Wyoming 2021
2005,Air Force,2022,Air Force 2022
2006,Akron,2022,Akron 2022
333,Alabama,2022,Alabama 2022
2026,Appalachian State,2022,Appalachian State 2022
12,Arizona,2022,Arizona 2022
9,Arizona State,2022,Arizona State 2022
8,Arkansas,2022,Arkansas 2022
2032,Arkansas State,2022,Arkansas State 2022
349,Army,2022,Army 2022
2,Auburn,2022,Auburn 2022
2050,Ball State,2022,Ball State 2022
239,Baylor,2022,Baylor 2022
68,Boise State,2022,Boise State 2022
103,Boston College,2022,Boston College 2022
189,Bowling Green,2022,Bowling Green 2022
2084,Buffalo,2022,Buffalo 2022
252,BYU,2022,BYU 2022
25,California,2022,California 2022
2117,Central Michigan,2022,Central Michigan 2022
2429,Charlotte,2022,Charlotte 2022
2132,Cincinnati,2022,Cincinnati 2022
228,Clemson,2022,Clemson 2022
324,Coastal Carolina,2022,Coastal Carolina 2022
38,Colorado,2022,Colorado 2022
36,Colorado State,2022,Colorado State 2022
41,Connecticut,2022,Connecticut 2022
150,Duke,2022,Duke 2022
151,East Carolina,2022,East Carolina 2022
2199,Eastern Michigan,2022,Eastern Michigan 2022
57,Florida,2022,Florida 2022
2226,Florida Atlantic,2022,Florida Atlantic 2022
2229,Florida International,2022,Florida International 2022
52,Florida State,2022,Florida State 2022
278,Fresno State,2022,Fresno State 2022
61,Georgia,2022,Georgia 2022
290,Georgia Southern,2022,Georgia Southern 2022
2247,Georgia State,2022,Georgia State 2022
59,Georgia Tech,2022,Georgia Tech 2022
62,Hawai'i,2022,Hawai'i 2022
248,Houston,2022,Houston 2022
356,Illinois,2022,Illinois 2022
84,Indiana,2022,Indiana 2022
2294,Iowa,2022,Iowa 2022
66,Iowa State,2022,Iowa State 2022
256,James Madison,2022,James Madison 2022
2305,Kansas,2022,Kansas 2022
2306,Kansas State,2022,Kansas State 2022
2309,Kent State,2022,Kent State 2022
96,Kentucky,2022,Kentucky 2022
2335,Liberty,2022,Liberty 2022
309,Louisiana,2022,Louisiana 2022
2433,Louisiana Monroe,2022,Louisiana Monroe 2022
2348,Louisiana Tech,2022,Louisiana Tech 2022
97,Louisville,2022,Louisville 2022
99,LSU,2022,LSU 2022
276,Marshall,2022,Marshall 2022
120,Maryland,2022,Maryland 2022
235,Memphis,2022,Memphis 2022
2390,Miami,2022,Miami 2022
193,Miami (OH),2022,Miami (OH) 2022
130,Michigan,2022,Michigan 2022
127,Michigan State,2022,Michigan State 2022
2393,Middle Tennessee,2022,Middle Tennessee 2022
135,Minnesota,2022,Minnesota 2022
344,Mississippi State,2022,Mississippi State 2022
142,Missouri,2022,Missouri 2022
2426,Navy,2022,Navy 2022
152,NC State,2022,NC State 2022
158,Nebraska,2022,Nebraska 2022
2440,Nevada,2022,Nevada 2022
167,New Mexico,2022,New Mexico 2022
166,New Mexico State,2022,New Mexico State 2022
153,North Carolina,2022,North Carolina 2022
2459,Northern Illinois,2022,Northern Illinois 2022
249,North Texas,2022,North Texas 2022
77,Northwestern,2022,Northwestern 2022
87,Notre Dame,2022,Notre Dame 2022
195,Ohio,2022,Ohio 2022
194,Ohio State,2022,Ohio State 2022
201,Oklahoma,2022,Oklahoma 2022
197,Oklahoma State,2022,Oklahoma State 2022
295,Old Dominion,2022,Old Dominion 2022
145,Ole Miss,2022,Ole Miss 2022
2483,Oregon,2022,Oregon 2022
204,Oregon State,2022,Oregon State 2022
213,Penn State,2022,Penn State 2022
221,Pittsburgh,2022,Pittsburgh 2022
2509,Purdue,2022,Purdue 2022
242,Rice,2022,Rice 2022
164,Rutgers,2022,Rutgers 2022
21,San Diego State,2022,San Diego State 2022
23,San José State,2022,San José State 2022
2567,SMU,2022,SMU 2022
6,South Alabama,2022,South Alabama 2022
2579,South Carolina,2022,South Carolina 2022
2572,Southern Mississippi,2022,Southern Mississippi 2022
58,South Florida,2022,South Florida 2022
24,Stanford,2022,Stanford 2022
183,Syracuse,2022,Syracuse 2022
2628,TCU,2022,TCU 2022
218,Temple,2022,Temple 2022
2633,Tennessee,2022,Tennessee 2022
251,Texas,2022,Texas 2022
245,Texas A&M,2022,Texas A&M 2022
326,Texas State,2022,Texas State 2022
2641,Texas Tech,2022,Texas Tech 2022
2649,Toledo,2022,Toledo 2022
2653,Troy,2022,Troy 2022
2655,Tulane,2022,Tulane 2022
202,Tulsa,2022,Tulsa 2022
5,UAB,2022,UAB 2022
2116,UCF,2022,UCF 2022
26,UCLA,2022,UCLA 2022
113,UMass,2022,UMass 2022
2439,UNLV,2022,UNLV 2022
30,USC,2022,USC 2022
254,Utah,2022,Utah 2022
328,Utah State,2022,Utah State 2022
2638,UTEP,2022,UTEP 2022
2636,UT San Antonio,2022,UT San Antonio 2022
238,Vanderbilt,2022,Vanderbilt 2022
258,Virginia,2022,Virginia 2022
259,Virginia Tech,2022,Virginia Tech 2022
154,Wake Forest,2022,Wake Forest 2022
264,Washington,2022,Washington 2022
265,Washington State,2022,Washington State 2022
98,Western Kentucky,2022,Western Kentucky 2022
2711,Western Michigan,2022,Western Michigan 2022
277,West Virginia,2022,West Virginia 2022
275,Wisconsin,2022,Wisconsin 2022
2751,Wyoming,2022,Wyoming 2022
2005,Air Force,2023,Air Force 2023
2006,Akron,2023,Akron 2023
333,Alabama,2023,Alabama 2023
2026,Appalachian State,2023,Appalachian State 2023
12,Arizona,2023,Arizona 2023
9,Arizona State,2023,Arizona State 2023
8,Arkansas,2023,Arkansas 2023
2032,Arkansas State,2023,Arkansas State 2023
349,Army,2023,Army 2023
2,Auburn,2023,Auburn 2023
2050,Ball State,2023,Ball State 2023
239,Baylor,2023,Baylor 2023
68,Boise State,2023,Boise State 2023
103,Boston College,2023,Boston College 2023
189,Bowling Green,2023,Bowling Green 2023
2084,Buffalo,2023,Buffalo 2023
252,BYU,2023,BYU 2023
25,California,2023,California 2023
2117,Central Michigan,2023,Central Michigan 2023
2429,Charlotte,2023,Charlotte 2023
2132,Cincinnati,2023,Cincinnati 2023
228,Clemson,2023,Clemson 2023
324,Coastal Carolina,2023,Coastal Carolina 2023
38,Colorado,2023,Colorado 2023
36,Colorado State,2023,Colorado State 2023
41,Connecticut,2023,Connecticut 2023
150,Duke,2023,Duke 2023
151,East Carolina,2023,East Carolina 2023
2199,Eastern Michigan,2023,Eastern Michigan 2023
57,Florida,2023,Florida 2023
2226,Florida Atlantic,2023,Florida Atlantic 2023
2229,Florida International,2023,Florida International 2023
52,Florida State,2023,Florida State 2023
278,Fresno State,2023,Fresno State 2023
61,Georgia,2023,Georgia 2023
290,Georgia Southern,2023,Georgia Southern 2023
2247,Georgia State,2023,Georgia State 2023
59,Georgia Tech,2023,Georgia Tech 2023
62,Hawai'i,2023,Hawai'i 2023
248,Houston,2023,Houston 2023
356,Illinois,2023,Illinois 2023
84,Indiana,2023,Indiana 2023
2294,Iowa,2023,Iowa 2023
66,Iowa State,2023,Iowa State 2023
55,Jacksonville State,2023,Jacksonville State 2023
256,James Madison,2023,James Madison 2023
2305,Kansas,2023,Kansas 2023
2306,Kansas State,2023,Kansas State 2023
2309,Kent State,2023,Kent State 2023
96,Kentucky,2023,Kentucky 2023
2335,Liberty,2023,Liberty 2023
309,Louisiana,2023,Louisiana 2023
2433,Louisiana Monroe,2023,Louisiana Monroe 2023
2348,Louisiana Tech,2023,Louisiana Tech 2023
97,Louisville,2023,Louisville 2023
99,LSU,2023,LSU 2023
276,Marshall,2023,Marshall 2023
120,Maryland,2023,Maryland 2023
235,Memphis,2023,Memphis 2023
2390,Miami,2023,Miami 2023
193,Miami (OH),2023,Miami (OH) 2023
130,Michigan,2023,Michigan 2023
127,Michigan State,2023,Michigan State 2023
2393,Middle Tennessee,2023,Middle Tennessee 2023
135,Minnesota,2023,Minnesota 2023
344,Mississippi State,2023,Mississippi State 2023
142,Missouri,2023,Missouri 2023
2426,Navy,2023,Navy 2023
152,NC State,2023,NC State 2023
158,Nebraska,2023,Nebraska 2023
2440,Nevada,2023,Nevada 2023
167,New Mexico,2023,New Mexico 2023
166,New Mexico State,2023,New Mexico State 2023
153,North Carolina,2023,North Carolina 2023
2459,Northern Illinois,2023,Northern Illinois 2023
249,North Texas,2023,North Texas 2023
77,Northwestern,2023,Northwestern 2023
87,Notre Dame,2023,Notre Dame 2023
195,Ohio,2023,Ohio 2023
194,Ohio State,2023,Ohio State 2023
201,Oklahoma,2023,Oklahoma 2023
197,Oklahoma State,2023,Oklahoma State 2023
295,Old Dominion,2023,Old Dominion 2023
145,Ole Miss,2023,Ole Miss 2023
2483,Oregon,2023,Oregon 2023
204,Oregon State,2023,Oregon State 2023
213,Penn State,2023,Penn State 2023
221,Pittsburgh,2023,Pittsburgh 2023
2509,Purdue,2023,Purdue 2023
242,Rice,2023,Rice 2023
164,Rutgers,2023,Rutgers 2023
2534,Sam Houston State,2023,Sam Houston State 2023
21,San Diego State,2023,San Diego State 2023
23,San José State,2023,San José State 2023
2567,SMU,2023,SMU 2023
6,South Alabama,2023,South Alabama 2023
2579,South Carolina,2023,South Carolina 2023
2572,Southern Mississippi,2023,Southern Mississippi 2023
58,South Florida,2023,South Florida 2023
24,Stanford,2023,Stanford 2023
183,Syracuse,2023,Syracuse 2023
2628,TCU,2023,TCU 2023
218,Temple,2023,Temple 2023
2633,Tennessee,2023,Tennessee 2023
251,Texas,2023,Texas 2023
245,Texas A&M,2023,Texas A&M 2023
326,Texas State,2023,Texas State 2023
2641,Texas Tech,2023,Texas Tech 2023
2649,Toledo,2023,Toledo 2023
2653,Troy,2023,Troy 2023
2655,Tulane,2023,Tulane 2023
202,Tulsa,2023,Tulsa 2023
5,UAB,2023,UAB 2023
2116,UCF,2023,UCF 2023
26,UCLA,2023,UCLA 2023
113,UMass,2023,UMass 2023
2439,UNLV,2023,UNLV 2023
30,USC,2023,USC 2023
254,Utah,2023,Utah 2023
328,Utah State,2023,Utah State 2023
2638,UTEP,2023,UTEP 2023
2636,UT San Antonio,2023,UT San Antonio 2023
238,Vanderbilt,2023,Vanderbilt 2023
258,Virginia,2023,Virginia 2023
259,Virginia Tech,2023,Virginia Tech 2023
154,Wake Forest,2023,Wake Forest 2023
264,Washington,2023,Washington 2023
265,Washington State,2023,Washington State 2023
98,Western Kentucky,2023,Western Kentucky 2023
2711,Western Michigan,2023,Western Michigan 2023
277,West Virginia,2023,West Virginia 2023
275,Wisconsin,2023,Wisconsin 2023
2751,Wyoming,2023,Wyoming 2023
