team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,o_success_rate,o_explosiveness,o_standard_downs_rate,o_power_success,o_stuff_rate,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_rushing_plays_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,o_passing_plays_ppa,o_points_per_opportunity,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_success_rate,d_explosiveness,d_standard_downs_rate,d_power_success,d_stuff_rate,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa,d_points_per_opportunity,penalties/game,possessionTime/game
Air Force 2014,0.37886497621487863,0.2719171127202544,0.4305232252665387,-1.4638731940363992,-2.2776662957758838,-2.0157327542269594,-0.7860438046314994,2.080778956967051,3.8357969087906243,1.4257872962316294,-0.43078180982145076,-1.6847652307081662,1.2487662858311794,2.8381033632930532,2.085329615444647,-0.497960526004235,0.1024211391655341,1.5848246812432918,0.5088817782819751,-1.7218881696299846,1.6539575852294173,0.6815063547479154,-0.7045606673499709,0.040851643003384834,-0.20644040316712672,0.265516771789754,0.8801047713388568,0.9099462459421457,1.139979308414157,0.44316688718368347,-0.4696708760017387,0.06965754007023735,-0.44563770802073266,0.9361939916441376,0.5238475721308979,-0.1279144958015625,-0.1120166129692569,-0.6696455997613858,-0.585158445019821,-0.5131937868795388,-0.3035000791093504,-0.2995638955821841,-0.4516588832063706,-0.7171480346673774,-1.064640681437597,-1.0002715408133498,-0.5754659179744025,0.6031432186418707,-1.0911376287681345,1.8808630870574254,-1.4216075055954416,-0.9637631970798366,0.6499222794291363,-1.7798234550766967,1.924168950523534,-1.040629823267741,-0.3232514978398765,1.009692203068432,0.179643866348564,-0.535500856335214,-2.0518606644747686,0.7150027097550882
Air Force 2015,0.7118810774362411,0.7931784762018566,0.20592816276703493,-1.6964984644061958,-2.8177296940310192,-2.5829052105568513,-0.9110169132301572,3.011238039095304,3.3426396055542855,2.2142468053659714,0.3751784362640571,0.042808998611326095,0.530269126929904,3.2242049530125247,2.5913336943741734,-1.5143981677925067,1.3719921344173727,3.0699787167285764,1.025011654295768,-1.0106411924184309,2.053157047920021,1.2623640558029323,-1.2384165723807665,0.9827847049433938,-0.09774636637591361,0.9708358171838349,-0.18555368839722833,3.8443892166739992,1.5591794691431886,0.3830697318550163,-0.2660282904004028,-0.6329016233165962,-1.4651198456150334,-0.5054830154513265,-1.0519513398440665,-1.535848999261438,0.11543873805924833,-0.4510396335426407,-0.8097942415978236,-0.32105931136945415,-0.5525667558929009,-0.24683574461142377,-0.43516575930936824,0.1993789560904239,-0.10317173206736474,-1.4795877628518443,-0.08890513725084946,0.4175495812470284,-1.525379679538522,3.1674349808488382,-2.017600028125349,0.0649957003934819,1.1353458100557952,-1.905715314555166,2.789557503999577,-0.44051465844157933,-0.9784377055611739,2.516177800083326,0.2671836007507151,0.08934070180135813,-1.8472615705286777,1.1156724357870134
Air Force 2016,0.9079118320559083,0.8106039791046005,0.8302263025961597,-1.648217747914351,-2.9058706047254774,-2.7831495294583326,-0.9026853726569133,2.975724333670559,4.235107113276762,1.8905634279318728,-0.43078180982145076,-0.7173236622892503,1.874296306490543,3.4439663948054187,2.5402616970775447,-2.5712591765001394,0.7640465974603794,3.7927003549812652,1.235274910131437,-2.413611926453583,2.1696405717707443,0.39714187705180626,-1.4440638918065816,1.098400433528229,-1.0677326970332623,0.5954968537712942,-0.3030089770170297,4.3687977154914694,1.4957754254451672,0.2621936383210804,-0.15547945821682033,-0.43675762781157135,-1.0211518179529988,0.7212354244426842,-0.5528226892567817,-1.2277987187687482,0.39077942614638606,-1.1852705418208163,-1.0344300381758262,-0.1463916063602866,0.6650925528266806,0.9307596270688935,0.8518170586777765,-0.32224972081133074,-1.5378280145623235,-1.5918236695162968,-1.1281195171807017,1.5110064289757108,-1.324565831299949,3.009921448339818,-1.9181891815197982,-0.5220678008820527,1.0693850062886945,-1.6385464126187963,0.9212652869842871,-0.9760896868185823,-0.7395288085627764,3.252408501171914,0.460887683044925,-0.4480110075064152,-0.7151465840269751,1.9163695830640222
Air Force 2017,0.372435587341811,0.2446731792479428,1.154429909763521,-2.0677868241460255,-2.8628685240533325,-2.6774339532785003,-1.2720503380707253,2.764288309342315,4.271603207235174,2.1423171659361713,0.4324324428165799,-1.080114250446344,1.5217909743662554,3.410722149855868,2.8519792081216133,-1.9819385327373733,0.5377751415049672,1.6854342454219817,1.3520759007379601,-1.6579437701711817,2.2506683610672775,1.0766914740294542,-1.4241224723159294,1.6069110969377205,-0.1141550472189802,1.2165966520651623,-0.9626673052952159,2.1749182912692726,-0.561501522644987,1.2103982132827704,0.780306708951225,0.0546501387047562,-1.00196801428859,-1.6544338634267173,-3.0808866853582426,-2.8125003294912077,-0.5589464255164948,1.425812274091844,-0.0894621205710265,1.5144071554352172,-1.691816184884328,-1.4273604580123398,0.6222193648962293,2.364082775692396,2.2582975848889073,-0.8891158912517652,2.189937302770656,1.3957445679311442,0.01268527016254667,1.3474829993273796,-0.05826783399779431,1.1346711449253988,0.1613812904966349,-0.04814647551522134,2.3809626440021296,1.1584913820218254,-0.460036319802156,2.1231389661836118,0.6480685905326654,0.7847995573490465,-1.669942355775399,1.6334628713396147
Air Force 2018,0.1933311830206291,0.21247580332611973,0.40387635344456274,-1.7066153134454278,-2.5468967138971386,-2.270233215400629,-1.2720503380707253,2.294675045264823,3.5320205973132635,1.5129328209254247,-0.5695126718525628,-1.3421296752264669,0.2778995263496822,3.0114727441356473,2.3718743118338623,-0.7582308353398999,0.4954010189199682,1.7546978406808575,0.8035039754908384,-1.3597453624217268,2.1306443629877636,0.8474105619120857,-1.1122374301310298,0.5227810552298386,-0.33514451044215277,0.21315024461833917,0.8065173126112206,1.8140179916252361,1.7338758661687992,0.10613554311075303,-0.22820895307444033,-0.5262378479832007,-1.0954890571525833,0.4904378049211233,-1.1826396068659133,-0.7743376794752588,0.7120102289147137,-1.1188923010718272,-0.9655417272252386,-0.3399816460787806,-0.8523692372064343,-0.8942202648635389,0.5443964423380772,0.18731657204934032,-1.3576190275268007,0.43491766132387194,-1.059803629951238,2.0117129133039433,-0.5672327288103766,2.06643506850428,-1.07041436132163,-0.7316651531376847,0.38004692472343504,-1.6836597783362055,0.8481957875606422,-0.9114788945469947,1.0063562207250782,1.7384775865908568,1.1848730866452568,0.43028782154487544,-1.256197521351082,1.9939029075556844
Air Force 2019,0.7536064991022753,0.32145153721536707,0.40387635344456274,-1.844328975444087,-3.1751010228467313,-2.7831495294583326,-0.9026853726569133,2.595061803649102,3.3076769609218597,2.1229514937819944,-0.2458073271133015,-1.2010444464987085,2.399922222573494,3.5663074987652785,2.5941004018493916,-1.0094422048593303,0.9531402664734782,4.7095482135273485,2.3379229193220934,-2.2231269235286635,3.3343742619506442,2.282753592332273,-1.745234598190584,2.1307880895008626,-1.344905264857385,1.1582817759723871,0.8692272368216152,5.510438637190007,3.4840056645969972,0.9581548415457253,-1.1213271499260153,-1.2586667371812443,-1.4240116949055848,-0.25173493236389566,-0.6794897788318023,-0.15685881745859362,0.05558206673595773,-1.5123874405466924,-2.1306527254764815,-1.2467981479180437,-0.6909371318837625,-1.0377580091728316,0.3011195022553587,-1.0924040699462223,-1.4934315606781634,0.8417341493457071,-1.0208228598222062,0.3501782098592024,-0.3436341512286208,-0.31890720178251813,-0.4693310982455011,0.11882610781941132,-0.9363409884824893,-1.0300042904363347,-1.3583104618526105,-1.1863454327250047,0.36702335609943043,-0.2862502255032111,-0.06744679350854768,-0.2733989142556619,-2.306472870274348,2.1088040972018294
Air Force 2021,0.3127341192347502,0.3536489131371901,0.3505826098006133,-2.3149959215154543,-3.320934165995744,-2.9867498983972682,-1.6025347808093995,3.1947995040094397,4.351035882321126,2.4715335925571775,-1.7256031887784964,-1.6847652307081662,0.9291120643174727,3.8450055423811125,3.204571860387124,-1.967284797110412,0.9077288480798723,3.1820661434174493,0.6234488281905038,-0.6780439429006472,1.560466105439588,1.1755833421851285,-2.1306799312697384,0.6693254814271128,0.29135972300782725,1.1688665405743726,-0.10592903327819213,4.24298688244675,1.9311523664876464,1.1375326683459865,-1.1329638691032347,-1.6581118562324033,-1.9131986883480114,-0.9712804520487631,-1.4394923162819286,-1.5172419353390607,-0.6764926506411103,-1.469880724893047,-1.735293723499196,-0.3909263933731214,-0.6909371318837625,-0.7916933046426157,0.27255046685748546,-0.19458887389720816,-1.043905940106397,-0.7848742294619582,-1.1984699307546185,0.19285446523818722,-1.0796768564714836,1.697982541701724,-1.6814850941337476,1.5173612027087555,-0.539086608033267,-1.0844163099862418,1.8005771352453959,0.45152516899433587,-0.4799973043200452,0.18464197434821178,-0.22905223075649872,0.1882359254857644,-1.4789832014257143,3.1153385185020794
Air Force 2022,-0.13916007012946247,-0.0661553344588876,-0.12906108299493435,-2.741210989346747,-3.6126004522937696,-3.20601183417766,-1.6025347808093995,3.1746010840491174,3.9130827548201994,1.658175362081751,-1.1706797406540483,-2.168486014917624,0.8866399699952251,4.0918536117597135,3.64621675834244,-2.246936635989537,1.1579358922454073,2.772156171035389,1.171543272110432,-1.2453602988028336,2.2417095145848616,1.5702186373620903,-2.6567806063544963,1.2679379134310858,-0.1553022611604478,1.453798599050665,-0.5447758632392921,5.865799363532872,1.8751958983456214,1.0148487325122089,-2.0988115608124303,-2.428567018063284,-2.805245558743022,-2.052861453336079,-2.495051396073771,-2.125072690136716,-1.788003410021399,-1.6380594694357289,-2.2923904990126434,-1.369065541424461,-0.6909371318837625,-0.5456286001124001,-2.023554568900257,0.24293690942078205,-0.5649237946216441,-0.23472696138569793,-1.1523263171561753,-0.23450896148426958,-0.45779592460895707,-0.6045606952364209,-0.008591693362112733,-1.1401218652181195,-1.3663718231581041,-0.6154821255931051,-0.2828186339517245,-0.3463593216769391,0.39355268244464564,-1.3849396990213787,0.2301537110623689,0.4155251627518575,-1.733595407225294,2.993643171555119
Air Force 2023,-0.13916007012946247,-0.5825517098204335,-0.4221766730366564,-2.4941108426592797,-3.410677638702829,-2.9867498983972682,-1.7191763488348142,2.2330439689756343,2.7409140900383067,1.54198132915669,-0.43078180982145076,-1.2010444464987085,1.1574818107248703,3.7332338863407375,3.1402052679102113,-1.2965409128815386,0.941146093733427,2.767789397085369,0.6646418920611712,-0.8802543751556519,2.9332239380639464,1.1347023072157771,-2.46190395957723,0.7237621487267857,0.07150515055190741,1.3033804740000032,-0.03676014095256321,4.077423082736938,1.822089185017175,0.6892184252532086,-1.3773349718248378,-1.9790220027243526,-2.114628626824304,-1.1907644627702483,-1.2494916819193969,-0.7936338939132795,-0.4472139723796852,-1.7286172549587118,-1.9150023607615987,-1.2467981479180437,-1.2720927110453812,-0.2995638955821841,-0.6768031141813222,-0.48811205129791263,-1.284678489601809,0.5182316381447672,-1.5600388845983706,-0.3475260802771662,-0.4683703397388493,-0.5412127763810756,-0.24738146720649842,0.9240093797837041,-0.20221757162578688,-0.9003622062946057,-0.8338220960329145,-0.7417503756581243,0.3939840536047296,-1.2074939792227912,-0.1689159829243841,0.7399099852971118,-2.497432024624033,1.6310149764297628
Akron 2014,-0.8932355365278751,-0.45964441904193637,0.2595391310755308,0.30319791668848395,1.8159448186441567,0.9704059902107629,-0.7666035432939297,-0.9370721483867377,-1.352015505944621,-0.3752202141068156,1.6347665804195504,1.0160091477946405,-1.0114827215046447,-1.66064259054883,-0.8504451132041719,-1.023606467494203,-0.36211903100505927,-1.523271708204196,-0.43814328604954034,-1.391962564523279,-0.7520634886783152,0.6007359254271923,0.23602931885049844,-0.48130999737933927,0.9089297593875888,0.14028033384639116,-0.2834158165324127,-2.29865142172102,-1.600543267128607,-1.5848220609728838,-0.6316152178847073,-0.3472774076399419,0.33850026676197803,-0.14199292700315433,0.5555143445246526,0.009571032069336294,0.16731451987276733,-0.3580836948073149,0.027348493649535115,-0.7373506749746374,1.2462481319882992,0.7052003145828633,-0.4505693291917039,-0.3300815676307856,-0.2139448997541054,-0.7943760014054855,-0.4739856895935822,-0.6921322160127272,-0.17009518450752564,-0.6077006531736292,0.05134189340494638,-2.1624510195822295,1.0981830646708761,-0.31803737149495653,0.964561994612456,-0.0804115840437569,-0.080383335233154,-1.5461702177040662,-0.6352489004958869,-0.8796521020222788,1.9848036816394,-0.3778574748967042
Akron 2015,-0.7012723544605564,-0.7200097377943705,-0.36888292939270695,-0.6598171611644809,-0.4379251052806474,-0.9664077758493689,-0.43611910055525577,-0.11929509409574211,0.4738626065040963,-0.3171231976442853,-0.2458073271133015,0.25011790612966583,-0.5861694502251316,0.47260379194590435,0.32419162109519056,-1.776073349524036,-0.48632635259409834,-0.5523671878790517,-0.8073254479050733,-0.34167189338831155,-0.7191433834524363,-1.4912547416850739,1.666760807289308,-1.2553228471124225,0.0772610108127192,-0.9930759735820421,-0.2488526008460647,0.0076228859806680505,-0.3337754952816244,-0.32277341225103917,-0.8769560472044121,-1.0420185370179036,-0.4168620025241208,0.33204728172005193,1.4527395623477175,1.1166913354507808,0.39077942614638606,-1.6935030115926568,-1.4837016313318325,-1.1245307544116259,1.6336851847627114,0.6846949225386786,-0.469560438274147,-1.9235255238788294,-2.0082534011242075,-0.1029730061340026,-1.7352187044100593,-0.8680717033920091,-0.6939376786897472,-0.5403787180664875,-0.7492176880600908,-0.2713293237804873,1.2454445646023768,-0.902921412693344,-1.1722812186120875,-1.763544086833519,-0.32635676428683813,-0.8737943977810888,-0.4768442310003548,-0.535500856335214,1.2580980109197668,1.3384665561828795
