team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp
Memphis 2015,0.007434610264248704,0.2795354839784732,0.5615119843607311,0.9656093745243366,0.2071798481933456,-0.041081530830467824,0.2231807464411719,-0.40721283355192617,0.8525106530793988,0.34267796766538405,0.47137402643947446,0.1925655134782478,-0.4263032467584784,0.39072121543857347,-0.8135461680982324,-0.3861578698339418,-0.9736233534200802,0.9601340935294691
Memphis 2016,0.24016899380863335,1.1231094133644812,1.2809046217760633,0.6578792151622554,1.7905184678811075,1.7534664119054668,-0.1120166129692569,0.9955087830183532,0.6548311520907559,0.8317475416910532,1.827403711149918,1.1768243315991105,-0.1556662132691006,-0.6601214395759124,0.5392829896183123,0.4780535960684156,1.0039826145180837,-0.7741104702494641
Memphis 2017,0.7870947951379363,1.3275711522686335,1.539885971245582,1.6104850761286995,1.6216290151144135,1.145635657107812,1.7315688637881002,0.49651690360600076,1.337723973687886,0.4649453611718011,2.21484076392433,1.1768243315991105,1.1950355503197234,-0.17266253802469045,-0.29501407674628605,-0.2778681575027959,-0.06240175415587848,0.35191264234402986
Memphis 2018,0.706468955124346,0.657122347120297,0.6992242892373806,0.8539278933692954,0.7907532251639765,0.3724087785556923,0.2710660834998044,0.19936591933160752,0.9423649717106005,0.9278147794460959,-0.012922289528541011,-0.7038130530246814,0.14183885702552457,0.08219385425442968,-0.2015248328471948,-0.4721028043857632,-0.2261811402575496,0.25515653779950886
Memphis 2019,-0.12555646604682816,-0.12871096820432146,-0.07566435163570613,-0.9257027708827399,-0.5422670984588629,-1.1595728177200322,-1.1295800254652004,0.5803422590099281,0.9089905105047233,0.4736787464222598,-0.37268526710478095,-0.24683574461142377,0.1732261630199294,0.9175862905641216,1.1155874604724032,-1.4670062798734416,0.2899120265186945,-0.6950972919406186
Memphis 2020,0.09841259655887201,0.6802115587123786,0.8231093070572157,1.677749622994609,1.915266359129234,2.053434836351064,1.289717799110717,-0.441991055450363,-0.11954970302177806,-0.7132677035264033,0.7883679787094475,0.7294339597259905,-0.48111089016530306,-1.2125932620532869,-1.1496229587042461,0.7855628424565441,-0.5104398733127872,0.17803340383082844
Memphis 2021,0.30126176948903416,0.4785810178785426,1.0243212477645927,0.6840890755490993,1.3559799800334633,1.6401011520820932,0.5304449925673979,0.09439721312894732,0.6503384361591965,0.32230006874764716,-0.8523692372064343,-0.36108007171473816,1.681949478349252,-0.4200734062119888,-0.21223793546606912,0.9004057260185873,-0.2022048214434248,-0.4156977295019745
Memphis 2022,-0.19038961574847788,-0.48279537034628167,-0.3593105915308945,0.411242543320588,0.8405152960684503,1.1166913354507808,0.5583781058516012,-0.9949143804153635,-0.8008088097347031,-0.5131937868795388,0.47137402643947446,1.1768243315991105,0.4582385129363991,-1.0620017750630346,-1.1781198472071643,0.7677560709507737,-0.9561956742714017,-0.2936330428840632
Memphis 2023,0.22853227463141418,0.5923213229642963,-0.10032924206137324,1.1964069940458983,0.48162520893922445,0.5088605806531261,0.7259767855568148,-0.16880560227713604,-0.8547214009134245,-0.024124212853868853,0.08393697366506174,-0.05349919105196851,-1.0171374168178755,-0.8797265128021078,-0.6894861754931696,0.22170931719588216,0.39187345926036204,0.9522943307511967
Miami (OH) 2014,0.6920615885239789,0.7646243446567033,1.0554949287192594,0.20608910374586614,0.3268098772364196,0.5426289559196616,0.7120102289147137,0.8752270985056831,0.31937502920093913,0.5872127546782184,0.8265246581493524,0.17206012143406252,0.6462183139488563,-0.0035515087594963062,0.6830394722947778,0.522895160885772,1.0778387962050755,-0.07773209147347224
Miami (OH) 2015,0.7172744800746212,0.2424119121796507,0.12028450007932778,0.24530961425279754,-0.06198771715357484,0.19770912284003922,0.16731451987276733,0.13043551553095054,0.6308700004557674,0.9845817835740753,-0.2227840264480142,-0.09450997514033765,-0.6947154458990351,0.4347916258603015,0.04188415639817737,0.49211591079513906,-0.14268045083222733,0.34736638575696255
Miami (OH) 2016,-0.5278544718878351,-0.6642382379830787,-0.04277783106814821,-0.5436260394058711,-0.025043149360860748,-0.15685881745859362,-0.9500100114953286,-0.46265637570885454,-0.4593623989361388,-0.024124212853868853,0.27765550005226836,0.6846949225386786,0.31016636346468396,-0.27903856437274516,-0.09289955947691415,-0.25435862928167985,-0.3361872790924686,-0.6775478869742808
Miami (OH) 2017,-0.4803378685808575,-0.40888673956139193,-0.5967101618779536,-0.779326222740799,-0.2906921844418069,-1.0251884671695297,-0.01425071647454845,0.07838018983916833,-0.12839899197788313,-0.8698070179399232,-0.2227840264480142,0.17206012143406252,-0.019078394479218167,0.11763714580990274,0.5823194247162484,-1.5638715560309258,0.2552714299017816,-0.737259378740861
Miami (OH) 2018,-0.2660282904004028,-0.3986185175744829,0.12028450007932778,-0.5538082873259398,-0.31356263117063177,-0.3980614979338529,0.3488797562200826,-0.09180068261473599,0.4556540791249249,-0.07506896014820964,-0.43264576336748795,-0.6276501682891387,0.18681976938773778,0.4974231724446689,0.28379017020258845,-0.27528469286311114,-0.344609624097017,-0.4242265230328155
Miami (OH) 2019,0.13377613275977177,-0.15637230090374868,0.40530101166482974,-0.5327972995543697,-0.09139257723349056,-0.08449801331601517,0.5823207743809159,0.2216753446280861,0.7754926656812265,0.13307672165438197,-0.19280377831666098,-0.24683574461142377,0.2804918947126288,0.5388259649794778,0.5610430730269768,-0.009773262284032216,-0.10365478500495057,-0.6041934240395438
Miami (OH) 2021,-0.6325849444828078,-0.39478203902992454,-0.15788065305460092,-0.1408615661231464,-0.5528226892567817,-0.24369178242968564,0.05558206673595773,-0.4238458961990049,-0.3155954891262173,-0.3909263933731214,-0.49721860549655644,-0.5456286001124001,-0.26421907132024774,0.17560875750422456,-0.2812086951594648,0.4367478413228259,-0.36669173873079053,0.3614546805011727
Miami (OH) 2022,-0.7024052595461233,-0.3121849127176502,-0.10032924206137324,0.2890555682797614,0.7560705696851033,0.8561924405374994,-0.6148126520848993,-0.6622531274737951,-0.7468962185559834,-0.5131937868795388,0.47137402643947446,-0.05349919105196851,0.22772174362812822,-0.9727945954280893,-0.7535338354550172,0.434602623598209,-0.46378953261270667,-0.36128924105588933
Miami (OH) 2023,-1.7139686337372515,-1.062909613462226,-0.877273290469933,-0.8563665112365583,-0.34623469792609196,-0.35326671441701973,-1.5964620617868688,-0.7513588202260009,-0.3759262459214543,-1.229331377417127,-0.5525667558929009,-0.24683574461142377,-1.7154399237819973,-0.007185672763971861,-0.21805109039107762,-0.13280936635123977,-0.8221516218008853,-0.7863209879464982
Miami 2014,-0.4463974376473009,-1.0907643820546553,-0.44563770802073266,-1.057263878929345,-0.2572661469150651,-0.4173577123718737,-1.1176086912005423,-0.6252907660358435,0.07976351285106836,-0.024124212853868853,0.6650925528266806,-0.2995638955821841,0.16957800494099706,0.22800666123182756,0.04942241711675501,-0.4030549148313488,-0.8854662370397094,-1.1252326422762453
Miami 2015,0.13543852121366073,0.24703825395397275,0.9068204503200906,-0.6907029538068659,0.1016239402141608,0.1325843991117202,-0.7824113317901135,0.9012547613515752,0.061792649124829006,0.4649453611718011,1.0525296056010933,0.9307596270688935,0.028768001040802817,-0.020514597549870346,1.2232009916488598,0.10441721444054114,1.3076612771977063,-0.9704260879902049
Miami 2016,-1.3191513759387419,-0.7969352605831249,-0.5607405300071867,-0.39881184676489045,0.7771817512809391,0.5378049023101572,-0.6148126520848993,-0.7620515033562657,0.09773437657730938,-1.369065541424461,-0.10978155272214377,-0.7916933046426157,-0.054477532217337796,-0.4208833280448901,-0.49903281943384076,-0.1604259402905912,-1.089759297966369,-1.1669040201515601
Miami 2017,-0.9467763622677272,-0.492273729103427,0.15865210740814537,-0.3015148110842336,0.8194041144726126,0.36413897236796916,-0.27961529267447055,-0.42569401427090225,0.8525106530793988,-1.369065541424461,2.21484076392433,1.422889036129326,0.09164402163605578,0.012929921069701186,-0.19398876740084647,-0.5263974558402867,-0.9979095977954877,-1.0881329837644038
Miami 2018,-1.179510745812112,-1.983084156477415,-1.7117687498717178,-2.697737154940441,-1.9461606745820128,-2.1540170117937474,-1.620404730316185,-0.5033149732906014,0.5649768334595558,-0.7577285738923742,1.0525296056010933,1.1768243315991105,-2.5240721899893552,1.761873139692629,1.4619228303533662,-1.401727434041487,-0.9627616197451364,-1.9404851712260944
Miami 2019,-1.0631435540399194,-1.4252150410568123,-1.3376845784157452,-0.9441277909285799,-0.6372674156401278,-1.0251884671695297,-0.7824113317901135,-1.1741818333894312,-0.4234206714836584,-1.0022633609052087,0.08393697366506174,-0.2995638955821841,-0.3196205787409777,0.1632572611243844,-0.670058968779481,-1.0431994482471432,-1.4348553051113364,-0.6288305060166934
Miami 2020,-0.03911226644462801,0.31855677912152913,1.129178174612102,0.20430635326827912,0.8424344943953446,1.164054770889558,0.4974331314133401,0.2678542948921244,0.07159493843005048,-0.2797742174581963,-0.12739232784825366,-0.7245847488616478,-0.15273004693116737,-0.4768809536907399,0.1850439701525265,0.8481145099295186,0.3950363129770124,-0.5305952531178774
Miami 2021,0.17519731173582614,-0.021628081769420632,0.08911081912466119,0.6840890755490993,1.3331095333046434,1.4206067128496083,0.3488797562200826,-0.5883284045978913,-0.5177677060464196,-0.4724379890440664,-1.4819544479648548,-0.6276501682891387,0.15122673553235472,-1.1545091046960407,-0.8662917558236038,0.5667493884961345,-0.49161782781277275,-0.397460123611359
Miami 2022,-0.07693160377059048,-0.2621978540341294,-0.6590575237872841,0.15461218370551796,-0.9996760330353289,-0.6802686340899073,0.16731451987276733,-0.4842177532143262,-0.5372361417498471,-0.20752530311349512,0.8265246581493524,0.9717704111572641,0.5710893288193768,0.3481540127996319,-0.49984701317662383,0.3043797989195335,-0.32005101062580993,1.289116039693017
Miami 2023,-0.679131821191685,-1.2180451996506179,-1.2513574619259056,-0.33319291572444754,-0.27837732851090286,-0.5331349989999995,-0.7824113317901135,-1.3904116478014505,-1.4657307676055924,-0.3909263933731214,-0.3035000791093504,0.1925655134782478,-0.49798339584686085,-0.8356401339525747,-1.2911069922334206,-0.6005898630835466,-1.22159651898811,-0.17313762629359566
Michigan 2014,-0.7324667840872731,-1.3990367168704094,-1.407225866699228,-0.9901364667155588,-0.7938420124759198,-0.6175559371663406,-0.9220768982111254,-1.1008731498708255,-0.30361491330872553,-0.8698070179399232,-1.691816184884328,-1.4273604580123398,-0.16154838784329761,0.3541316846810087,-0.5498932952169341,0.07319832514603,-1.3837738641127633,-0.5376082087524969
Michigan 2015,-1.6449795129008806,-1.9384004651937259,-1.3664602839123583,-2.025708792215896,-0.5950450524484553,-1.8066851519093727,-2.123200769431828,-0.9912181442715681,-1.016459174449587,-1.1245307544116259,-1.4658112374325871,-0.2995638955821841,-2.0942393856016945,-0.27942143146843673,0.31043539808888204,-2.7284125243619344,-0.8226596137831057,-2.1192428475187137
Michigan 2016,-1.994081088217457,-2.271497072944862,-2.2297314488107576,-2.494092196539063,-1.7139376770278074,-2.906569374876559,-1.620404730316185,-1.0632947490755746,-0.22574117049501558,-1.4913329349308786,-0.10978155272214377,0.438630218008463,-3.3014151090903385,1.0999057898813012,0.6098689315129262,-3.621668494610791,-1.366217310054142,-1.8389368276757359
Michigan 2017,-1.2726044992298653,-2.1090109228223564,-2.488712798280277,-2.272345464057564,-1.7139376770278074,-2.414515906707028,-1.620404730316185,-1.0226361514938276,-0.7648670822822228,-0.6354611803859562,-0.49721860549655644,-0.2995638955821841,-2.3444411971004353,0.7429344685282635,0.47121340752193946,-2.4373043350812416,-1.0204888045950635,-1.4936702368105288
Michigan 2018,-1.191147464989331,-2.0507867190284585,-1.7405444553683316,-2.518982135899232,-1.6928264954319707,-2.3566272633929657,-1.2852073709057565,-0.7417222045653923,-0.8547214009134245,-0.6354611803859562,-0.49721860549655644,-0.05349919105196851,-0.8754953949113337,0.6637501688094181,1.0283015130194129,-2.332272219378282,-0.5213655641027886,-1.8974164769752506
Michigan 2019,-0.9933232389766039,-1.4698987323405015,-1.1362546399394529,-1.2292307326905079,-1.3550475898985805,-1.3146316837398424,-0.7824113317901135,-1.0023068527029542,0.13367610402978974,-0.1463916063602866,0.08393697366506174,-0.5456286001124001,-1.1854345994403468,1.0458906701712471,-0.2761527068286057,-0.46962413551501603,-1.4486933177471701,-0.2882394869637376
Michigan 2021,-1.4978581347317517,-1.0553656136351104,-1.2246371639647642,-0.6735709176238922,0.28106898377877376,-0.11137488342611616,-0.8183253345840884,-0.8903637009194417,-0.7931070109948867,-1.342865385673086,-0.9123297334691414,-0.9323017072313106,-0.791293455621268,-0.7089595776122706,-0.4873697070074586,-0.6268425610311595,-0.7952398849188922,-1.0985300843448993
Michigan 2022,-1.6923575838367013,-1.7368402646846164,-1.8392040170710053,-0.9740280427573541,0.32027546388532874,-0.1651286236463168,-1.752089407227425,-1.575091446557503,-1.8444025389799403,-1.456399393929045,-0.5525667558929009,0.438630218008463,-0.9243189706442694,-1.530709592305424,-1.1891330701314395,-0.7835545085171375,-1.3214416000639857,-1.4919356549558274
