team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,passingYards/completion_opp,d_ppa,d_success_rate,d_explosiveness,d_power_success,d_stuff_rate,d_standard_downs_rate,d_line_yards,d_open_field_yards,d_second_level_yards,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa
Colorado State 2022,0.04701456453566035,-0.45909950048364523,0.07340496338635065,-1.1021550118080918,-0.5232730576906396,-0.13809638413452546,-0.6257981669629333,0.13378292490523405,0.39794328819317515,0.6927363421781003,-0.906785855178241,-0.14028823127501375,0.5969452581137863,0.7473070008842431,0.5983068736624381,0.011273373434096196,-0.9446354713803137,-1.5482417536874407,0.6669349669119893,0.46529031651481684,0.38521419246015964,1.072720492637899,-1.1476523395492173,0.699262289268375,0.8452572502960765,-0.15182535287814083,0.12752567105913393,0.6767023987717289,0.9495029460228858,1.0651295320327598,0.5367416084007337,-0.3534225786198242,0.24006147586970275
Colorado State 2023,0.44503461849616244,0.5823035169204633,1.1203210026284611,0.6087091684777836,0.22921553548390877,1.6694335337469537,0.25721404390918234,0.18856455932237415,0.6595968804314023,-0.10758933217152991,-0.1979693152643055,0.9082752543300048,0.24125565904878343,-0.1730870641508261,2.7625703479113985,-0.06161175515838724,0.4981822567873606,-1.3043211389780318,0.7756753957113466,0.40277698799378714,0.7120545579603352,0.8083844658894218,-0.30968886205339813,0.226834135514997,0.5085081330691967,0.12186762558995665,0.6100326544318918,0.20472319317587337,0.9875298087447505,0.4385407197065025,1.0017576534712298,0.012946718127195028,1.1418224365324363
Connecticut 2014,0.48234899855495955,-0.05944139614286654,0.10419661159935348,-0.5913398494084512,0.22921553548390877,0.1682646188962319,0.4338164860836053,0.2758093845052271,0.59921528222258,-0.10758933217152991,-0.906785855178241,0.13481848086550777,0.20678344537761675,0.5547056454304308,-0.026329802807963976,0.08758224987504638,-0.9773883040581552,-1.1695335785933734,0.3814936959594592,0.2344961591972818,0.02802443211760069,-0.19609243575479346,0.44441222597284197,-0.08341413688495021,-0.04480387325995085,-0.6239294120331257,0.6956345128073054,-0.12075163365410249,0.38299084330398037,0.17661280015990222,0.5443313489190393,-0.2343297885833321,0.44126526085557255
Connecticut 2015,-1.0657193843971884,-0.46350708917226635,-0.5282164709292514,-1.1615652404861498,-0.187887870235014,-0.2017252078409127,-0.992587854555966,0.1768590818828144,-0.07272352861405533,-0.9079150065211601,0.5244783119556676,0.3057763260381231,0.08372225594414967,0.8264538445927606,-0.08509130020721196,0.3551905840937609,-1.3309418782613858,-1.5579648020916768,-0.22195112646102066,-0.09244555789934275,0.03590012594158128,-1.6942952721054865,0.045959072279211394,0.36047381177039667,-0.730519990615111,0.4450405356178963,-0.017450203505680852,-0.30853304688786476,0.4111668730650034,-0.11575450964724944,0.004914812331969372,0.025714796288593404,-0.24080411674998137
Connecticut 2016,0.2211483381433795,0.4934906048447344,0.4121130937293843,1.0486456719798676,0.7825159716416651,1.2711642298069648,0.25721404390918234,-0.3024412010090294,-0.08510949747740346,0.025798280220075003,-1.6156023950921767,0.2708681488812633,-0.5502426154418566,-0.829213966978244,1.1118593102653653,-0.32209266689472277,0.46275822647888004,-0.29859270381707137,0.8798103559424822,0.7532923370229035,0.43678389786988797,-0.0525957355199048,-0.1381471620778495,0.039814821122692176,-0.30186952241298864,-0.36347830018005306,-0.8689505361842299,-0.16973204401226216,0.3022666346850146,-0.022162429185779254,1.5662926644332162,0.23006363608957045,1.413228932042878
Connecticut 2017,1.6888472871227334,2.3542643594636288,2.105653745444566,3.0796858631478146,2.088305000973966,2.89487754586999,2.729648234351105,0.6471071288880648,-0.1052366968803448,0.9595115669613101,-1.6156023950921767,1.5528042268787319,-1.3114664838756314,-0.8148457457341298,1.8249550407359545,1.0497743245192026,1.3979420987379811,0.2140626773771654,1.9977883962360654,1.3819117814673298,1.3217068639689222,-0.33464097391261605,-0.6535993675974331,0.425266120404254,0.7845838261397706,1.4881907686018978,1.2571562355613362,0.5197056590328721,1.5289342798561387,1.1351482594306308,1.99731287863418,0.638935445348922,2.0887426124665702
Connecticut 2018,3.554566290062591,4.046007087873877,2.6291117650656193,1.5692372011239983,-1.3642897206504268,0.10699241829008226,2.5530457921766825,4.29718714060788,1.4445576571460925,3.4938762024018053,-1.6156023950921767,2.0032515674865565,1.773684009746346,1.953946866293973,2.7943501281648784,4.5622703045269795,3.992493598808009,2.1531094008319815,4.15049464618208,3.3075205661065588,1.711418040392106,1.3345390334173435,-0.16517265752156576,2.4404974845308307,1.8806738598714474,5.214927762906116,3.6697910956277426,2.2790948754358396,2.936350321769336,3.432593008578402,3.872513308116403,1.0722282730049064,4.375817054781436
Connecticut 2019,2.074429214396972,1.45754044076353,1.3974458365454905,0.42051410864633826,-0.7888572670463624,-0.13809638413452546,1.6700335813045664,1.5844817622480174,0.09603529714906352,2.02661246609415,-1.0839899901567247,2.0032515674865565,0.608467370480245,1.0063323262089663,1.0761544359841722,2.222155065598781,1.443236779920849,0.8203154869484495,2.273950871398208,2.0215431791698864,1.252942796138744,1.120118676744523,-1.5896360920096024,1.5679451811270908,2.0384496211216407,2.2818642609872093,1.9690552094940905,1.9384969011218562,1.9908351403130495,2.6717981998279723,1.6975254523768681,0.5648949176747884,1.1722334973541113
Connecticut 2021,1.775914173926595,1.2154536320409797,1.2434875954804723,0.8115687784259665,0.5390637797322532,0.6584422237454486,2.0232384656534133,0.9169574021280507,1.2030312643108032,1.0928991793529153,-1.0839899901567247,0.5020309710704483,0.34566042571822625,0.3265517453289357,0.39990712709890797,0.5676495450771194,0.4261684655875234,0.1863518645228001,1.492242548790777,1.0887207590753918,0.5508837407120862,1.3171454939949339,-1.0600054180330833,1.4253794953964452,0.9511025405692743,-0.2993184804683858,0.027581965596729582,1.3674002951792021,0.050236206066847346,1.053497742677819,0.7573125464549465,0.7759894578537966,1.4635621745999117
Connecticut 2022,-0.055360785882065465,-0.021866702572365577,0.5518598048499387,-0.5433980509498908,-0.31046519762996344,0.13762851859315772,-0.8295702156257299,0.28923166530258887,0.1873818175162553,0.44648228853206073,0.03375916893832741,0.6489996791216868,0.3253408097859443,0.5379188518988024,0.7846198251046453,0.349789601992507,-0.411034582387887,-1.0579560537896309,0.8114854999462464,1.3594423673116716,0.04333744096262947,1.7500815611808733,-1.7841831063833702,1.9877859352800742,1.3425058821467584,0.3843551046716225,0.31696854876246094,1.623376301523535,0.4248338214481062,1.3668875075883735,1.2270436559918025,-0.49633886479641,0.45975115159844837
