team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_success_rate,d_explosiveness,d_standard_downs_rate,d_power_success,d_stuff_rate,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa,d_points_per_opportunity,d_field_position_average_start
Southern Mississippi 2016,29.53846153846154,324.84615384615387,14.846153846153847,174.92307692307693,24.0,13.076923076923077,1.4615384615384615,149.92307692307693,32.84615384615385,2.1538461538461537,1.1538461538461537,0.7692307692307693,0.23870967741935484,0.577807848443843,0.4615202462704239,0.5448717948717948,4.56440281030445,7.288461538461539,0.353887399463807,1.4558554595126694,0.6206434316353887,0.5806451612903226,0.2493638676844783,0.376590330788804,1.320690829716374,0.1625109674873718,0.3090379008746355,1.7917531000483442,0.0678424225493208,3.6216216216216215,33.599999999999994
Southern Mississippi 2017,24.46153846153846,331.9230769230769,17.615384615384617,193.46153846153845,29.0,15.23076923076923,1.2307692307692308,138.46153846153845,36.76923076923077,1.6153846153846154,1.3846153846153846,0.6923076923076923,0.3457446808510638,0.55906432748538,0.41714947856315177,0.5251989389920424,3.7656903765690375,6.6710875331564985,0.3812282734646581,1.293111648976895,0.6315179606025493,0.5892857142857143,0.2853982300884956,0.3672566371681416,1.068590941437464,0.0217288143876617,0.3737373737373737,1.6905316893554636,0.155997141553437,3.5375,32.0
Southern Mississippi 2018,19.818181818181817,280.1818181818182,13.181818181818182,177.45454545454547,30.454545454545453,16.272727272727273,1.1818181818181819,102.72727272727273,30.636363636363637,0.9090909090909091,2.0,1.2727272727272727,0.3503649635036496,0.5014880952380952,0.3666450356911097,0.5343283582089553,3.3531157270029674,5.826865671641792,0.3363363363363363,1.241644122888727,0.6096096096096096,0.7,0.2450980392156862,0.3137254901960784,0.9831119100608182,-0.008522401404756,0.3371428571428571,1.5852283817119717,0.0563538702685975,2.6607142857142856,31.200000000000003
Southern Mississippi 2019,26.23076923076923,352.61538461538464,17.307692307692307,236.69230769230768,28.153846153846153,16.692307692307693,2.076923076923077,115.92307692307692,33.61538461538461,1.0769230769230769,1.1538461538461537,0.7692307692307693,0.3076923076923077,0.5442092154420921,0.32875218150087254,0.5928961748633881,3.4485125858123573,8.407103825136613,0.392812887236679,1.3509589171748368,0.6456009913258984,0.75,0.1903553299492385,0.383248730964467,0.9008917454785677,0.0332798174314981,0.3901234567901234,1.8450038648908056,0.2727233785567235,3.375,29.400000000000006
Southern Mississippi 2020,32.3,402.1,21.5,220.8,29.4,18.5,2.4,181.3,40.2,1.7,1.2,0.6,0.47887323943661975,0.5775862068965518,0.45088286495896546,0.6292517006802721,4.509950248756219,7.510204081632653,0.4523121387283237,1.2630589513124362,0.7008670520231214,0.7241379310344828,0.1683937823834196,0.4611398963730569,0.9553070492491876,0.169471828414585,0.4411764705882353,1.6688355332921263,0.319222748013681,3.681159420289855,33.099999999999994
Southern Mississippi 2021,27.916666666666668,356.75,16.333333333333332,202.0,26.0,15.75,1.3333333333333333,154.75,35.916666666666664,1.25,1.9166666666666667,0.9166666666666666,0.37724550898203596,0.5800807537012113,0.4337771548703574,0.6057692307692307,4.308584686774942,7.769230769230769,0.4041916167664671,1.417720706803667,0.6706586826347305,0.8,0.1515151515151515,0.4077134986225895,1.047328781712547,0.1254157579786831,0.4,1.8670486159306,0.3288392769597263,3.109375,28.799999999999997
Southern Mississippi 2022,23.53846153846154,372.2307692307692,19.23076923076923,231.46153846153845,31.53846153846154,18.76923076923077,1.6153846153846154,140.76923076923077,37.53846153846154,1.1538461538461537,1.6923076923076923,1.3076923076923077,0.36548223350253806,0.5434298440979956,0.37817730936143834,0.5951219512195122,3.75,7.339024390243901,0.3614864864864865,1.3476188325657583,0.6407657657657657,0.7321428571428571,0.1832579185520362,0.3665158371040724,1.0166781502604894,0.0590269028946941,0.3672055427251732,1.684803678688108,0.1789460564386966,3.864864864864865,27.400000000000006
Southern Mississippi 2023,35.75,420.75,19.666666666666668,242.0,27.083333333333332,15.75,1.9166666666666667,178.75,35.333333333333336,2.3333333333333335,1.4166666666666667,0.75,0.380952380952381,0.5660881174899867,0.42483660130718953,0.5815384615384616,5.058962264150943,8.935384615384615,0.4297407912687585,1.4734330254062562,0.6957708049113234,0.6904761904761905,0.1446700507614213,0.4238578680203045,1.2609253817449495,0.2572682717094249,0.4484848484848485,1.7132220557538116,0.3353366518496308,4.1506849315068495,30.799999999999997
Stanford 2014,16.384615384615383,282.38461538461536,16.846153846153847,177.92307692307693,33.07692307692308,18.846153846153847,0.9230769230769231,104.46153846153847,34.07692307692308,0.9230769230769231,1.2307692307692308,0.9230769230769231,0.3582089552238806,0.5074455899198167,0.369926450558431,0.5697674418604651,3.0654627539503383,5.379069767441861,0.3667452830188679,1.197204085225829,0.6308962264150944,0.7037037037037037,0.2052631578947368,0.35,0.9955364313837004,0.0188739128257676,0.3681917211328976,1.4087060947232504,0.0381166759275693,2.6666666666666665,27.200000000000003
Stanford 2015,22.571428571428573,368.2857142857143,19.071428571428573,228.42857142857142,33.785714285714285,19.357142857142858,1.3571428571428572,139.85714285714286,32.357142857142854,1.1428571428571428,1.0,0.5714285714285714,0.36269430051813467,0.4892008639308855,0.3797517455391777,0.572938689217759,4.322295805739515,6.761099365750528,0.4253731343283582,1.1791484983014933,0.6769722814498934,0.6545454545454545,0.2139423076923076,0.40625,0.9612634200508012,0.0797357635753151,0.416,1.522215936280393,0.2562171807213874,3.3943661971830985,27.400000000000006
Stanford 2016,20.384615384615383,368.0769230769231,19.46153846153846,223.6153846153846,33.53846153846154,18.384615384615383,1.3846153846153846,144.46153846153845,35.15384615384615,1.1538461538461537,1.5384615384615385,1.0769230769230769,0.3689839572192513,0.5117581187010078,0.39247648902821314,0.5481651376146788,4.109409190371991,6.66743119266055,0.4166666666666667,1.2428189657748037,0.6411111111111111,0.7755102040816326,0.1497584541062802,0.4516908212560386,0.9157618574134684,0.1649162772608138,0.3736730360934182,1.696937540380554,0.1657494315924364,3.420289855072464,26.299999999999997
Stanford 2017,22.714285714285715,405.14285714285717,20.928571428571427,236.14285714285714,30.928571428571427,19.571428571428573,1.4285714285714286,169.0,36.857142857142854,1.2857142857142858,2.0,1.2857142857142858,0.4322916666666667,0.5437302423603794,0.41713681241184764,0.6327944572748269,4.5852713178294575,7.635103926096998,0.4484210526315789,1.162668777074355,0.7210526315789474,0.6538461538461539,0.165631469979296,0.4720496894409938,0.909486305214968,0.1719887954962904,0.4048672566371681,1.5554138258942518,0.2039055885285852,3.5365853658536586,27.900000000000006
Stanford 2018,22.923076923076923,410.0,20.846153846153847,263.84615384615387,35.69230769230769,21.692307692307693,1.0,146.15384615384616,36.46153846153846,1.3076923076923077,1.4615384615384615,0.8461538461538461,0.37688442211055273,0.5053304904051172,0.35647279549718575,0.6077586206896551,4.008438818565401,7.392241379310345,0.4386149003147954,1.1572231707199905,0.6799580272822665,0.7096774193548387,0.1701149425287356,0.4137931034482758,0.9542142122375112,0.1328191018048266,0.4363636363636363,1.4839814273185563,0.225138374490615,2.732558139534884,26.400000000000006
