team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,passingYards/completion,o_ppa,o_success_rate,o_explosiveness,o_power_success,o_stuff_rate,o_standard_downs_rate,o_line_yards,o_open_field_yards,o_second_level_yards,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_rushing_plays_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,o_passing_plays_ppa
Texas State 2018,-1.1895075139909075,-0.9849685910703324,-1.044118938827664,-0.869861884475767,-0.5741235172023421,-0.5419533933482611,-0.5765649145882698,-0.34947824341836287,-0.12241951540315303,-0.6558708868393559,0.5473211893792957,-1.3310320391604173,0.31326596043487526,0.23740092845183894,-0.11907856139497121,-0.39151683297933587,-0.7534346727756597,-0.7424451933720317,-0.3278334865364588,-0.785499312336581,1.170933053136044,-1.346266092687241,1.270981030686791,-0.5270788010745668,-1.5723429966680902,0.49975190367686684,0.12672092746497765,-0.47728869751635467,1.0199616910468297,-0.3863424320438644,-0.7106297777313424,1.0904580979766278,-0.06605407805742547
Texas State 2019,-1.3760060695251595,-1.1672913567896388,-1.1828430163533656,0.13624142338165912,0.7635998720491267,0.8886263876252471,-0.3210160781018101,-1.7381244356207064,-1.776377652097215,-1.5230681964075412,0.718784723122602,-0.9572025829536479,-1.4230883385071278,-1.6173307846982965,0.7024157116829696,-1.7710638183880125,-0.8186067731239828,-1.2825214291379512,-0.8169493349892828,-1.4310803414639197,1.3573674679760719,0.012210074494092102,1.6480831731915595,-1.7016516375078732,-2.040349036159913,-0.12331520196387888,-0.9194239774434495,-1.743794839827665,0.7321121076571616,-0.8882686767415984,-0.9061294301591442,0.7017629201773411,-0.8094637503882144
Texas State 2020,-0.08217234050628498,-0.35074582746103233,0.037928865872813425,0.09485561355489942,0.3176920756319701,0.36688552632902544,0.8289536860872572,-0.6600748473547451,-1.1561433508369416,-0.6558708868393559,-0.3099964793372368,-1.1287704257109248,-0.8005883815413418,-0.5901334765909385,0.35966464316873287,-0.040674138729456154,-0.32756440160770395,-0.5924623732113887,0.18975648686761054,-0.4498736649935168,1.56282120551432,0.4261114089164285,0.8825492820979945,-0.41698478046867316,0.03933958824079029,0.4870941170871534,1.286859014548077,-0.18835301952791061,1.3997593516340459,0.7781526139647612,-0.2224803388472005,0.6821092814287848,-0.4592788391609924
Texas State 2021,-0.7232611251552776,-0.7857158542485193,-0.12854002715802945,-0.6857663855912166,0.11281552052138513,-0.03704288241643557,-0.5765649145882698,-0.3100374048232667,-0.17755145329295666,-0.4081002269627315,0.032930588149376314,-1.1247568667087593,-0.16933973998126503,0.13980783463785404,-0.2746043861158342,-0.28223854970195866,-1.3504835204668164,-1.2920074895014073,0.5052587646831372,-0.16093846758349833,0.5716627238060623,1.9765110562509356,-2.3364269147645285,-1.1669890597320713,1.6236348895075727,-0.9856576503551318,0.2666526167293683,0.7580883360057222,0.13444985793703007,0.7234379637217003,-0.46096280677212065,0.46163262164897073,0.19398948328879623
Texas State 2022,-1.003008958456656,-1.0748276684605618,-0.9331396768071013,-0.21197021791935042,0.7756514341144556,0.8213049861676691,-0.06546724161535088,-1.2204634290600693,-1.0045305216399858,-1.3991828664692287,-0.4814600130805431,-0.5066977069266327,-0.9764093652202323,-0.9242123242662581,0.513427385830924,-1.271625457668638,-1.344791183480974,-1.711297427288733,-0.14449272666220547,-0.8491046334996488,0.5080253427724138,0.9098360988847953,-2.0862112291706705,-0.12896822454407192,0.7095215711520767,-0.8220311578370612,-1.2879102191464258,0.7477925204673125,-0.286089812253061,0.4074348118588054,-1.4110762772905423,0.601062067062195,-0.2964202860150306
Texas State 2023,1.180279420033268,1.031601339660235,1.1498557026557528,0.6472518868924413,0.22127957910934207,0.6685371905524002,0.33751361592098966,0.44818743457861404,0.44692376626653385,1.2595869068222394,0.24396262967959936,0.7334591483020027,0.04501696444822902,-0.10140879042133026,1.398985184449897,0.4109639442654778,0.7126682302044861,-0.19965398744473611,1.345973831417943,1.296661157686784,1.1223809803182507,1.2655732702800417,-1.0048301715933037,0.42625649727638315,1.247564978383485,1.1834389715665,1.3180794464371828,1.2062854404560184,1.5154523244054086,1.487651522398033,1.4134664057489228,0.21711175986519796,0.9330991677088805
Texas Tech 2014,0.3141370900040007,1.7433613673721402,1.3974248256246988,2.020009318944499,2.185684195757896,1.7974653073025344,2.617795541492473,-0.23444246418266554,-1.3904540868686013,-1.5230681964075412,1.4046388580958273,0.6748091954691013,-1.8571948316190412,-1.0564342754055946,0.04453160718059203,1.0935741993734345,0.08787073197872035,0.042997920875008214,1.34797807689387,0.37899468458668106,1.8199868660722318,-0.5208628518682024,0.17838544593704458,0.29122108485678955,0.5112711436258173,1.216220065422381,1.4707455967410912,0.44648428154792047,0.9664143457679985,0.7180976440203785,0.3866978865371402,1.2648800481208824,1.1627647486918282
Texas Tech 2015,2.3530684134890465,2.921346753137701,2.609659841541605,2.6548478818838865,2.3460626755503444,2.2531794094769007,2.106697868519555,0.5210012904464841,-0.3800553020804971,1.3739425959960663,0.24396262967959936,2.048284454537755,-1.396806038639282,-0.815720314211301,0.648906238631901,1.3223285915060168,0.6466902493714161,0.20668663112137525,1.8357031279384548,1.5485395454554665,1.2341488369683717,2.2181618328397463,-1.2694002962627928,-0.10384633938411017,1.6803402794582745,1.5678975015198082,2.4137916979778384,2.478156983789412,1.0046979868927783,2.3847744566957054,0.7094413172043416,0.7426691035817082,0.9382955308155071
Texas Tech 2016,2.1558103259047394,2.720090469439852,3.2008378334588277,3.936600442990632,3.3185310298987774,3.413178942284378,3.512216469195082,-1.2089598511365,-0.9218326148052833,0.21132642272882904,-0.4814600130805431,2.015248970901263,-2.03235463604263,-2.1476276407507795,1.1543387339968558,-1.310279235956534,0.9898632050312177,0.2122516368302069,1.8313093355856285,1.3327648568924713,1.3588225703833314,-0.10582958388574941,-0.2261696818582194,0.14833072927763694,-0.11279193004781403,-1.0622862730362201,-0.6587035430609386,0.800136792742416,0.20070183448957113,0.7543030948188311,1.4430052885573479,0.714748725528611,1.6239259100453367
Texas Tech 2017,0.8467339264816245,1.2828461179151904,1.4059616919339728,1.7221851755492787,1.4672256880171546,1.6938939204447243,1.6349154011599376,-0.4726044510838229,-0.4436690765687306,-0.34139274161133254,-0.5474075260587381,0.7860627142449128,-1.0372936394075083,-1.1161076951060707,1.1012814273474845,-0.3422560672564352,0.535095299941978,-0.18968344598620318,0.8542891939084333,0.6311444394594,0.7698759302764071,-0.43332008390254767,-0.019766017307331577,0.5418218048010579,-0.1265069413792134,0.15801148356286035,-0.44383944427293437,0.3466935271861826,0.08938502567867171,0.1527742103919293,0.7648932084114528,0.531999995643565,0.9412840983987147
