team_id,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,passingYards/completion_opp
Air Force 2022,13.384615384615385,252.84615384615384,12.846153846153847,157.53846153846155,22.384615384615383,13.076923076923077,0.7692307692307693,95.3076923076923,28.153846153846153,0.7692307692307693,1.2307692307692308,0.2785714285714285,0.5570776255707763,0.37693945847277155,0.584192439862543,3.3852459016393444,7.037800687285224,12.047058823529413
Air Force 2023,18.153846153846153,278.38461538461536,14.692307692307692,186.84615384615384,26.923076923076923,16.615384615384617,1.3846153846153846,91.53846153846153,29.76923076923077,0.8461538461538461,1.0,0.35185185185185186,0.5251017639077341,0.3288201160541586,0.6171428571428572,3.0749354005167957,6.9399999999999995,11.245370370370368
Akron 2005,24.46153846153846,339.84615384615387,17.23076923076923,194.15384615384616,28.076923076923077,16.46153846153846,1.3846153846153846,159.0,40.61538461538461,1.4615384615384615,1.2307692307692308,0.3333333333333333,0.5912653975363942,0.4678587596197374,0.5863013698630136,3.9147727272727275,6.915068493150685,11.794392523364488
Akron 2006,22.583333333333332,322.4166666666667,17.916666666666668,193.58333333333334,28.0,15.5,1.0833333333333333,136.25,40.416666666666664,1.5,1.8333333333333333,0.358695652173913,0.5907429963459196,0.42258981649004906,0.5535714285714286,3.3711340206185567,6.913690476190476,12.489247311827958
Akron 2007,29.166666666666668,408.6666666666667,21.75,234.58333333333334,32.75,20.083333333333332,2.0,183.75,41.0,1.25,2.0,0.4124293785310734,0.5559322033898305,0.44963295269168024,0.6132315521628499,4.4817073170731705,7.1628498727735375,11.680497925311204
Akron 2008,31.25,397.5833333333333,22.416666666666668,215.16666666666666,29.666666666666668,18.833333333333332,2.1666666666666665,187.16666666666666,42.0,1.6666666666666667,2.1666666666666665,0.44999999999999996,0.5860465116279069,0.4707608467826451,0.6348314606741572,4.4563492063492065,7.252808988764044,11.424778761061948
Akron 2009,28.75,367.6666666666667,19.75,201.16666666666666,29.333333333333332,17.833333333333332,1.5833333333333333,171.91666666666666,40.083333333333336,1.9166666666666667,1.5833333333333333,0.4913294797687861,0.5774309723889556,0.4675883952855847,0.6079545454545454,4.288981288981288,6.857954545454545,11.280373831775702
Akron 2010,35.083333333333336,428.1666666666667,21.083333333333332,275.5833333333333,29.75,18.833333333333332,2.4166666666666665,164.08333333333334,38.083333333333336,1.5,1.3333333333333333,0.4319526627218935,0.5614250614250614,0.3832230439859868,0.6330532212885154,4.308533916849015,9.26330532212885,14.632743362831858
Akron 2011,38.5,427.1666666666667,21.916666666666668,213.16666666666666,25.5,16.083333333333332,1.9166666666666667,219.58333333333334,44.583333333333336,2.75,1.0833333333333333,0.43949044585987257,0.6361474435196195,0.5140460397971127,0.630718954248366,4.925233644859813,8.359477124183007,13.253886010362695
Akron 2012,35.666666666666664,450.0,24.5,238.91666666666666,31.666666666666668,19.333333333333332,2.5,211.08333333333334,43.083333333333336,1.8333333333333333,1.0833333333333333,0.3588235294117647,0.5763656633221851,0.4690740740740741,0.6105263157894736,4.899419729206963,7.544736842105262,12.357758620689655
Akron 2013,28.583333333333332,397.0,21.5,232.91666666666666,32.083333333333336,19.833333333333332,2.25,164.08333333333334,40.0,1.3333333333333333,1.5833333333333333,0.42857142857142855,0.5549132947976878,0.4133081444164568,0.618181818181818,4.102083333333334,7.2597402597402585,11.743697478991598
Akron 2014,23.083333333333332,371.0833333333333,21.25,222.5,33.5,18.75,1.6666666666666667,148.58333333333334,38.083333333333336,1.1666666666666667,2.0,0.3641618497109827,0.5320139697322468,0.4004042218728947,0.5597014925373134,3.901531728665208,6.641791044776119,11.866666666666667
Akron 2015,21.46153846153846,331.61538461538464,19.23076923076923,238.6153846153846,36.76923076923077,21.692307692307693,1.7692307692307692,93.0,31.615384615384617,0.9230769230769231,2.1538461538461537,0.36312849162011174,0.46231721034870643,0.2804453723034099,0.5899581589958159,2.9416058394160585,6.489539748953975,11.0
Akron 2016,33.583333333333336,466.0,24.5,241.33333333333334,32.5,19.916666666666668,1.8333333333333333,224.66666666666666,44.5,2.25,1.1666666666666667,0.441340782122905,0.577922077922078,0.48211731044349065,0.6128205128205129,5.048689138576779,7.425641025641026,12.117154811715482
Akron 2017,28.0,442.85714285714283,23.428571428571427,238.07142857142858,32.857142857142854,20.357142857142858,1.7142857142857142,204.78571428571428,40.714285714285715,1.7142857142857142,1.9285714285714286,0.34210526315789475,0.5533980582524272,0.46241935483870966,0.6195652173913044,5.029824561403508,7.245652173913045,11.694736842105263
Akron 2018,27.166666666666668,392.0,21.333333333333332,191.08333333333334,30.583333333333332,18.5,1.0833333333333333,200.91666666666666,44.166666666666664,1.9166666666666667,1.75,0.37037037037037035,0.5908584169453734,0.5125425170068026,0.6049046321525886,4.549056603773585,6.247956403269756,10.32882882882883
Akron 2019,36.25,413.9166666666667,21.75,200.41666666666666,25.416666666666668,16.75,1.9166666666666667,213.5,47.166666666666664,2.3333333333333335,0.9166666666666666,0.5297297297297298,0.6498277841561424,0.5158043084356755,0.659016393442623,4.5265017667844525,7.885245901639344,11.965174129353233
Akron 2021,39.5,467.4166666666667,23.833333333333332,218.5,25.083333333333332,16.75,2.1666666666666665,248.91666666666666,40.166666666666664,2.6666666666666665,0.9166666666666666,0.5422535211267605,0.615581098339719,0.5325369941165983,0.6677740863787376,6.1970954356846475,8.710963455149502,13.044776119402986
Akron 2022,34.45454545454545,415.09090909090907,21.363636363636363,240.36363636363637,28.454545454545453,17.454545454545453,1.7272727272727273,174.72727272727272,39.27272727272727,2.272727272727273,0.9090909090909091,0.3716216216216216,0.5798657718120807,0.42093736311870344,0.6134185303514377,4.4490740740740735,8.447284345047924,13.770833333333336
Akron 2023,28.0,335.5833333333333,17.833333333333332,187.25,27.75,15.5,1.5833333333333333,148.33333333333334,36.916666666666664,1.9166666666666667,0.9166666666666666,0.3630952380952381,0.5708762886597939,0.4420163893717408,0.5585585585585585,4.018058690744922,6.747747747747748,12.080645161290322
Alabama 2004,15.75,245.5,13.833333333333334,125.33333333333333,20.166666666666668,8.75,0.6666666666666666,132.41666666666666,40.333333333333336,0.8333333333333334,2.3333333333333335,0.29729729729729726,0.6666666666666667,0.5393754243041412,0.43388429752066116,3.283057851239669,6.214876033057851,14.323809523809523
Alabama 2005,10.666666666666666,255.08333333333334,13.5,176.75,29.333333333333332,14.583333333333334,0.75,94.33333333333333,30.083333333333332,0.4166666666666667,1.75,0.2831325301204819,0.5063113604488079,0.3698137863443319,0.49715909090909094,3.1357340720221605,6.025568181818182,12.12
Alabama 2006,19.23076923076923,297.6923076923077,15.076923076923077,180.76923076923077,25.46153846153846,14.153846153846153,1.1538461538461537,124.61538461538461,31.46153846153846,0.9230769230769231,2.1538461538461537,0.33333333333333337,0.5527027027027027,0.4186046511627907,0.5558912386706949,3.9608801955990223,7.099697885196376,12.771739130434783
Alabama 2007,22.0,317.61538461538464,18.23076923076923,231.23076923076923,32.92307692307692,17.846153846153847,1.5384615384615385,124.15384615384616,36.15384615384615,1.0769230769230769,1.8461538461538463,0.4032258064516129,0.5233853006681515,0.39089367885686604,0.5420560747663552,3.4340425531914898,7.023364485981309,12.956896551724137
Alabama 2008,14.285714285714286,263.5,13.428571428571429,203.85714285714286,33.357142857142854,17.571428571428573,1.2857142857142858,74.14285714285714,27.928571428571427,0.35714285714285715,1.8571428571428572,0.2834224598930481,0.45571095571095577,0.28137706695581455,0.5267665952890793,2.6547314578005117,6.11134903640257,11.601626016260163
Alabama 2009,11.714285714285714,244.35714285714286,13.428571428571429,184.92857142857142,32.07142857142857,15.0,0.7857142857142857,78.35714285714286,28.142857142857142,0.35714285714285715,2.2142857142857144,0.2938144329896907,0.4673784104389087,0.32066647179187374,0.46770601336302897,2.7842639593908634,5.766146993318485,12.328571428571427
Alabama 2010,13.538461538461538,286.38461538461536,14.692307692307692,191.6153846153846,28.23076923076923,14.76923076923077,0.9230769230769231,110.15384615384616,33.46153846153846,0.46153846153846156,2.0,0.34831460674157305,0.5423940149625934,0.3846360461993017,0.5231607629427794,3.2919540229885063,6.787465940054496,12.973958333333332
Alabama 2011,8.153846153846153,183.6153846153846,10.076923076923077,126.61538461538461,25.692307692307693,12.615384615384615,0.46153846153846156,72.15384615384616,29.692307692307693,0.23076923076923078,1.5384615384615385,0.24456521739130438,0.5361111111111111,0.3929618768328446,0.49101796407185627,2.430051813471503,4.92814371257485,10.036585365853659
Alabama 2012,10.928571428571429,250.0,13.714285714285714,173.64285714285714,28.357142857142858,15.5,0.5714285714285714,76.35714285714286,31.428571428571427,0.7142857142857143,2.0714285714285716,0.32105263157894737,0.5256869772998806,0.30542857142857144,0.5465994962216625,2.4295454545454547,6.123425692695214,11.202764976958525
Alabama 2013,13.923076923076923,286.53846153846155,14.923076923076923,180.30769230769232,27.307692307692307,15.153846153846153,1.0,106.23076923076923,32.0,0.6153846153846154,1.4615384615384615,0.3465909090909091,0.5395590142671854,0.370738255033557,0.5549295774647888,3.3197115384615383,6.602816901408452,11.898477157360407
Alabama 2014,18.428571428571427,328.42857142857144,16.714285714285715,226.0,35.214285714285715,19.142857142857142,1.3571428571428572,102.42857142857143,32.285714285714285,0.35714285714285715,1.4285714285714286,0.37614678899082565,0.4783068783068783,0.3118747281426707,0.5436105476673427,3.172566371681416,6.417849898580122,11.805970149253731
Alabama 2015,15.133333333333333,276.3333333333333,14.8,200.6,33.0,16.666666666666668,1.1333333333333333,75.73333333333333,31.2,0.4666666666666667,1.8,0.2850877192982456,0.4859813084112149,0.274065138721351,0.5050505050505051,2.4273504273504276,6.078787878787878,12.036
Alabama 2016,13.0,261.8,14.466666666666667,197.86666666666667,33.8,18.2,1.0,63.93333333333333,31.733333333333334,0.3333333333333333,1.9333333333333333,0.3067226890756302,0.48423194303153616,0.2442067736185383,0.5384615384615384,2.014705882352941,5.8540433925049316,10.871794871794872
Alabama 2017,11.928571428571429,260.42857142857144,15.357142857142858,165.71428571428572,30.428571428571427,16.357142857142858,0.5714285714285714,94.71428571428571,34.785714285714285,0.6428571428571429,1.7142857142857142,0.34259259259259256,0.5334063526834611,0.36368623148656054,0.5375586854460095,2.722792607802875,5.446009389671362,10.131004366812228
Alabama 2018,18.066666666666666,319.46666666666664,16.866666666666667,198.26666666666668,31.0,16.266666666666666,1.4666666666666666,121.2,34.4,0.7333333333333333,1.4,0.34080717488789236,0.5259938837920488,0.3793823038397329,0.5247311827956989,3.5232558139534884,6.3956989247311835,12.188524590163937
Alabama 2019,18.615384615384617,324.38461538461536,19.076923076923077,187.23076923076923,31.53846153846154,17.692307692307693,1.1538461538461537,137.15384615384616,35.92307692307692,0.6923076923076923,2.1538461538461537,0.3567567567567568,0.5324971493728621,0.4228124258951862,0.5609756097560976,3.8179871520342616,5.9365853658536585,10.582608695652173
Alabama 2020,19.384615384615383,353.0,19.923076923076923,239.15384615384616,36.0,20.923076923076923,1.1538461538461537,113.84615384615384,33.84615384615385,1.1538461538461537,1.6923076923076923,0.4129353233830846,0.4845814977973569,0.32251035083896273,0.5811965811965812,3.3636363636363633,6.6431623931623935,11.430147058823529
Alabama 2021,20.133333333333333,302.8,17.666666666666668,218.06666666666666,31.4,19.8,1.6666666666666667,84.73333333333333,32.333333333333336,0.6,1.4,0.3110047846889952,0.5073221757322176,0.2798326728313518,0.6305732484076434,2.620618556701031,6.9447983014862,11.013468013468012
Alabama 2022,18.153846153846153,318.2307692307692,18.53846153846154,187.84615384615384,33.38461538461539,18.307692307692307,0.9230769230769231,130.3846153846154,35.92307692307692,1.1538461538461537,1.0769230769230769,0.30303030303030304,0.5183129855715871,0.40971718636693255,0.5483870967741935,3.629550321199144,5.626728110599077,10.260504201680673
Alabama 2023,19.0,316.0,16.285714285714285,191.07142857142858,29.5,17.5,1.2142857142857142,124.92857142857143,33.57142857142857,1.0714285714285714,1.3571428571428572,0.3298429319371728,0.5322763306908267,0.39534358047016277,0.5932203389830508,3.721276595744681,6.476997578692495,10.918367346938776
Appalachian State 2014,27.333333333333332,347.5,17.833333333333332,195.16666666666666,29.666666666666668,17.5,1.4166666666666667,152.33333333333334,35.833333333333336,1.75,1.5833333333333333,0.34146341463414637,0.5470737913486006,0.4383693045563549,0.5898876404494382,4.251162790697674,6.5786516853932575,11.152380952380952
Appalachian State 2015,19.076923076923077,314.46153846153845,17.153846153846153,182.92307692307693,28.76923076923077,17.153846153846153,0.7692307692307693,131.53846153846155,38.23076923076923,1.0769230769230769,1.8461538461538463,0.34020618556701027,0.5706084959816303,0.4182974559686889,0.5962566844919786,3.4406438631790746,6.358288770053476,10.663677130044844
Appalachian State 2016,17.846153846153847,329.6923076923077,17.846153846153847,203.76923076923077,34.15384615384615,19.615384615384617,0.9230769230769231,125.92307692307692,31.923076923076923,1.1538461538461537,1.6153846153846154,0.32967032967032966,0.4831199068684517,0.3819412039197387,0.5743243243243243,3.944578313253012,5.966216216216217,10.388235294117646
Appalachian State 2017,20.23076923076923,342.53846153846155,17.076923076923077,204.92307692307693,29.23076923076923,16.846153846153847,1.0769230769230769,137.6153846153846,35.30769230769231,1.0769230769230769,2.0,0.32786885245901637,0.5470798569725864,0.40175162811587695,0.5763157894736842,3.89760348583878,7.010526315789474,12.164383561643836
Appalachian State 2018,15.461538461538462,288.6923076923077,16.0,162.15384615384616,28.615384615384617,16.153846153846153,0.6153846153846154,126.53846153846153,36.23076923076923,0.9230769230769231,1.7692307692307692,0.3155080213903743,0.5587188612099644,0.4383160138555822,0.564516129032258,3.4925690021231417,5.666666666666667,10.038095238095238
Appalachian State 2019,20.0,336.07142857142856,18.428571428571427,206.71428571428572,32.5,18.071428571428573,1.4285714285714286,129.35714285714286,34.642857142857146,1.0,1.7142857142857142,0.3069306930693069,0.5159574468085107,0.3849096705632306,0.5560439560439561,3.7340206185567006,6.360439560439561,11.438735177865611
Appalachian State 2020,20.0,329.25,18.583333333333332,177.91666666666666,29.25,14.0,1.0833333333333333,151.33333333333334,37.166666666666664,1.1666666666666667,1.5,0.37790697674418605,0.5595984943538269,0.4596304732978993,0.47863247863247865,4.071748878923767,6.082621082621082,12.708333333333332
Appalachian State 2021,22.142857142857142,348.07142857142856,18.214285714285715,222.0,31.571428571428573,17.928571428571427,1.2857142857142858,126.07142857142857,34.357142857142854,1.2857142857142858,1.5714285714285714,0.3417085427135678,0.5211267605633803,0.3621998768725631,0.5678733031674207,3.66943866943867,7.031674208144796,12.382470119521914
Appalachian State 2022,26.75,348.4166666666667,19.166666666666668,218.91666666666666,30.0,18.0,1.5,129.5,35.083333333333336,1.6666666666666667,1.6666666666666667,0.41666666666666663,0.5390524967989756,0.3716814159292035,0.6,3.691211401425178,7.297222222222222,12.162037037037036
Appalachian State 2023,27.0,378.14285714285717,19.928571428571427,201.0,30.142857142857142,18.428571428571427,1.0714285714285714,177.14285714285714,35.785714285714285,2.0,1.7857142857142858,0.39325842696629215,0.542795232936078,0.46845485455232333,0.6113744075829384,4.950099800399202,6.668246445497631,10.906976744186048
Arizona 2004,25.0,379.3636363636364,20.0,264.1818181818182,34.0,19.727272727272727,1.3959492057946292,123.9090909090909,37.63636363636363,1.5454545454545454,2.6363636363636362,0.40425531914893614,0.5253807106598986,0.3266235322310089,0.5802139037433155,3.2922705314009666,7.770053475935829,13.391705069124425
Arizona 2005,26.363636363636363,408.8181818181818,18.90909090909091,233.45454545454547,31.0,18.181818181818183,1.2676637799705592,183.72727272727272,40.0,1.6363636363636365,1.7272727272727273,0.34285714285714286,0.5633802816901409,0.4494107182566155,0.5865102639296188,4.593181818181818,7.530791788856305,12.84
Arizona 2006,19.583333333333332,326.25,16.0,214.0,29.833333333333332,18.416666666666668,1.1666666666666667,119.66666666666667,30.75,0.8333333333333334,2.3333333333333335,0.38732394366197176,0.5075653370013755,0.36679438058748404,0.61731843575419,3.89159891598916,7.1731843575419,11.619909502262443
Arizona 2007,26.833333333333332,372.1666666666667,20.5,246.75,37.666666666666664,21.666666666666668,1.4166666666666667,138.0,38.416666666666664,1.5,2.0833333333333335,0.43216080402010054,0.5049288061336255,0.3708016121809225,0.5752212389380532,3.592190889370933,6.550884955752212,11.388461538461538
Arizona 2008,21.307692307692307,313.0,15.307692307692308,192.46153846153845,31.384615384615383,17.53846153846154,0.9230769230769231,131.07692307692307,31.615384615384617,1.3846153846153846,2.1538461538461537,0.3502824858757062,0.5018315018315018,0.41877611206684684,0.5588235294117648,4.145985401459853,6.132352941176471,10.973684210526315
Arizona 2009,23.923076923076923,322.2307692307692,17.076923076923077,216.6153846153846,32.38461538461539,18.384615384615383,1.4615384615384615,120.6923076923077,31.153846153846153,1.2307692307692308,1.4615384615384615,0.3519553072625698,0.4903147699757869,0.37455239914060634,0.5676959619952493,3.8740740740740742,6.688836104513063,11.782426778242678
Arizona 2010,22.692307692307693,340.84615384615387,18.53846153846154,226.15384615384616,31.76923076923077,17.923076923076923,1.3846153846153846,131.69230769230768,37.0,1.2307692307692308,1.3846153846153846,0.413265306122449,0.5380313199105146,0.3863687655156849,0.5641646489104116,3.559251559251559,7.11864406779661,12.618025751072961
Arizona 2011,35.416666666666664,460.5,22.916666666666668,306.3333333333333,35.666666666666664,23.5,1.8333333333333333,161.58333333333334,34.25,2.5,1.3333333333333333,0.40993788819875776,0.48986889153754476,0.3508867173362288,0.6588785046728972,4.7177615571776155,8.588785046728972,13.035460992907801
Arizona 2012,35.30769230769231,499.0,26.076923076923077,292.84615384615387,38.46153846153846,23.76923076923077,1.9230769230769231,206.15384615384616,45.0,2.5384615384615383,2.076923076923077,0.4368932038834952,0.5391705069124425,0.41313396022814863,0.618,4.581196581196581,7.614000000000001,12.320388349514564
Arizona 2013,24.23076923076923,401.0769230769231,21.23076923076923,233.23076923076923,35.38461538461539,20.692307692307693,1.5384615384615385,167.84615384615384,40.84615384615385,1.3846153846153846,1.6923076923076923,0.39336492890995267,0.5358224016145308,0.4184886843114691,0.5847826086956521,4.109227871939736,6.591304347826086,11.271375464684015
Arizona 2014,28.214285714285715,451.0,24.071428571428573,281.2142857142857,38.142857142857146,24.928571428571427,2.0,169.78571428571428,41.5,1.3571428571428572,1.8571428571428572,0.4051724137931034,0.5210762331838565,0.3764649984162179,0.6535580524344569,4.091222030981067,7.372659176029962,11.280802292263612
Arizona 2015,35.76923076923077,466.7692307692308,23.0,268.2307692307692,34.07692307692308,21.23076923076923,2.1538461538461537,198.53846153846155,44.69230769230769,2.3076923076923075,1.2307692307692308,0.4571428571428572,0.5673828125,0.4253460777851022,0.6230248306997742,4.442340791738382,7.871331828442437,12.634057971014492
Arizona 2016,38.333333333333336,469.3333333333333,25.166666666666668,275.1666666666667,35.583333333333336,23.416666666666668,2.8333333333333335,194.16666666666666,41.333333333333336,2.25,1.1666666666666667,0.5139664804469274,0.5373781148429035,0.41370738636363635,0.65807962529274,4.69758064516129,7.7330210772833725,11.750889679715304
Arizona 2017,34.38461538461539,471.15384615384613,24.76923076923077,286.0769230769231,37.92307692307692,23.615384615384617,1.9230769230769231,185.07692307692307,40.15384615384615,2.4615384615384617,1.9230769230769231,0.467005076142132,0.5142857142857143,0.3928163265306122,0.6227180527383368,4.60919540229885,7.543610547667344,12.11400651465798
Arizona 2018,32.583333333333336,432.0,23.5,269.5,36.666666666666664,23.416666666666668,2.25,162.5,38.666666666666664,2.0,1.25,0.41397849462365593,0.5132743362831859,0.3761574074074074,0.6386363636363637,4.202586206896552,7.3500000000000005,11.508896797153024
Arizona 2019,35.75,471.4166666666667,24.416666666666668,289.0,35.75,23.416666666666668,2.1666666666666665,182.41666666666666,38.333333333333336,2.25,1.25,0.47023809523809523,0.5174353205849268,0.3869542160155559,0.655011655011655,4.7586956521739125,8.083916083916083,12.341637010676155
Arizona 2021,31.416666666666668,372.4166666666667,19.25,190.08333333333334,23.583333333333332,13.666666666666666,2.0833333333333335,182.33333333333334,39.5,1.4166666666666667,0.5,0.36486486486486486,0.6261558784676354,0.4895949876929962,0.5795053003533569,4.616033755274262,8.060070671378092,13.908536585365855
Arizona 2022,36.5,467.75,25.666666666666668,258.5833333333333,33.583333333333336,23.333333333333332,2.0833333333333335,209.16666666666666,37.416666666666664,2.75,1.3333333333333333,0.4701492537313433,0.5269953051643192,0.4471761981115268,0.694789081885856,5.590200445434299,7.6997518610421825,11.082142857142857
Arizona 2023,21.076923076923077,358.2307692307692,19.692307692307693,239.69230769230768,33.30769230769231,19.846153846153847,1.1538461538461537,118.53846153846153,32.53846153846154,1.4615384615384615,1.4615384615384615,0.4101123595505618,0.494158878504673,0.3308997208503328,0.5958429561200924,3.643026004728132,7.196304849884527,12.07751937984496
Arizona State 2004,24.5,358.9166666666667,18.416666666666668,257.1666666666667,36.5,19.583333333333332,1.132405026327936,122.91666666666667,34.75,1.25,2.4166666666666665,0.3005464480874317,0.48771929824561405,0.3424657534246575,0.5365296803652968,3.537170263788969,7.045662100456622,13.131914893617022
Arizona State 2005,29.916666666666668,468.75,23.833333333333332,301.25,34.416666666666664,20.5,1.8972150789838078,179.75,41.083333333333336,1.5833333333333333,2.3333333333333335,0.38823529411764707,0.5441501103752759,0.3834666666666667,0.5956416464891041,4.37525354969574,8.753026634382568,14.695121951219512
Arizona State 2006,25.076923076923077,327.46153846153845,17.23076923076923,219.30769230769232,29.846153846153847,16.23076923076923,2.1538461538461537,117.15384615384616,32.53846153846154,0.6923076923076923,2.076923076923077,0.3664596273291925,0.5215782983970407,0.35776368334507874,0.5438144329896907,3.600472813238771,7.3479381443298974,13.511848341232229
Arizona State 2007,22.53846153846154,345.15384615384613,18.076923076923077,245.15384615384616,37.46153846153846,19.76923076923077,1.3846153846153846,116.23076923076923,31.307692307692307,1.0,2.3076923076923075,0.3233830845771144,0.45525727069351224,0.33675061288165814,0.5277207392197125,3.7125307125307123,6.544147843942506,12.400778210116732
Arizona State 2008,22.666666666666668,335.1666666666667,19.166666666666668,220.83333333333334,33.75,19.25,1.3333333333333333,126.5,35.75,1.0,2.0833333333333335,0.3806818181818182,0.5143884892086331,0.3774241670810542,0.5703703703703704,3.5384615384615383,6.5432098765432105,11.471861471861473
