team_id,0,1,2,3,4,5,6,7,8
Air Force 2014,-3.893107748701073,5.601176892269591,-0.9636918056631615,-2.4924188309166326,1.3573625675165568,1.3837165158015798,-1.168355740399322,0.4890492446882921,-1.4281599913849397
Air Force 2015,-5.175873188181501,7.39367280371388,0.3811591728589945,-1.4325765620191535,4.126929228541075,-0.012542958509740776,-0.7412486642961642,-0.3424692283190508,-0.06112356720561741
Air Force 2016,-5.6952919157794435,7.837746370862686,-0.4574571119109001,-3.170018327520146,4.668395426602652,1.1944687783605143,-0.885868163776392,0.7919521180507318,0.9821522800945558
Air Force 2017,-4.606641259162984,8.173599638600148,-1.6193888475645688,-0.6199353734595403,3.037861942249843,-0.43281784942010443,-1.7234791049823335,0.9949763802272177,0.07299553407230955
Air Force 2018,-4.006146859519054,6.310354764979062,-0.7689940975773535,-2.4917767759017626,2.0374334689853053,0.010145744901338705,-1.968391540821002,0.15656367567181315,-0.9627347381161759
Air Force 2019,-8.097228993258367,7.394123167550148,-0.8303092088731127,-4.596392112917915,5.018995834348566,-0.7490873848338949,-0.6421537950020926,-0.9889483105673267,0.0032263799056645244
Air Force 2021,-5.88398246084488,9.259891235653015,1.0229319345114605,-3.1194653068386535,2.6242359714940173,-0.5038977859798209,-0.4116801692140662,0.7157828454606102,-0.18184332986448484
Air Force 2022,-5.791535940204552,10.289697728636202,0.37009343134197975,-3.596551137393646,3.374346785789332,-1.4719946501734267,-0.21337549281354276,0.3216057769929666,0.9503193670814991
Air Force 2023,-4.8285976783229945,8.60388680542475,0.013309351541199567,-3.0270473891436276,2.7325790976462074,-0.9332731823167084,-0.20861961748955118,-1.5177219344936457,0.026567366028569853
Akron 2014,3.4147489936819233,-1.840400384384388,-2.014827993190331,2.940231534649009,-1.1452816944637978,1.467436902927362,1.5780931295687408,0.12101874763893808,-0.4204527638883334
Akron 2015,2.67469764411709,1.482608779488225,1.0445468938327034,-0.77882512447461,-0.036049044498816296,2.1129486605334007,-0.10447046124383039,0.2007239626950872,0.49225228392483805
Akron 2016,2.4696271013533795,-1.3274490121958689,3.005313177629101,0.8531347202567315,0.46108691812933955,0.5067261983715884,0.5231016613831796,-0.39801624278138664,0.12189963797312008
Akron 2017,3.8722933889334827,-0.4471240228585628,0.6362233929531856,-1.3257029954658512,-0.7273376444008408,-0.05885485508835253,1.830286329503308,0.7760886160786691,-0.5484585353358001
Akron 2018,7.147275009357848,-0.16507483961130834,1.1660079908700132,-0.491494160333777,1.4733274437228787,-0.885477358729918,0.1349432281593677,0.28136684680489843,0.003591012713425066
Akron 2019,10.963636296894697,-1.2988705186329057,1.211057759895408,-1.297970432350122,0.732267334118023,-0.2239529242911909,0.27185326915852487,0.06099436022236138,-0.1304244589699407
Akron 2021,1.884073897344822,-0.5713126031804476,0.9155046964363844,-0.6428475087516166,-1.5001949742946745,-2.1214539670009294,-1.2375113907484743,-0.6324449307682969,-0.18661783517400313
Akron 2022,2.8267482024636594,-3.2498064931165933,-2.583500591804313,-1.1746269738547943,0.1656355426491698,-1.4286468257603737,-0.19174776076124433,-0.4231754180378458,-0.11338906652084614
Akron 2023,5.720407182447311,-1.226438981662041,-3.0101801999734783,0.09924565842744136,-0.5017355114050378,-2.023045807635396,1.0745200786595581,-0.3814794561609152,-1.1615303290483896
Alabama 2014,-5.455313809758937,-1.0262124287218986,-1.4586984364845184,-0.07382832612388927,0.49489189762575586,1.0305500896965099,0.036689529272167794,-0.9509275400082488,0.5229834082124023
Alabama 2015,-1.752229480954471,0.5364673447672139,-1.100487249145573,-0.8219035243837628,-0.7127948328604975,1.0920440707943755,0.666966463414038,0.47032855149038655,-0.8062141865089739
Alabama 2016,-3.5685723439925816,1.835781875218057,-0.4810918334059097,0.7728202551605623,-0.9631897251155085,1.0552806233515943,0.70695138247265,0.12278344963657668,-0.031631566858384134
Alabama 2017,-5.160786364006762,3.0187250708236126,-1.0827988438863367,-0.6371475127545393,-1.712539656837537,0.6417134209107964,1.2075613770384719,-0.08610990339722628,0.8239643444230023
Alabama 2018,-8.00024330472681,-2.5417758575952116,0.2647071347080039,-2.013757887973412,0.9201080579831651,0.05454839424350375,-0.16810810455547773,-0.9859750710089055,0.575590126543634
Alabama 2019,-7.607187127296468,-3.550092457614126,1.4485606764625372,-2.5200311338297547,0.4657742225756641,-0.20328592187473546,1.0865372581289954,-0.5062002988857708,0.9841852731992163
Alabama 2020,-9.925626846283363,-4.2411896078735065,-0.6664206128395768,-2.0265290916229635,0.055831266424422536,-0.5559791751186522,-0.5166317259324241,-0.6422868100856536,-0.5911040715755689
Alabama 2021,-4.031652820228799,-4.024919535413363,0.6110923882010963,-1.9301475597465783,0.3166068553808484,-0.8000546384006363,0.028346064149955413,1.2941450314550764,0.8015110560566648
Alabama 2022,-4.3790242432304955,-1.9014614696908976,1.663741475918555,0.3787055718598277,-0.6990062163468896,0.12386801090714056,0.3860824630008417,-0.2836272858401568,0.46456102408577765
Alabama 2023,-3.3968068616725224,1.4506133830928742,1.0880318914554823,-2.2258491522807686,-0.4072161753107471,-1.9687689495600205,1.4174878222565468,-0.49033215146604103,-0.6711410316805076
Appalachian State 2014,-3.5726149142179597,1.5345034473972767,0.4330287819890994,1.3878854242860388,0.6711779474384669,1.011940755760377,0.7478648546217392,0.028154409083563092,-1.0518420861628068
Appalachian State 2015,-4.051377380283468,2.1166242938862525,1.6916994238391254,-0.6166243474529701,1.6210377686956963,1.3550794179331231,-0.7784258706652696,-0.7226783957453234,0.7113367673744818
