team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,o_ppa,o_success_rate,o_explosiveness,o_power_success,o_stuff_rate,o_standard_downs_rate,o_line_yards,o_open_field_yards,o_second_level_yards,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_rushing_plays_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,o_passing_plays_ppa,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,d_ppa,d_success_rate,d_explosiveness,d_power_success,d_stuff_rate,d_standard_downs_rate,d_line_yards,d_open_field_yards,d_second_level_yards,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_rushing_plays_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness,d_passing_plays_ppa,wins/game,penalties/game
Air Force 2005,30.0,417.27272727272725,22.181818181818183,177.45454545454547,18.636363636363637,11.0,1.2727272727272727,246.54545454545453,53.45454545454545,2.5454545454545454,2.1818181818181817,0.3959731543624161,0.7414880201765447,0.5908496732026144,0.5902439024390244,4.612244897959184,9.521951219512196,0.0591593611203158,0.4173486088379705,0.8531790535467229,0.6379310344827587,0.2351598173515981,0.7675941080196399,2.8513698630136988,0.6073059360730594,0.9383561643835616,0.410958904109589,0.7160777018659416,0.0161267267126633,0.4110429447852761,1.3520576482107338,0.1930524945265885,31.727272727272727,428.54545454545456,22.363636363636363,261.27272727272725,29.454545454545453,19.363636363636363,1.3636363636363635,173.54545454545453,40.18181818181818,2.4545454545454546,1.5454545454545454,0.41333333333333333,0.5770234986945171,0.4049639372083156,0.6574074074074074,4.319004524886878,8.87037037037037,0.0235214962744826,0.3982758620689655,0.9820103130298896,0.64,0.2796352583586626,0.7103448275862069,2.627659574468085,0.7142857142857143,0.9817629179331308,0.3799392097264438,0.7610414099077681,-0.08560868410798,0.4024896265560166,1.371972254993203,0.1798643438671515,0.36363636363636365,5.975625370342732
Air Force 2006,23.25,330.5833333333333,20.083333333333332,109.75,12.166666666666666,7.0,1.0,229.33333333333334,55.0,1.75,1.1666666666666667,0.5459770114942529,0.8188585607940446,0.6937232165364255,0.5753424657534247,4.16969696969697,9.02054794520548,0.0671664861503532,0.4291187739463601,0.8374561232110632,0.7794117647058824,0.1410048622366288,0.7266922094508301,3.1928687196110213,0.4327390599675851,0.8298217179902755,0.4327390599675851,0.7466835159923858,0.0742790265134756,0.3782051282051282,1.469546270614808,0.0733568630399718,25.166666666666668,354.6666666666667,19.166666666666668,222.41666666666666,25.25,16.833333333333332,1.6666666666666667,141.25,34.583333333333336,1.25,1.6666666666666667,0.5602836879432623,0.5779944289693594,0.3982612781954887,0.6666666666666666,4.0843373493975905,8.808580858085808,0.1508163171166555,0.5093795093795094,0.8655268907725894,0.7837837837837838,0.164021164021164,0.7344877344877345,3.2224867724867723,0.5529100529100529,1.1005291005291005,0.5079365079365079,0.6372466607253701,0.063232893593277,0.4950819672131147,1.2353952671656738,0.2753400844004832,0.3333333333333333,3.9166666666666665
Air Force 2007,29.923076923076923,419.38461538461536,21.307692307692307,127.38461538461539,16.46153846153846,10.0,0.6923076923076923,299.53846153846155,55.46153846153846,2.769230769230769,1.3846153846153846,0.4202127659574468,0.7711229946524064,0.7142333088774763,0.6074766355140188,5.400832177531207,7.738317757009347,0.1036227355245164,0.4271961492178098,0.9343642349430396,0.6744186046511628,0.1716666666666666,0.6979542719614922,3.066333333333333,1.3133333333333332,1.095,0.4183333333333333,0.8723432074282069,0.0752151099861454,0.4037558685446009,1.3498786468370132,0.2081212794219244,21.076923076923077,368.6923076923077,19.923076923076923,241.6153846153846,32.76923076923077,19.153846153846153,1.2307692307692308,136.46153846153845,39.53846153846154,1.2307692307692308,2.3846153846153846,0.4083769633507854,0.5468085106382979,0.37012309618193195,0.5845070422535211,3.45136186770428,7.373239436619719,0.0444768279101231,0.3911007025761124,1.002081202359544,0.5967741935483871,0.2004662004662004,0.6709601873536299,2.681585081585081,0.4009324009324009,0.7925407925407926,0.3636363636363636,0.6784638173262577,-0.0926142320532424,0.3975609756097561,1.4115670842028565,0.1925497200633177,0.6923076923076923,4.846153846153846
Air Force 2008,26.76923076923077,349.0769230769231,18.46153846153846,84.38461538461539,10.615384615384615,5.6923076923076925,0.6923076923076923,266.9230769230769,59.76923076923077,2.076923076923077,1.3076923076923077,0.4285714285714286,0.8491803278688524,0.7646540326134861,0.5362318840579711,4.465894465894466,7.949275362318841,0.016865233256609,0.3780160857908847,0.8261080634453695,0.7407407407407407,0.2043189368770764,0.6514745308310992,2.645348837209302,0.7840531561461794,0.7940199335548173,0.3604651162790697,0.8168796625286091,-0.0026059494653363,0.35,1.5167154075369034,0.1979758541086247,22.23076923076923,341.46153846153845,19.23076923076923,213.6153846153846,28.846153846153847,16.846153846153847,1.1538461538461537,141.53846153846155,38.46153846153846,1.4615384615384615,2.5384615384615383,0.43386243386243384,0.5714285714285714,0.4145077720207254,0.584,3.6800000000000006,7.405333333333333,0.0423682686845209,0.4141843971631205,0.9373287991313524,0.5714285714285714,0.1870324189526184,0.6851063829787234,2.933416458852868,0.6658354114713217,0.9750623441396508,0.3865336658354115,0.8368496231284045,-0.0037237557077598,0.4329896907216495,1.1316937940937633,0.1149086995212302,0.6153846153846154,5.615384615384615
Air Force 2009,29.692307692307693,371.84615384615387,20.076923076923077,94.61538461538461,11.76923076923077,5.923076923076923,0.6153846153846154,283.46153846153845,62.69230769230769,2.3846153846153846,0.9230769230769231,0.4424778761061947,0.8419421487603306,0.7623086470831609,0.5032679738562091,4.521472392638037,8.03921568627451,0.0533954856354451,0.4060860440713536,0.8046566465756223,0.7613636363636364,0.1535483870967741,0.695697796432319,3.092516129032258,0.6245161290322581,0.8541935483870968,0.4064516129032258,0.7790053502727511,0.0718833027534117,0.3225806451612903,1.5466350562910651,0.0550921809320615,15.692307692307692,288.3076923076923,14.615384615384615,166.46153846153845,25.23076923076923,14.538461538461538,0.7692307692307693,134.0,35.76923076923077,0.9230769230769231,2.6153846153846154,0.3085714285714286,0.5863808322824716,0.4647812166488794,0.576219512195122,3.7462365591397853,6.597560975609756,-0.0247620162059874,0.3859872611464968,0.7787182250939317,0.6818181818181818,0.1832946635730858,0.6598726114649681,2.7904872389791184,0.3758700696055684,0.851508120649652,0.3549883990719257,0.7469407963165173,-0.0307721958628902,0.4017595307917888,0.9129809623295552,-0.0081133572805853,0.6153846153846154,4.846153846153846
Air Force 2010,30.846153846153847,425.84615384615387,22.0,121.23076923076923,12.923076923076923,6.769230769230769,0.9230769230769231,306.53846153846155,57.53846153846154,3.1538461538461537,1.3076923076923077,0.5053763440860215,0.816593886462882,0.7198338150289018,0.5238095238095238,5.327540106951871,9.38095238095238,0.133856922170644,0.4414957780458383,0.9451308848863504,0.75,0.1481481481481481,0.7358262967430639,3.31437037037037,0.8444444444444444,1.094814814814815,0.4429629629629629,0.843164450084973,0.1168862281255635,0.4081632653061224,1.633453238192907,0.2466982686618069,21.076923076923077,349.3076923076923,18.615384615384617,156.46153846153845,24.692307692307693,13.538461538461538,0.7692307692307693,201.53846153846155,42.23076923076923,1.8461538461538463,1.6923076923076923,0.4717948717948718,0.6310344827586206,0.5769654261175953,0.5482866043613707,4.7723132969034605,6.336448598130841,0.0519194514668012,0.4180929095354523,0.9081106582753906,0.8260869565217391,0.1629778672032193,0.6735941320293398,3.2448692152917507,0.9054325955734408,1.1006036217303825,0.4285714285714285,0.8029263758847909,0.0763433016126638,0.3786407766990291,1.236472449194863,0.0312111323217648,0.6923076923076923,4.461538461538462
Air Force 2011,34.92307692307692,454.84615384615387,23.153846153846153,145.0,15.692307692307692,9.461538461538462,1.2307692307692308,314.7692307692308,55.61538461538461,3.3076923076923075,2.0,0.46961325966850825,0.7799352750809061,0.6920345002536783,0.6029411764705883,5.659751037344399,9.240196078431373,0.1675139130174192,0.4812286689419795,0.8849363977344296,0.7375,0.1676646706586826,0.7474402730375427,3.248053892215569,1.501497005988024,1.1916167664670658,0.4835329341317365,0.8716690332097357,0.1760136141753071,0.4365482233502538,1.1285639981474525,0.1723103583703967,28.384615384615383,386.46153846153845,21.0,175.23076923076923,23.692307692307693,14.923076923076923,1.6153846153846154,219.69230769230768,44.30769230769231,1.8461538461538463,2.0,0.5027322404371585,0.6515837104072398,0.5684713375796178,0.6298701298701298,4.958333333333333,7.396103896103895,0.1080928386427293,0.4752358490566037,0.8315362478419516,0.7916666666666666,0.1383177570093458,0.7311320754716981,3.3747663551401867,0.8373831775700935,1.1813084112149532,0.497196261682243,0.7544452053489639,0.1413995932534652,0.4229508196721311,1.0856476092977512,0.0709370594110111,0.5384615384615384,4.6923076923076925
Air Force 2012,27.384615384615383,418.84615384615387,22.307692307692307,102.61538461538461,11.615384615384615,6.384615384615385,0.6923076923076923,316.2307692307692,61.84615384615385,3.0,2.230769230769231,0.48677248677248675,0.8418848167539267,0.7550045913682277,0.5496688741721855,5.11318407960199,8.834437086092715,0.1129648122082009,0.4423913043478261,0.9142813849409268,0.7528089887640449,0.160574412532637,0.7673913043478261,3.262271540469974,0.9321148825065274,1.0678851174934727,0.4477806788511749,0.8723510915438699,0.122013954625307,0.4,1.2361943411979217,0.0782699945935015,29.0,409.38461538461536,20.846153846153847,210.6153846153846,26.384615384615383,17.923076923076923,1.5068354089180944,198.76923076923077,44.23076923076923,2.076923076923077,1.2307692307692308,0.4744897959183674,0.6263616557734205,0.4855317549793311,0.6793002915451896,4.493913043478261,7.982507288629738,0.0811421872426276,0.4569832402234637,0.8663249679287383,0.5970149253731343,0.20817843866171,0.7139664804469273,2.9072490706319702,0.8159851301115242,1.0390334572490707,0.4107806691449814,0.777064273728162,-0.016635920330492,0.5072886297376094,1.0826825275754155,0.2547038925048067,0.46153846153846156,3.3846153846153846
Air Force 2013,24.666666666666668,367.5833333333333,19.166666666666668,104.91666666666667,14.5,7.75,0.6666666666666666,262.6666666666667,53.083333333333336,2.5,1.0833333333333333,0.441860465116279,0.785450061652281,0.714577193380186,0.5344827586206896,4.948194662480377,7.235632183908046,0.0966014803773732,0.4396442185514612,0.8605609859927686,0.7530864197530864,0.1499176276771004,0.7344345616264295,3.19670510708402,0.8682042833607908,0.9901153212520593,0.4448105436573311,0.7988080430034122,0.0997907455558958,0.388235294117647,1.2038153828434746,0.0754604013509211,40.0,490.25,27.5,239.66666666666666,27.166666666666668,19.75,2.1666666666666665,250.58333333333334,49.333333333333336,3.4166666666666665,0.75,0.5889570552147239,0.644880174291939,0.5111337752847187,0.7269938650306749,5.079391891891892,8.822085889570552,0.2142950500401505,0.5189125295508275,0.9026380386512174,0.7352941176470589,0.1537037037037037,0.7446808510638298,3.291851851851852,0.9055555555555556,1.1592592592592592,0.4814814814814814,0.7632026489090417,0.0977805537028838,0.5780730897009967,1.1353634996075197,0.4259799070251989,0.16666666666666666,4.416666666666667
Air Force 2014,31.46153846153846,418.6923076923077,22.076923076923077,145.6153846153846,15.846153846153847,9.0,1.1538461538461537,273.0769230769231,61.23076923076923,2.6923076923076925,1.3076923076923077,0.46948356807511743,0.7944111776447106,0.652213852654786,0.5679611650485437,4.459798994974874,9.189320388349515,0.2070592052441185,0.4518371400198609,1.0899352301297762,0.7641509433962265,0.1614987080103359,0.7318768619662364,3.018087855297157,0.9224806201550388,0.896640826873385,0.4366925064599483,0.9778905445597827,0.1681134085235817,0.4579439252336448,1.7676811364079452,0.4029348934752905,24.153846153846153,394.7692307692308,19.153846153846153,259.15384615384613,33.38461538461539,18.384615384615383,1.5384615384615385,135.6153846153846,35.46153846153846,1.3076923076923077,1.3846153846153846,0.3641025641025641,0.5150837988826816,0.34353078721745905,0.5506912442396312,3.824295010845987,7.762672811059907,0.1387954330053606,0.3758314855875831,1.4257668280885598,0.6415094339622641,0.2137767220902612,0.6330376940133038,2.399524940617577,1.4180522565320666,0.8954869358669834,0.33729216152019,1.2026726862300687,0.0335498700714564,0.3927038626609442,1.7273790694540054,0.2497584357759485,0.7692307692307693,3.5384615384615383
Air Force 2015,33.785714285714285,451.07142857142856,21.428571428571427,131.92857142857142,12.142857142857142,6.214285714285714,1.0714285714285714,319.14285714285717,58.285714285714285,3.2142857142857144,1.6428571428571428,0.42857142857142855,0.8275862068965517,0.7075217735550278,0.511764705882353,5.4754901960784315,10.86470588235294,0.2724491453128576,0.474216380182002,1.154044513023797,0.803921568627451,0.1430348258706467,0.7441860465116279,3.254850746268657,1.4266169154228856,1.109452736318408,0.4813432835820895,0.9896766352204032,0.2342852529833611,0.4011627906976744,2.2689320808694418,0.4616346285925611,25.5,354.85714285714283,16.428571428571427,210.14285714285714,27.642857142857142,14.642857142857142,1.6428571428571428,144.71428571428572,34.5,1.4285714285714286,1.2857142857142858,0.365,0.5551724137931034,0.40780998389694045,0.5297157622739018,4.194616977225673,7.602067183462532,0.1726540012252137,0.357630979498861,1.5492063536048384,0.7169811320754716,0.2319819819819819,0.6150341685649203,2.463738738738739,2.0225225225225225,0.8400900900900901,0.3310810810810811,1.294127817643339,0.088433592004272,0.3627684964200477,1.9265681300932715,0.260023981292768,0.5714285714285714,3.7857142857142856
Air Force 2016,35.15384615384615,452.15384615384613,23.23076923076923,134.76923076923077,11.538461538461538,5.230769230769231,1.0769230769230769,317.38461538461536,63.61538461538461,3.0,1.3076923076923077,0.5051020408163265,0.8464687819856704,0.7019394351820347,0.45333333333333337,4.989117291414752,11.68,0.2276965729825056,0.4833333333333333,1.0275857011594356,0.7446808510638298,0.1359223300970873,0.7477777777777778,3.2446601941747573,1.0846047156726768,0.9791955617198336,0.4868238557558946,0.884497481237466,0.1990715838377159,0.3949044585987261,2.3585096456535117,0.4527562909412465,26.23076923076923,366.0,17.615384615384617,251.84615384615384,29.46153846153846,15.461538461538462,1.7692307692307692,114.15384615384616,33.53846153846154,1.5384615384615385,1.7692307692307692,0.43502824858757067,0.5323565323565324,0.3118957545187054,0.524804177545692,3.4036697247706424,8.548302872062663,0.1587697100392063,0.3660477453580902,1.5340937930016307,0.6739130434782609,0.2295081967213114,0.6180371352785146,2.2956284153005466,1.2185792349726776,0.7459016393442623,0.3442622950819672,1.096684819883312,0.0394524086340466,0.3736842105263158,2.0239133035580625,0.2827391298726122,0.7692307692307693,5.153846153846154
