season,team,conference,o_plays,o_drives,o_ppa,o_total_ppa,o_success_rate,o_explosiveness,o_power_success,o_stuff_rate,o_line_yards,o_line_yards_total,o_second_level_yards,o_second_level_yards_total,o_open_field_yards,o_open_field_yards_total,o_total_opportunies,o_points_per_opportunity,o_field_position_average_start,o_field_position_average_predicted_points,o_havoc_total,o_havoc_front_seven,o_havoc_db,o_standard_downs_rate,o_standard_downs_ppa,o_standard_downs_success_rate,o_standard_downs_explosiveness,o_passing_downs_rate,o_passing_downs_ppa,o_passing_downs_success_rate,o_passing_downs_explosiveness,o_rushing_plays_rate,o_rushing_plays_ppa,o_rushing_plays_total_ppa,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_passing_plays_rate,o_passing_plays_ppa,o_passing_plays_total_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,d_plays,d_drives,d_ppa,d_total_ppa,d_success_rate,d_explosiveness,d_power_success,d_stuff_rate,d_line_yards,d_line_yards_total,d_second_level_yards,d_second_level_yards_total,d_open_field_yards,d_open_field_yards_total,d_total_opportunies,d_points_per_opportunity,d_field_position_average_start,d_field_position_average_predicted_points,d_havoc_total,d_havoc_front_seven,d_havoc_db,d_standard_downs_rate,d_standard_downs_ppa,d_standard_downs_success_rate,d_standard_downs_explosiveness,d_passing_downs_rate,d_passing_downs_ppa,d_passing_downs_success_rate,d_passing_downs_explosiveness,d_rushing_plays_rate,d_rushing_plays_ppa,d_rushing_plays_total_ppa,d_rushing_plays_success_rate,d_rushing_plays_explosiveness,d_passing_plays_rate,d_passing_plays_ppa,d_passing_plays_total_ppa,d_passing_plays_success_rate,d_passing_plays_explosiveness
2014,Ball State,Mid-American,877,154,0.13262497103916676,116.31209960134925,0.43101482326111745,1.0747105206385077,0.6875,0.21428571428571427,2.6087557603686635,1132.0,0.8940092165898618,388,1.0691244239631337,464,79,3.7468354430379747,70.2,1.43,0.00798175598631699,0.0,0.00798175598631699,0.6955530216647663,0.07866380550972578,0.4786885245901639,0.8980360284375051,0.30444697833523376,0.25590703460830155,0.32209737827715357,1.6745820522977264,0.49486887115165334,0.04186312130806021,18.168594647698132,0.4055299539170507,0.8814971370196675,0.47776510832383123,0.2443305107019912,102.3744839841343,0.42482100238663484,1.4344273017774025,880,155,0.19732658894438931,173.64739827106257,0.4625,1.1487485367875516,0.7619047619047619,0.14317180616740088,3.0566079295154185,1388.0,1.10352422907489,501,1.513215859030837,687.0,85,3.3176470588235296,71.1,-1.35,0.011363636363636364,0.0,0.011363636363636364,0.7136363636363636,0.15979801956128067,0.5159235668789809,1.0242870080055304,0.2863636363636364,0.290850166613406,0.32936507936507936,1.6345983599848393,0.5159090909090909,0.1598040368291288,72.55103272042447,0.45154185022026433,1.0317154863511533,0.4715909090909091,0.25292810403228777,104.96516317339942,0.4602409638554217,1.360773703629887
2014,Baylor,Big 12,1146,189,0.32214659543770774,369.17999837161307,0.49912739965095987,1.2256864527083728,0.7876106194690266,0.15151515151515152,3.2685185185185186,1942.0,1.2104377104377104,719,0.8754208754208754,520,117,4.0085470085470085,67.6,1.603,0.006980802792321117,0.0,0.006980802792321117,0.7164048865619547,0.28275202293140383,0.5505481120584653,1.0524020512891754,0.2835951134380454,0.42166334629209384,0.36923076923076925,1.8783910313873502,0.518324607329843,0.26227379272402196,155.79063287806903,0.5033670033670034,0.9662010574902251,0.46596858638743455,0.4143297404477833,221.25208139911626,0.47752808988764045,1.6472990222164088,943,182,0.11222306601406153,105.82635125126002,0.3902439024390244,1.2881072007474053,0.7169811320754716,0.22939866369710468,2.5835189309576836,1160.0,0.8084632516703786,363,0.9532293986636972,428.0,78,3.6153846153846154,72.3,-1.251,0.013785790031813362,0.0,0.013785790031813362,0.6617179215270413,0.027716703719633903,0.4358974358974359,1.0636915767078563,0.33828207847295866,0.2775270474301206,0.30094043887147337,1.9239514688594612,0.47613997879109227,0.004677590259657064,2.100238026586022,0.38084632516703787,0.8536831220110127,0.5111346765641569,0.24110621269900992,116.21319452092278,0.38589211618257263,1.7831195330672711
2014,Boise State,Mountain West,1064,197,0.2583660905862478,274.9015203837677,0.45958646616541354,1.2934549966089006,0.7575757575757576,0.2,2.9869565217391303,1718.0,1.2643478260869565,727,1.6365217391304347,941,106,4.10377358490566,68.5,1.507,0.014097744360902255,0.0,0.014097744360902255,0.6917293233082706,0.21214765384171827,0.501358695652174,1.1510349457497733,0.3082706766917293,0.3620757535251922,0.36585365853658536,1.7313966530007174,0.5404135338345865,0.21385438259844242,122.9662699941044,0.44521739130434784,1.1326349335300556,0.44360902255639095,0.33965467636354957,160.3170072435954,0.4597457627118644,1.6088792203015787,950,189,0.05247994895858848,49.855951510659054,0.3547368421052632,1.3558235274641006,0.6,0.22477064220183487,2.631422018348624,1147.0,0.908256880733945,396,1.7041284403669725,743.0,81,3.0617283950617282,70.9,-1.321,0.023157894736842106,0.0,0.023157894736842106,0.6389473684210526,0.02908401244454121,0.4102141680395387,1.1951351112410544,0.36105263157894735,0.09388325351843307,0.2565597667638484,1.8104987051861292,0.4589473684210526,0.08387923080575993,36.57134463131133,0.3256880733944954,1.2877379092966283,0.5221052631578947,0.04730066713736194,23.46113090013152,0.36088709677419356,1.5396310655338603
2014,Boston College,ACC,889,161,0.18733858652729138,166.54400342276202,0.4229471316085489,1.2613405709302792,0.7142857142857143,0.20292207792207792,2.9511363636363637,1818.0,1.2386363636363635,763,1.8847402597402596,1161,82,3.1707317073170733,69.9,1.424,0.01124859392575928,0.0,0.01124859392575928,0.6861642294713161,0.11411946018781417,0.4672131147540984,1.0530220419910714,0.3138357705286839,0.34742341472471466,0.32616487455197135,1.9137667329926336,0.6929133858267716,0.20898547553864696,128.73505293180654,0.4253246753246753,1.1988633225246146,0.29358830146231724,0.16885721460161957,44.07173301102271,0.39080459770114945,1.6316141832196394,829,158,0.1194419289436849,99.01735909431478,0.39806996381182147,1.198803627645757,0.6341463414634146,0.28532608695652173,2.1665760869565216,797.0,0.9103260869565217,335,0.8288043478260869,305.0,75,3.32,69.3,-1.465,0.010856453558504222,0.0,0.010856453558504222,0.6441495778045838,0.04186088073485479,0.449438202247191,0.9463334665152869,0.3558504221954162,0.2598767755318723,0.3050847457627119,1.872057390660344,0.4439083232810615,-0.03106316096971761,-11.43124323685608,0.35597826086956524,0.9130420528526937,0.5404101326899879,0.25325144349490697,113.45664668571831,0.41517857142857145,1.5000254438384106
2014,Bowling Green,Mid-American,1117,206,0.1333420176292369,148.9430336918576,0.39659803043867503,1.2118280459271102,0.7627118644067796,0.20306513409961685,2.7873563218390807,1455.0,0.9597701149425287,501,1.4655172413793103,765,95,3.4947368421052634,70.5,1.394,0.011638316920322292,0.0,0.011638316920322292,0.6624888093106536,0.021777789647535475,0.43648648648648647,0.9166258449903424,0.3375111906893465,0.35232750491427417,0.3183023872679045,2.0064139701152435,0.4673231871083259,0.151318903613971,78.98846768649285,0.4042145593869732,1.085145455839868,0.5120859444941809,0.1353895463574282,77.44282051644893,0.36538461538461536,1.5089109458113963,1155,209,0.1918638058453665,221.6026957513983,0.4597402597402597,1.2171558997815912,0.6304347826086957,0.2271880819366853,2.9508379888268155,1585.0,1.2756052141527001,685,1.707635009310987,917.0,112,3.5982142857142856,68.2,-1.55,0.013852813852813853,0.0,0.013852813852813853,0.6943722943722944,0.1495452828962862,0.5087281795511222,1.0660812169141078,0.30562770562770564,0.2880095718656565,0.34844192634560905,1.7182816770981222,0.4649350649350649,0.17301010490272065,92.90642633276099,0.4692737430167598,1.0988428027200778,0.5246753246753246,0.2201876248509591,133.43370065968122,0.4405940594059406,1.4012690177513456
2014,Buffalo,Mid-American,812,144,0.23863987002824136,193.77557446293198,0.4408866995073892,1.2867181827492418,0.609375,0.215962441314554,2.931924882629108,1249.0,1.039906103286385,443,1.192488262910798,508,77,3.8701298701298703,68.3,1.533,0.014778325123152709,0.0,0.014778325123152709,0.7142857142857143,0.14952326525014722,0.4706896551724138,1.0814513527461205,0.2857142857142857,0.4614313819734767,0.36637931034482757,1.9459869426416199,0.5246305418719212,0.12783074519954118,54.455897455004546,0.42488262910798125,0.98446220566317,0.46798029556650245,0.3672391108011485,139.55086210443645,0.45,1.6531499140099637,742,144,0.22052294464749114,163.62802492843844,0.39622641509433965,1.4599679957768734,0.6451612903225806,0.19904076738609114,2.723021582733813,1136.0,0.8992805755395683,375,1.5899280575539567,663.0,68,4.0588235294117645,68.7,-1.533,0.0026954177897574125,0.0,0.0026954177897574125,0.6873315363881402,0.08532550823157702,0.43333333333333335,1.1004576370978043,0.31266846361185985,0.517724205734199,0.3146551724137931,2.548348670682,0.5619946091644205,0.1700716151636015,70.91986352322182,0.38848920863309355,1.2274426158257452,0.4272237196765499,0.30818222785667976,97.69376623056748,0.3911671924290221,1.8981491275804911
2014,BYU,Big 12,1051,193,0.2224295280994617,233.77343403253425,0.4538534728829686,1.1901066396387163,0.8375,0.17523809523809525,3.204190476190476,1682.0,1.198095238095238,629,0.9066666666666666,476,108,3.814814814814815,69.5,1.452,0.011417697431018078,0.0,0.011417697431018078,0.6745956232159848,0.1492810813742327,0.4936530324400564,1.0085020167695038,0.32540437678401524,0.3740735302286645,0.3713450292397661,1.690591820774341,0.4995242626070409,0.21552221209107295,113.14916134781329,0.45714285714285713,0.9901360470612208,0.489058039961941,0.24502020076164135,125.94038319148366,0.4377431906614786,1.4905081169766106,1037,187,0.11692277478838498,121.24891745555522,0.3866923818707811,1.2236758295120582,0.6615384615384615,0.19777777777777777,2.724666666666667,1226.0,0.8888888888888888,400,0.5755555555555556,259.0,88,3.4545454545454546,69.1,-1.498,0.013500482160077145,0.0,0.013500482160077145,0.6422372227579557,0.0649155074776586,0.4339339339339339,1.0128972776028407,0.35776277724204436,0.21028352958338165,0.3018867924528302,1.767559771492093,0.4339440694310511,0.0418439413040589,18.8297735868265,0.35777777777777775,0.9521090849280551,0.5467695274831244,0.19409236541511676,110.05037119037121,0.3932980599647266,1.5235895998465419
2014,California,Pac-12,977,165,0.24836287504331692,242.65052891732063,0.4626407369498465,1.2990872354808845,0.6666666666666666,0.1873479318734793,2.840389294403893,1167.0,1.1727493917274938,482,0.851581508515815,350,96,3.8541666666666665,70.2,1.398,0.01023541453428864,0.0,0.01023541453428864,0.6939611054247697,0.17108908345325236,0.5,1.0958535526261872,0.3060388945752303,0.4235857201873429,0.3779264214046823,1.908788284044976,0.42067553735926305,0.12785610615662937,52.54885963037467,0.45012165450121655,0.9751960522333325,0.5690890481064483,0.34066848665936794,189.41167858260857,0.46223021582733814,1.580101829065587,985,173,0.2611124792520293,257.19579206324886,0.467005076142132,1.25422785654423,0.6764705882352942,0.17985611510791366,2.907434052757794,1212.0,0.9544364508393285,398,0.9664268585131894,403.0,96,4.197916666666667,69.5,-1.437,0.012182741116751269,0.0,0.012182741116751269,0.7086294416243655,0.15942730353269235,0.4799426934097421,1.083747468953873,0.2913705583756345,0.5084164954614272,0.4355400696864111,1.7111152952863862,0.4233502538071066,0.09778191800671182,40.77505980879883,0.4196642685851319,0.9366174362878231,0.5624365482233502,0.4011494060753954,222.23677096576907,0.49097472924187724,1.532516475085166
2014,Central Michigan,Mid-American,886,158,0.20023864576371656,177.41144014665286,0.46613995485327314,1.1858882540072169,0.6774193548387096,0.21218487394957983,2.779831932773109,1323.0,1.0357142857142858,493,1.0630252100840336,506,83,3.9156626506024095,70.6,1.389,0.014672686230248307,0.0,0.014672686230248307,0.7099322799097065,0.12504237580319771,0.5087440381558028,0.9455993921551014,0.29006772009029347,0.38427932204841053,0.36186770428015563,2.012688638874711,0.5372460496613995,0.047604810336854604,22.659889720342793,0.44537815126050423,0.8637650312652899,0.4525959367945824,0.40251453666958065,161.40832920450183,0.48129675810473815,1.6141352862505052,853,159,0.14694734575801635,125.34608593158795,0.39859320046893315,1.3053886080046726,0.7291666666666666,0.24444444444444444,2.4039506172839507,974.0,0.9827160493827161,398,1.123456790123457,455.0,83,3.4939759036144578,68.6,-1.504,0.016412661195779603,0.0,0.016412661195779603,0.6694021101992966,0.062424166763045866,0.4238178633975482,1.0605335585660838,0.3305978898007034,0.3180917968435772,0.3475177304964539,1.9100306688632291,0.47479484173505276,0.04413577548870687,17.87498907292628,0.3654320987654321,1.0369109065804023,0.5076201641266119,0.2630222417107832,113.88863066076914,0.40877598152424943,1.6767618437841616
2014,Cincinnati,Big 12,868,156,0.27064094247333553,234.91633806685525,0.4642857142857143,1.263209975213698,0.8157894736842105,0.1328125,3.26328125,1253.0,1.0546875,405,1.0729166666666667,412,76,4.105263157894737,73.6,1.133,0.016129032258064516,0.0,0.016129032258064516,0.706221198156682,0.23584041558705493,0.5024469820554649,1.0958195719944546,0.29377880184331795,0.354298679654865,0.37254901960784315,1.8059072824929292,0.4423963133640553,0.14116771738966574,54.20840347763164,0.453125,0.842632829669366,0.5414746543778802,0.4018572529659148,188.87290889397994,0.4595744680851064,1.7023066531163344,914,160,0.19280327238535938,176.22219096021846,0.4649890590809628,1.20027190849763,0.6825396825396826,0.16818181818181818,3.0636363636363635,1348.0,1.3454545454545455,592,1.7522727272727272,771.0,91,3.241758241758242,69.0,-1.464,0.0087527352297593,0.0,0.0087527352297593,0.6794310722100656,0.11283813343728084,0.5088566827697263,0.9774631273968406,0.32056892778993434,0.3622856999852118,0.3720136518771331,1.8462129619641392,0.4814004376367615,0.20761065083337885,91.34868636668669,0.47954545454545455,1.0247973344765735,0.49671772428884026,0.19636334519951518,89.1489587205799,0.42731277533039647,1.5369009157937314
