team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,points_opp/game,totalYards_opp/game,firstDowns_opp/game,netPassingYards_opp/game,passingAttempts_opp/game,passingCompletions_opp/game,passingTDs_opp/game,rushingYards_opp/game,rushingAttempts_opp/game,rushingTDs_opp/game,turnovers_opp/game,interceptions_opp/game,thirdDownPct_opp,rushingPct_opp,rushingYardsPct_opp,completionPct_opp,rushingYards/attempt_opp,passingYards/attempt_opp,penalties/game,possessionTime/game
Stanford 2018,-0.06200740365264593,-0.35840843898004937,-0.5820579039685048,0.6776614105883197,0.15662540140378947,0.38048697251589814,0.8469381477243026,-1.255067785710786,-1.4711645185735496,-0.7818993293445288,-0.8007307752377504,0.008257514024936366,-0.13776805107656567,-0.8695713188511909,-1.2801712607721414,0.7742348747679988,-0.9052361789629082,0.8386044120172059,-0.6558583828372466,0.33775968777237125,0.18742781290475855,1.0742200190050726,1.1571830200060027,1.1166913354507808,-1.2852073709057565,-0.4164534239114142,-0.3515372165786977,-0.5131937868795388,-0.10978155272214377,-0.05349919105196851,-0.21675322770276523,-0.940133300904419,-0.8710580023400887,0.30378999762304837,-0.3335219800403958,0.17507778997500933,-0.5241874296772903,-0.004378651507749054
Stanford 2019,-1.0245787663634076,-0.5548949894773298,-0.4044120918220066,0.483075492606037,0.7829600546719852,0.800739016094982,-0.2611567485171341,-1.2703460777320548,-1.5613313389413876,-1.6339889041283093,-0.97029071772022,-0.5560834008860979,-0.22540880535318591,-1.2807543350639778,-1.212572018106894,0.4416404053705555,-0.8530423651075503,-0.29975404104744374,0.3895068899162792,0.6942136796036176,0.9308002049005996,1.5346838971681864,0.8070892585417077,1.4206067128496083,1.4382711743039753,-0.3060283691155327,-0.985010162928666,-0.3399816460787806,-1.2720927110453812,-0.6276501682891387,1.1679388701735018,-1.1737989670051192,-0.9622268017313435,1.3548201922260177,0.2685370922341131,1.0172966988662793,0.19190939913402713,1.0418216587399114
Stanford 2021,-1.2036831706845894,-1.5946019202861987,-1.443640092879025,-0.2817582947599348,-0.06773328036392261,0.20690460668975436,-0.5138801459055321,-1.6658984686216993,-1.8822822828697638,-1.0046045591175625,0.232043419882751,0.49197829823439426,-1.061553408494557,-0.9807446971490239,-1.2349838836902611,0.8497534608006067,-1.4299680032751292,-0.4083343331747397,0.780306708951225,1.0624027822770452,1.0554949287192594,-0.34544932525786437,-0.8395829059335647,-0.3980614979338529,-0.7405116618638101,1.7321378445088713,0.669806871862624,1.779319841365789,-1.9016779218038014,-1.1607903614379393,0.8827034371406081,0.9876470438727714,1.607312689416119,0.6223882047004602,1.9801638586686807,0.39957222064039793,0.2608668715380797,-1.1948548903197858
Stanford 2022,-1.072339940849057,-0.6474624452525711,-0.02913531366252819,0.3825140131560665,0.8558766262464915,0.8177057135065612,-0.6402418445997309,-1.2669796744053352,-1.1706084506807575,-0.8787276901154129,0.6328214657504082,-0.5560834008860979,-0.35700735258492233,-1.0968182545459109,-1.165910085464139,0.33184707168191724,-1.1903689182734842,-0.5240985964139228,0.7424873716252626,0.7616905669461577,0.6814107572632867,-0.5194903406323754,-0.5880079919165107,-0.6802686340899073,0.5304449925673979,1.463852704405069,-0.24520960619844473,0.7196690976435036,-1.9016779218038014,-1.1607903614379393,-0.6219104847238124,0.24648240320503784,1.5299075973447758,-0.40583479406999484,2.3869678948048088,-0.10747932283592744,-1.1872400489470294,-0.03105571032124607
Stanford 2023,-1.179802583441766,-0.805766210201534,-0.46214698076961913,0.021342502455469103,0.6006686257357192,0.10510442222028657,-1.1456886393765267,-1.0363810465249892,-0.6403416737556148,-0.7528508211132636,-0.7699016947863911,-0.03205255132585165,-0.7584301578072893,-0.6782993250491742,-0.7930473144134738,-0.9011918723263675,-1.1697482785210387,-0.7565789750240386,1.5745127927964357,1.2472307780413951,1.866010633540531,2.078868480451867,1.0586641725587644,1.7341701974674446,2.3460973560405525,0.004301457123939263,-0.692983627377262,1.2494944695046462,-1.4819544479648548,-0.6276501682891387,2.1636793347468397,-1.116178376371464,-0.9003774896194323,1.506194531276856,0.5438274546684969,1.3788760071359922,0.19190939913402713,0.6177363548676751
Syracuse 2014,-1.6812949155410748,-1.1679866893220434,-1.3859052039314135,-0.8100601515886514,0.06594710085600587,-0.3360297104807408,-1.777497132847521,-0.5028061192398098,-0.5007977850911034,-1.1304814281197118,0.6328214657504082,1.8020554221350096,-1.0114827215046447,-0.2927029423495002,0.1520595783372316,-0.99519971020549,-0.33669952199751096,-1.4483555549052904,-0.44251853125489504,-0.73306917657664,-0.16027862851265168,-0.5121364949123257,-0.748101119018272,0.009571032069336294,-0.01425071647454845,-0.5823220208642241,0.7282121789729048,-1.3996323898010656,0.40680118431040596,-0.6276501682891387,0.043792979110598554,0.9568847472037616,-0.23784041350043794,1.3187354547311387,-1.1467995470860206,0.07015969295360487,0.9504415955786084,-1.539058888868463
Syracuse 2015,-0.22457909372879542,-1.3182411102905507,-1.3570377594576066,-1.2746258594702038,-0.8698155676834924,-1.0655976991785936,-0.13479504982293533,-0.13923455995400927,-0.2077556188956302,-0.7528508211132636,0.03165439694892268,-0.2940679761059748,-1.2136880914268258,0.4887002237034368,0.7844980226396467,-1.0769948420410278,0.027674927440136166,-1.1120036344882767,0.5659971307707714,0.8394356762756068,0.4320213096259712,0.8630326547369773,0.23532809032112792,0.8248360920757161,-0.19581595282186373,0.44076534177042254,0.06628536505638843,0.5872127546782184,1.0363863950688261,0.17206012143406252,-0.49097640906074863,-0.10377312783570088,-0.0005433051000051264,1.1983847950209887,0.6458141100326334,0.8059156739246829,-0.5666227973105541,-0.30901667518696807
Syracuse 2016,-0.45144467253562565,0.6283585756496671,0.5193461313397854,1.5212665410120676,1.755181008998736,1.7848074659665054,0.4970134436480593,-1.0195490298913876,-0.1519380634298278,-0.7528508211132636,0.4324324428165799,0.7539937230145171,-0.07044161247935775,-1.0258337336085097,-1.3999016244535951,0.7329499541719955,-1.4772852285912583,-0.014573404735351904,1.7131836963249665,1.941069206585343,0.9931475668099301,1.4341813389941727,-0.10772861061122262,-0.3039924525485015,0.16731451987276733,1.4778675997836268,0.8060859217866098,2.04423252729636,0.1969394473909322,-0.09450997514033765,0.4615564498099095,0.567281669343515,0.5133416500216526,-0.41262250425009217,1.5376573866579326,1.896665578469567,1.6400163196191364,-0.5954203796397339
Syracuse 2017,-0.200698506485971,0.8778882390437958,1.241032243184939,1.0722807806509325,2.071152819154929,1.5812070970275698,-0.008433351128736189,-0.17289859322121284,0.26669360256370533,-0.6269739521111144,1.2339885345518937,1.5400399973548862,-0.0025841265596227405,-0.979313927477303,-0.6438273475182442,-0.2089188000090886,-0.4148988070938003,-0.8379599760362199,0.7424873716252626,0.9362503407235996,0.12028450007932778,0.5884890811884527,0.0752349632193646,0.22906547130182126,-0.01425071647454845,0.7971441099680094,-0.0894621205710265,1.1170381265393605,-1.2720927110453812,-1.69393055458674,-1.4280288309766425,-0.10023686962376363,0.42233653448211617,0.33041774591910605,1.2751697912345072,0.6347524697944733,0.12295192672997456,0.09298761745761917
Syracuse 2018,1.6353512588373245,1.0013115134107844,0.8568731744181345,0.5599946740704774,0.5941248308508276,0.39614853935735467,0.0304471715464018,0.5907570537402018,1.2853639898146374,1.7743693950068116,-0.2458073271133015,0.25011790612966583,0.04506686210738613,0.15826118990344723,0.04814143210133189,-0.16119602206644765,-0.05635232651012406,0.041268371231563045,-0.03911226644462801,0.6288807067418613,-0.1866563585512141,1.0810081842851182,1.1149606568143293,0.335194650710938,-0.1120166129692569,-0.024652392669123138,-0.09994512441133348,-0.1463916063602866,2.21484076392433,1.6689537406595418,-1.8922827664547284,-0.7491461595072109,-0.5059273268255137,-0.9715518992998282,0.08617261220120004,0.21956156010084604,1.1307919080199773,0.15388524797007627
