team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,interceptions/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,o_success_rate,o_explosiveness,o_standard_downs_rate,o_power_success,o_stuff_rate,o_rushing_plays_success_rate,o_rushing_plays_explosiveness,o_rushing_plays_ppa,o_passing_plays_success_rate,o_passing_plays_explosiveness,o_passing_plays_ppa,o_points_per_opportunity,o_field_position_average_start
UNLV 2021,20.75,312.25,15.5,202.5,27.583333333333332,16.083333333333332,0.9166666666666666,109.75,32.916666666666664,1.5,1.8333333333333333,1.1666666666666667,0.34756097560975613,0.5440771349862259,0.3514811849479584,0.5830815709969789,3.334177215189874,7.341389728096677,0.3588785046728971,1.44178409381459,0.6355140186915887,0.8181818181818182,0.1554621848739495,0.3697478991596639,1.0168717791754591,0.0927204458271213,0.3537414965986394,1.8013252831246238,0.1724650875603453,4.135135135135135,72.5
UNLV 2022,26.333333333333332,352.25,17.583333333333332,215.0,30.083333333333332,18.916666666666668,1.25,137.25,33.583333333333336,1.5,1.25,0.5833333333333334,0.3333333333333333,0.5274869109947644,0.38963804116394607,0.6288088642659281,4.086848635235731,7.146814404432133,0.402317880794702,1.2555974825572984,0.6655629139072847,0.8461538461538461,0.1301369863013698,0.4417808219178082,1.0511130228286192,0.2441303336408525,0.3737704918032787,1.4869877922502774,0.1670076508319108,3.571428571428572,72.9
UNLV 2023,34.42857142857143,412.7142857142857,20.357142857142858,239.21428571428572,28.857142857142858,17.928571428571427,1.2142857142857142,173.5,38.42857142857143,2.7857142857142856,1.3571428571428572,0.8571428571428571,0.4902912621359224,0.5711252653927813,0.4203876773970232,0.6212871287128712,4.514869888475836,8.28960396039604,0.4317937701396348,1.3673106354874618,0.6788399570354458,0.7719298245614035,0.1420118343195266,0.4102564102564102,1.126779897036506,0.1862919906679452,0.4619047619047619,1.6251992622802394,0.3843364131045601,4.193548387096774,66.9
USC 2014,35.84615384615385,457.53846153846155,23.692307692307693,296.61538461538464,35.38461538461539,24.46153846153846,3.0,160.92307692307693,40.30769230769231,1.3846153846153846,0.9230769230769231,0.38461538461538464,0.46634615384615385,0.532520325203252,0.351714862138534,0.6913043478260869,3.992366412213741,8.382608695652173,0.4437689969604863,1.3430141479453297,0.6788247213779128,0.6716417910447762,0.1934156378600823,0.4156378600823045,0.980675977294821,0.0645693905221921,0.4623217922606925,1.7174222523367042,0.4329122028379126,3.869565217391304,69.6
USC 2015,33.92857142857143,437.92857142857144,22.0,269.7142857142857,33.07142857142857,22.071428571428573,2.142857142857143,168.21428571428572,37.642857142857146,1.8571428571428572,0.8571428571428571,0.5,0.3915343915343915,0.5323232323232323,0.3841135214483771,0.6673866090712743,4.468690702087287,8.155507559395248,0.465,1.2235871689154127,0.7,0.6875,0.1983640081799591,0.4723926380368098,1.0229995369316025,0.1737467898028813,0.4457831325301205,1.5299303226137846,0.3489977795844576,4.047058823529412,72.0
USC 2016,34.38461538461539,477.0769230769231,24.76923076923077,276.38461538461536,35.61538461538461,23.384615384615383,2.5384615384615383,200.69230769230768,38.92307692307692,1.3846153846153846,1.5384615384615385,0.8461538461538461,0.47486033519553067,0.52218782249742,0.4206707513705256,0.6565874730021598,5.1561264822134385,7.760259179265659,0.4831460674157303,1.1961461180714772,0.6986721144024515,0.7,0.1946721311475409,0.4508196721311475,0.904536001590776,0.1072617026602783,0.4968287526427061,1.5691512447449278,0.4256733547012701,3.6288659793814433,68.3
USC 2017,32.57142857142857,484.07142857142856,24.285714285714285,299.0,35.07142857142857,22.071428571428573,1.8571428571428572,185.07142857142858,38.785714285714285,2.0714285714285716,1.9285714285714286,0.9285714285714286,0.4083769633507853,0.5251450676982592,0.38232256160543016,0.629327902240326,4.7716390423572745,8.525458248472505,0.4610202117420596,1.277637045916446,0.6900866217516843,0.7123287671232876,0.1944990176817289,0.449901768172888,0.9732968800801908,0.1253846365071949,0.4594594594594595,1.645733975917105,0.3531777383239839,3.451923076923077,70.4
USC 2018,26.083333333333332,382.5833333333333,19.25,248.16666666666666,33.333333333333336,20.333333333333332,1.5,134.41666666666666,32.75,1.4166666666666667,1.5833333333333333,0.8333333333333334,0.3795180722891566,0.4955863808322824,0.3513395774341102,0.6099999999999999,4.104325699745547,7.444999999999999,0.4309045226130653,1.253347684592047,0.6909547738693468,0.6461538461538462,0.1967213114754098,0.4316939890710382,1.0029733125331208,0.1022552351224659,0.4124700239808153,1.5763123596249264,0.2533691641219018,3.125,71.2
USC 2019,32.46153846153846,454.2307692307692,23.0,335.7692307692308,39.53846153846154,28.076923076923077,2.6923076923076925,118.46153846153847,30.076923076923077,1.3846153846153846,2.0,1.1538461538461537,0.45833333333333337,0.43204419889502765,0.26079593564775616,0.7101167315175096,3.9386189258312023,8.492217898832685,0.4994511525795829,1.1735992113415037,0.7277716794731065,0.7288135593220338,0.1955922865013774,0.465564738292011,0.8861679937529608,0.1082909774034786,0.5093632958801498,1.429459163057486,0.386276050779194,4.181818181818182,72.4
USC 2021,28.666666666666668,443.9166666666667,25.75,298.3333333333333,41.666666666666664,26.5,1.75,145.58333333333334,33.416666666666664,1.3333333333333333,1.6666666666666667,1.0833333333333333,0.446927374301676,0.4450610432852386,0.327951942932232,0.636,4.356608478802993,7.16,0.4681093394077448,1.1586501048299216,0.6867881548974943,0.7857142857142857,0.1532258064516129,0.4946236559139785,0.8722196164401288,0.1491898562784605,0.4530938123752495,1.3908228355071104,0.2639209695393594,3.768115942028986,73.2
