team_id,points/game,totalYards/game,firstDowns/game,netPassingYards/game,passAttempts/game,passCompletions/game,passingTDs/game,rushingYards/game,rushingAttempts/game,rushingTDs/game,turnovers/game,thirdDownPct,rushingPct,rushingYardsPct,completionPct,rushingYards/attempt,passingYards/attempt,passingYards/completion
Syracuse 2018,1.6752178943357068,1.1169524365793817,0.9449709112331764,0.54054895015077,0.5883887004839657,0.4199658620936544,0.1016223822411804,0.6787646448268688,1.324793854204151,1.8313653526913725,-0.5474075260587381,0.06303888128825498,0.18390452631480933,0.08286332752048034,-0.08784020967992116,0.073079373184137,0.005611730253590726,0.04744359827356323
Syracuse 2019,-0.0005792224600498279,0.03213198054951042,-0.18402965816830844,0.12767884203819166,0.36589832389328464,0.4173765774222081,0.4456304313575683,-0.21472204488511745,0.6218616461091748,-0.5319855569010439,-0.6529235468238499,-0.3176743135111573,0.03297405757896817,-0.272043484557652,0.3841804724849991,-0.7103673860288297,-0.3397504830637925,-0.6198296346505286
Syracuse 2020,-1.4597184893388297,-1.99579441815568,-2.426315202174662,-1.0250262373058736,-0.13369370354215315,-0.6138648903597632,-0.40232707152932023,-1.4463518682865288,-1.501970961236609,-1.8384126726141536,0.5317335954026305,-2.318366579195915,-0.7209517752696905,-0.6751910248484203,-1.3813032103812397,-1.3451928088057323,-1.642370832172939,-0.9278940946925825
Syracuse 2021,-0.46682561129568007,-0.40674496264624743,-0.3227537356940112,-1.3721999899591906,-1.0923406860114695,-1.1646763568308467,-1.2154370058044184,0.9586429033189932,0.4840318013846681,0.9546384023587016,-1.3387776817970756,-1.200512792874633,0.9614977182252586,1.4660189246953634,-0.8640370586971869,1.1496328094292545,-0.9697926424495585,-0.491398113345103
Syracuse 2022,-0.078585829822934,-0.27871831726752616,-0.07945304587970267,-0.025898738724769214,-0.43506703183316675,-0.24806958313922323,-0.2522144682785325,-0.4301297018275659,-0.6472331549310759,-0.1126813632636795,-1.3387776817970756,-0.4504789543449485,-0.039724228053258016,-0.34828524893711443,0.44679995852429477,-0.09005568753080731,0.6458809952299481,0.3427737524892204
Syracuse 2023,-0.6596005605257964,-0.764378080018732,-0.8733816126421836,-1.0455045787007402,-1.046915567457539,-0.8228907802000721,-0.4881057019583414,0.1311437704872644,0.4596465211641798,-0.22703705243750635,0.40223666082726767,-0.10564921191866998,0.9163612505850784,0.71275309271042,0.2687976390669078,-0.07922921362412948,-0.315981778423528,-0.5245980857205129
TCU 2005,0.6871342010725047,0.11547953059262235,0.25988738991393884,-0.24051215573090892,0.004351461933428204,-0.2726677875179533,-0.5765649145882698,0.5379406249713001,1.1180490871173934,1.4501797221119503,-0.13853294559393045,-1.0021795695098086,0.44793533404585023,0.5436979955530992,-0.6952526041392397,0.026194749288762427,-0.4520216813721854,-0.021331788385635125
TCU 2006,0.13660481117812592,0.24901592988044333,0.5352013283880261,-0.20505428683424198,-0.6353083707647789,-0.43449807948328223,-0.7239969356381507,0.5862303696614506,0.8031609034006394,0.6878084609531064,-0.07258543261573544,0.7526358063181642,0.7484534238271351,0.5070182050048091,0.4002590358677472,0.32777814745889605,0.6735193231785166,0.4031750990135259
TCU 2007,-0.30453600287404686,-0.09238845779614681,0.5608119273158481,0.04655387264303226,0.37702284272281916,0.2335373657495954,-0.959888169317959,0.0022025673879113934,1.0194477366606318,-0.1126813632636795,1.5101548788609396,-0.14723016066948058,0.18685639282924588,0.05789611206918558,-0.12265722132621062,-0.6516094190689858,-0.48361181619727955,-0.45156952067624095
TCU 2008,0.7498981380311472,0.449771326859284,0.9961921090888202,-0.363132711636718,-0.4239425130036322,-0.4189623714546107,-0.8419425524780546,1.0913764947447975,1.884595069700603,1.9457210418651993,-1.0222296195017413,1.9506311773952831,0.9923404726414902,0.9253405156082822,-0.11804710638551218,0.22720853947443426,-0.014972296277611421,0.046535391158052906
TCU 2009,1.4062295930843811,1.0027502646453108,1.1242451037279309,-0.17343860187374688,-0.924545860332664,-0.6519979918846847,0.33751361592098966,1.4721322827205336,1.2866255895112109,1.4882982851698932,0.24396262967959936,0.2414069663416526,1.1349088330279546,0.9413956231936704,0.5084194331019904,1.1687166814011143,1.3464974847174407,1.0076829569878931
TCU 2010,1.8688894712366604,1.3177078335582224,1.5340146865730835,0.021524788715973693,-0.8689232661849945,-0.4034266634259392,0.9272417001205111,1.626861726439757,1.3502393639994443,2.1744324202128524,-1.3387776817970756,2.3444516263045796,1.116691451956203,0.8897383141128421,1.2115950023339916,1.3224334400379651,1.6368430079264429,0.7903196598236251
TCU 2011,1.7612941507361306,0.7454948457622461,0.38153773482109365,0.12427576483758317,-0.6575574084238474,-0.20146245905320864,0.4554592327608936,0.8623162398271237,0.485092030959473,1.8313653526913725,-0.07258543261573544,2.1074959830352196,0.6371160734670882,0.48367400645534075,1.2366659030382303,1.0034668624857972,1.3798513799942158,0.5297039697778926
TCU 2012,0.007490426577489776,-0.061133126529980056,-0.5404438265804978,0.05840975450321823,-0.07908242928807709,-0.10824821088117952,0.573404849600798,-0.2526459281496332,0.2306369330065413,-1.0275268766542924,1.1936068165656046,-1.0612964049991263,0.13772949620556654,-0.26259563663420155,-0.03422214330334211,-0.5003156931628557,0.1923701429834639,0.20840569018000185
TCU 2013,-0.44351329185389937,-0.7453443846963875,-0.9053948613019612,-0.11778182314120841,0.4984655066118983,0.24907307377826696,-0.7043393328314993,-0.9131535616732789,-0.7288708321909754,-0.03644423714779505,1.747565925582441,-1.3186920376933973,-0.6741586711197708,-0.6915163255353246,-0.33657278941581015,-0.9020538273763133,-0.8932139620248435,-0.756544899767554
TCU 2014,2.54673999039,2.1952613652621347,1.6620676812121917,1.5930877952939233,1.3337314620627465,1.2588940956419195,1.8708066348397463,0.8274262672237692,0.19246866831360096,1.1452312176484132,0.08568859853193196,0.5469749181098992,-0.6730153108819473,-0.29198708734730444,0.4134349474488822,1.2286704259589016,0.5319751857892546,0.24989648111597923
TCU 2015,1.9334466635369791,2.661687078003392,2.3535538522633863,1.9579854925463058,1.2002372361083375,1.2744298036705917,2.106697868519555,0.9958083089182184,0.8540519229912257,0.45909708260545345,-0.38913349491107024,0.5959305014809513,-0.32411376752192983,-0.3408836135797802,0.7055806915933106,0.8737460154482249,1.2019799359675039,0.7199382934143314
TCU 2016,0.3840740483293453,1.1037290271975408,0.7656967187384232,0.5998283594516983,1.0444939724948614,0.7928228547817724,-0.3701600851184371,0.5938151463143537,-0.07470918453697789,0.9165198393007595,-0.2308594637634033,0.11590584329398133,-0.6490236178419945,0.005873932775984044,-0.0896257019499149,1.1213545817023072,-0.4748640748774639,-0.46369606907588307
TCU 2017,0.7437498340025456,0.41705626858343353,0.27177802513042726,0.20453820314503054,-0.10927755182538366,0.32120314676852796,0.573404849600798,0.1825035438226366,0.013441331539573147,0.3529096569440434,-0.8978714521714306,1.0248334000415156,0.05995976131262709,-0.044964934790549624,1.2870105024301595,0.36659881428965013,0.4985101701095611,-0.33502271590858695
TCU 2018,-0.6596005605257964,-0.39051623295035215,-0.5660544255083197,-0.3828925147370271,-0.0012107974813390554,-0.092712502852508,-0.3701600851184371,-0.160111652984215,0.014350099746548784,-0.9131711874804659,0.718784723122602,-0.6465475827866779,-0.008704763752137376,0.05570433108754577,-0.17214175174712595,-0.18914772261160975,-0.6894217768102465,-0.640377537259778
TCU 2019,0.2908247705622185,0.23659393924901853,0.31537702092422015,-0.5045250804878225,0.1971764549786853,-0.23900708678916538,-0.5765649145882698,0.7712989199922864,0.7459085063612294,0.3352117526671414,-0.13853294559393045,1.201942557158563,0.18400148543389602,0.723532600420175,-1.008737304020821,0.6413373765034036,-1.150021135770836,-0.5995467851231008
TCU 2020,0.3560992649992075,0.24805422737994567,-0.42263507151251717,-0.6820559336757136,-0.6175091406375249,-0.4981944824008358,-0.959888169317959,0.99019557419507,0.4978147858571202,0.9050842703833769,-0.5157527198292047,-0.5738046764114905,0.6138701664138856,0.9611237917583894,0.1409922013209583,1.1841970438676224,-0.31131253881552595,-0.439344756501432
TCU 2021,0.05770157614440414,0.5960302488099362,0.1766529433985174,0.05775109439987443,-0.8151547585089137,-0.4241409407975012,-0.06546724161535088,0.5773814635663962,0.23593808088055881,0.087441092790517,-0.6529235468238499,1.0341349086849976,0.6477106394990879,0.27550741817909064,0.9689733826155469,0.7945891334750889,1.5898759512519731,0.9139356750699731
TCU 2022,1.47509059820472,0.9763034458816314,0.1766529433985174,0.48987603286686465,-0.17401165663343443,0.14135883144614367,0.8800634533845496,0.559633086198604,-0.04247820546294106,1.1528549302600017,-1.20160685480243,0.012963974681223163,0.07648903163964997,0.03964478315004939,0.9330827937827777,1.0328558733989017,1.1190283627710507,0.4815586885119301
TCU 2023,0.43069868721290766,1.1586262116009378,1.5084040876452602,1.3535550710446165,1.5107967200994952,1.5786707525654085,0.9567281043304872,-0.2048618352363434,-0.6875218787736238,-0.1603295670861074,-0.13853294559393045,1.1270916052350513,-1.180785581592029,-0.8073661750481477,0.7711368323852786,0.35734763854124485,0.004928708558889719,-0.5066568493794458
Temple 2004,-0.9256544439452887,-0.6432909924561002,-0.8524274862466927,-0.22014359101993286,-0.23887097247592998,-0.3935403037713305,-1.0992784437651186,-0.35097221457726774,-0.2690203502464898,-0.35178871335440787,0.15763133996269,-1.0171900105078642,0.013177630844080164,-0.015802424792873686,-0.4947483124316108,-0.276926066297656,-0.05087645817311306,0.27958688656004294
